date,indeed,isPartial,State
2018-03-25,82,False,ID
2018-04-01,61,False,ID
2018-04-08,72,False,ID
2018-04-15,64,False,ID
2018-04-22,76,False,ID
2018-04-29,54,False,ID
2018-05-06,72,False,ID
2018-05-13,74,False,ID
2018-05-20,82,False,ID
2018-05-27,55,False,ID
2018-06-03,90,False,ID
2018-06-10,87,False,ID
2018-06-17,62,False,ID
2018-06-24,73,False,ID
2018-07-01,100,False,ID
2018-07-08,72,False,ID
2018-07-15,88,False,ID
2018-07-22,84,False,ID
2018-07-29,64,False,ID
2018-08-05,91,False,ID
2018-08-12,69,False,ID
2018-08-19,64,False,ID
2018-08-26,66,False,ID
2018-09-02,64,False,ID
2018-09-09,57,False,ID
2018-09-16,57,False,ID
2018-09-23,50,False,ID
2018-09-30,47,False,ID
2018-10-07,52,False,ID
2018-10-14,63,False,ID
2018-10-21,48,False,ID
2018-10-28,73,False,ID
2018-11-04,48,False,ID
2018-11-11,62,False,ID
2018-11-18,50,False,ID
2018-11-25,91,False,ID
2018-12-02,66,False,ID
2018-12-09,83,False,ID
2018-12-16,74,False,ID
2018-12-23,28,False,ID
2018-12-30,75,False,ID
2015-01-04,63,False,IL
2015-01-11,69,False,IL
2015-01-18,76,False,IL
2015-01-25,80,False,IL
2015-02-01,63,False,IL
2015-02-08,64,False,IL
2015-02-15,65,False,IL
2015-02-22,63,False,IL
2015-03-01,72,False,IL
2015-03-08,63,False,IL
2015-03-15,65,False,IL
2015-03-22,58,False,IL
2015-03-29,75,False,IL
2015-04-05,74,False,IL
2015-04-12,62,False,IL
2015-04-19,61,False,IL
2015-04-26,71,False,IL
2015-05-03,65,False,IL
2015-05-10,75,False,IL
2015-05-17,70,False,IL
2015-05-24,84,False,IL
2015-05-31,74,False,IL
2015-06-07,75,False,IL
2015-06-14,74,False,IL
2015-06-21,71,False,IL
2015-06-28,63,False,IL
2015-07-05,72,False,IL
2015-07-12,65,False,IL
2015-07-19,60,False,IL
2015-07-26,62,False,IL
2015-08-02,69,False,IL
2015-08-09,65,False,IL
2015-08-16,73,False,IL
2015-08-23,75,False,IL
2015-08-30,71,False,IL
2015-09-06,54,False,IL
2015-09-13,58,False,IL
2015-09-20,61,False,IL
2015-09-27,62,False,IL
2015-10-04,62,False,IL
2015-10-11,59,False,IL
2015-10-18,59,False,IL
2015-10-25,62,False,IL
2015-11-01,71,False,IL
2015-11-08,63,False,IL
2015-11-15,59,False,IL
2015-11-22,48,False,IL
2015-11-29,65,False,IL
2015-12-06,49,False,IL
2015-12-13,52,False,IL
2015-12-20,53,False,IL
2015-12-27,69,False,IL
2016-01-03,68,False,IL
2016-01-10,55,False,IL
2016-01-17,69,False,IL
2016-01-24,67,False,IL
2016-01-31,66,False,IL
2016-02-07,60,False,IL
2016-02-14,62,False,IL
2016-02-21,62,False,IL
2016-02-28,60,False,IL
2016-03-06,63,False,IL
2016-03-13,65,False,IL
2016-03-20,59,False,IL
2016-03-27,68,False,IL
2016-04-03,71,False,IL
2016-04-10,67,False,IL
2016-04-17,54,False,IL
2016-04-24,67,False,IL
2016-05-01,64,False,IL
2016-05-08,69,False,IL
2016-05-15,75,False,IL
2016-05-22,72,False,IL
2016-05-29,69,False,IL
2016-06-05,74,False,IL
2016-06-12,70,False,IL
2016-06-19,77,False,IL
2016-06-26,76,False,IL
2016-07-03,73,False,IL
2016-07-10,88,False,IL
2016-07-17,69,False,IL
2016-07-24,79,False,IL
2016-07-31,72,False,IL
2016-08-07,82,False,IL
2016-08-14,74,False,IL
2016-08-21,75,False,IL
2016-08-28,79,False,IL
2016-09-04,73,False,IL
2016-09-11,79,False,IL
2016-09-18,72,False,IL
2016-09-25,69,False,IL
2016-10-02,74,False,IL
2016-10-09,65,False,IL
2016-10-16,69,False,IL
2016-10-23,62,False,IL
2016-10-30,56,False,IL
2016-11-06,54,False,IL
2016-11-13,65,False,IL
2016-11-20,44,False,IL
2016-11-27,64,False,IL
2016-12-04,60,False,IL
2016-12-11,65,False,IL
2016-12-18,64,False,IL
2016-12-25,64,False,IL
2017-01-01,83,False,IL
2017-01-08,73,False,IL
2017-01-15,81,False,IL
2017-01-22,73,False,IL
2017-01-29,75,False,IL
2017-02-05,70,False,IL
2017-02-12,69,False,IL
2017-02-19,69,False,IL
2017-02-26,84,False,IL
2017-03-05,70,False,IL
2017-03-12,78,False,IL
2017-03-19,80,False,IL
2017-03-26,92,False,IL
2017-04-02,81,False,IL
2017-04-09,73,False,IL
2017-04-16,78,False,IL
2017-04-23,81,False,IL
2017-04-30,83,False,IL
2017-05-07,81,False,IL
2017-05-14,86,False,IL
2017-05-21,77,False,IL
2017-05-28,79,False,IL
2017-06-04,84,False,IL
2017-06-11,89,False,IL
2017-06-18,87,False,IL
2017-06-25,98,False,IL
2017-07-02,84,False,IL
2017-07-09,80,False,IL
2017-07-16,89,False,IL
2017-07-23,94,False,IL
2017-07-30,96,False,IL
2017-08-06,90,False,IL
2017-08-13,100,False,IL
2017-08-20,90,False,IL
2017-08-27,91,False,IL
2017-09-03,79,False,IL
2017-09-10,84,False,IL
2017-09-17,83,False,IL
2017-09-24,82,False,IL
2017-10-01,83,False,IL
2017-10-08,75,False,IL
2017-10-15,73,False,IL
2017-10-22,87,False,IL
2017-10-29,87,False,IL
2017-11-05,72,False,IL
2017-11-12,78,False,IL
2017-11-19,61,False,IL
2017-11-26,73,False,IL
2017-12-03,68,False,IL
2017-12-10,75,False,IL
2017-12-17,65,False,IL
2017-12-24,69,False,IL
2017-12-31,87,False,IL
2018-01-07,90,False,IL
2018-01-14,86,False,IL
2018-01-21,91,False,IL
2018-01-28,89,False,IL
2018-02-04,83,False,IL
2018-02-11,89,False,IL
2018-02-18,81,False,IL
2018-02-25,75,False,IL
2018-03-04,87,False,IL
2018-03-11,80,False,IL
2018-03-18,90,False,IL
2018-03-25,81,False,IL
2018-04-01,88,False,IL
2018-04-08,89,False,IL
2018-04-15,85,False,IL
2018-04-22,82,False,IL
2018-04-29,83,False,IL
2018-05-06,80,False,IL
2018-05-13,93,False,IL
2018-05-20,88,False,IL
2018-05-27,87,False,IL
2018-06-03,97,False,IL
2018-06-10,99,False,IL
2018-06-17,89,False,IL
2018-06-24,92,False,IL
2018-07-01,86,False,IL
2018-07-08,94,False,IL
2018-07-15,91,False,IL
2018-07-22,91,False,IL
2018-07-29,96,False,IL
2018-08-05,96,False,IL
2018-08-12,94,False,IL
2018-08-19,86,False,IL
2018-08-26,85,False,IL
2018-09-02,80,False,IL
2018-09-09,91,False,IL
2018-09-16,91,False,IL
2018-09-23,86,False,IL
2018-09-30,93,False,IL
2018-10-07,86,False,IL
2018-10-14,85,False,IL
2018-10-21,73,False,IL
2018-10-28,81,False,IL
2018-11-04,86,False,IL
2018-11-11,82,False,IL
2018-11-18,59,False,IL
2018-11-25,76,False,IL
2018-12-02,76,False,IL
2018-12-09,80,False,IL
2018-12-16,74,False,IL
2018-12-23,72,False,IL
2018-12-30,81,False,IL
2015-01-04,40,False,IN
2015-01-11,59,False,IN
2015-01-18,51,False,IN
2015-01-25,55,False,IN
2015-02-01,54,False,IN
2015-02-08,47,False,IN
2015-02-15,35,False,IN
2015-02-22,48,False,IN
2015-03-01,44,False,IN
2015-03-08,55,False,IN
2015-03-15,33,False,IN
2015-03-22,47,False,IN
2015-03-29,48,False,IN
2015-04-05,46,False,IN
2015-04-12,41,False,IN
2015-04-19,37,False,IN
2015-04-26,39,False,IN
2015-05-03,47,False,IN
2015-05-10,43,False,IN
2015-05-17,57,False,IN
2015-05-24,47,False,IN
2015-05-31,62,False,IN
2015-06-07,55,False,IN
2015-06-14,50,False,IN
2015-06-21,58,False,IN
2015-06-28,48,False,IN
2015-07-05,67,False,IN
2015-07-12,43,False,IN
2015-07-19,46,False,IN
2015-07-26,56,False,IN
2015-08-02,59,False,IN
2015-08-09,35,False,IN
2015-08-16,52,False,IN
2015-08-23,52,False,IN
2015-08-30,46,False,IN
2015-09-06,25,False,IN
2015-09-13,46,False,IN
2015-09-20,33,False,IN
2015-09-27,38,False,IN
2015-10-04,49,False,IN
2015-10-11,50,False,IN
2015-10-18,51,False,IN
2015-10-25,47,False,IN
2015-11-01,45,False,IN
2015-11-08,47,False,IN
2015-11-15,55,False,IN
2015-11-22,36,False,IN
2015-11-29,45,False,IN
2015-12-06,51,False,IN
2015-12-13,39,False,IN
2015-12-20,41,False,IN
2015-12-27,49,False,IN
2016-01-03,52,False,IN
2016-01-10,39,False,IN
2016-01-17,54,False,IN
2016-01-24,51,False,IN
2016-01-31,55,False,IN
2016-02-07,48,False,IN
2016-02-14,45,False,IN
2016-02-21,51,False,IN
2016-02-28,52,False,IN
2016-03-06,42,False,IN
2016-03-13,44,False,IN
2016-03-20,54,False,IN
2016-03-27,49,False,IN
2016-04-03,60,False,IN
2016-04-10,63,False,IN
2016-04-17,48,False,IN
2016-04-24,65,False,IN
2016-05-01,57,False,IN
2016-05-08,59,False,IN
2016-05-15,68,False,IN
2016-05-22,53,False,IN
2016-05-29,63,False,IN
2016-06-05,63,False,IN
2016-06-12,54,False,IN
2016-06-19,61,False,IN
2016-06-26,64,False,IN
2016-07-03,51,False,IN
2016-07-10,58,False,IN
2016-07-17,59,False,IN
2016-07-24,66,False,IN
2016-07-31,56,False,IN
2016-08-07,56,False,IN
2016-08-14,46,False,IN
2016-08-21,48,False,IN
2016-08-28,51,False,IN
2016-09-04,50,False,IN
2016-09-11,49,False,IN
2016-09-18,54,False,IN
2016-09-25,68,False,IN
2016-10-02,62,False,IN
2016-10-09,52,False,IN
2016-10-16,63,False,IN
2016-10-23,62,False,IN
2016-10-30,55,False,IN
2016-11-06,45,False,IN
2016-11-13,63,False,IN
2016-11-20,38,False,IN
2016-11-27,59,False,IN
2016-12-04,56,False,IN
2016-12-11,54,False,IN
2016-12-18,47,False,IN
2016-12-25,48,False,IN
2017-01-01,78,False,IN
2017-01-08,64,False,IN
2017-01-15,72,False,IN
2017-01-22,54,False,IN
2017-01-29,59,False,IN
2017-02-05,61,False,IN
2017-02-12,58,False,IN
2017-02-19,66,False,IN
2017-02-26,57,False,IN
2017-03-05,67,False,IN
2017-03-12,68,False,IN
2017-03-19,69,False,IN
2017-03-26,66,False,IN
2017-04-02,63,False,IN
2017-04-09,71,False,IN
2017-04-16,80,False,IN
2017-04-23,70,False,IN
2017-04-30,67,False,IN
2017-05-07,72,False,IN
2017-05-14,59,False,IN
2017-05-21,71,False,IN
2017-05-28,74,False,IN
2017-06-04,80,False,IN
2017-06-11,64,False,IN
2017-06-18,91,False,IN
2017-06-25,74,False,IN
2017-07-02,60,False,IN
2017-07-09,78,False,IN
2017-07-16,78,False,IN
2017-07-23,88,False,IN
2017-07-30,84,False,IN
2017-08-06,75,False,IN
2017-08-13,76,False,IN
2017-08-20,66,False,IN
2017-08-27,71,False,IN
2017-09-03,59,False,IN
2017-09-10,62,False,IN
2017-09-17,74,False,IN
2017-09-24,66,False,IN
2017-10-01,58,False,IN
2017-10-08,63,False,IN
2017-10-15,66,False,IN
2017-10-22,73,False,IN
2017-10-29,69,False,IN
2017-11-05,77,False,IN
2017-11-12,76,False,IN
2017-11-19,59,False,IN
2017-11-26,64,False,IN
2017-12-03,66,False,IN
2017-12-10,68,False,IN
2017-12-17,59,False,IN
2017-12-24,67,False,IN
2017-12-31,77,False,IN
2018-01-07,87,False,IN
2018-01-14,96,False,IN
2018-01-21,77,False,IN
2018-01-28,72,False,IN
2018-02-04,72,False,IN
2018-02-11,64,False,IN
2018-02-18,64,False,IN
2018-02-25,74,False,IN
2018-03-04,68,False,IN
2018-03-11,69,False,IN
2018-03-18,67,False,IN
2018-03-25,76,False,IN
2018-04-01,78,False,IN
2018-04-08,77,False,IN
2018-04-15,71,False,IN
2018-04-22,70,False,IN
2018-04-29,68,False,IN
2018-05-06,70,False,IN
2018-05-13,72,False,IN
2018-05-20,83,False,IN
2018-05-27,77,False,IN
2018-06-03,96,False,IN
2018-06-10,76,False,IN
2018-06-17,79,False,IN
2018-06-24,82,False,IN
2018-07-01,90,False,IN
2018-07-08,100,False,IN
2018-07-15,96,False,IN
2018-07-22,88,False,IN
2018-07-29,98,False,IN
2018-08-05,94,False,IN
2018-08-12,71,False,IN
2018-08-19,82,False,IN
2018-08-26,84,False,IN
2018-09-02,63,False,IN
2018-09-09,76,False,IN
2018-09-16,67,False,IN
2018-09-23,89,False,IN
2018-09-30,74,False,IN
2018-10-07,77,False,IN
2018-10-14,75,False,IN
2018-10-21,82,False,IN
2018-10-28,68,False,IN
2018-11-04,78,False,IN
2018-11-11,74,False,IN
2018-11-18,62,False,IN
2018-11-25,57,False,IN
2018-12-02,72,False,IN
2018-12-09,72,False,IN
2018-12-16,66,False,IN
2018-12-23,66,False,IN
2018-12-30,83,False,IN
2015-01-04,13,False,IA
2015-01-11,39,False,IA
2015-01-18,50,False,IA
2015-01-25,32,False,IA
2015-02-01,12,False,IA
2015-02-08,31,False,IA
2015-02-15,47,False,IA
2015-02-22,34,False,IA
2015-03-01,43,False,IA
2015-03-08,29,False,IA
2015-03-15,24,False,IA
2015-03-22,34,False,IA
2015-03-29,32,False,IA
2015-04-05,38,False,IA
2015-04-12,43,False,IA
2015-04-19,40,False,IA
2015-04-26,32,False,IA
2015-05-03,45,False,IA
2015-05-10,39,False,IA
2015-05-17,39,False,IA
2015-05-24,38,False,IA
2015-05-31,34,False,IA
2015-06-07,40,False,IA
2015-06-14,41,False,IA
2015-06-21,41,False,IA
2015-06-28,38,False,IA
2015-07-05,32,False,IA
2015-07-12,42,False,IA
2015-07-19,42,False,IA
2015-07-26,32,False,IA
2015-08-02,44,False,IA
2015-08-09,55,False,IA
2015-08-16,37,False,IA
2015-08-23,37,False,IA
2015-08-30,44,False,IA
2015-09-06,24,False,IA
2015-09-13,32,False,IA
2015-09-20,25,False,IA
2015-09-27,32,False,IA
2015-10-04,37,False,IA
2015-10-11,37,False,IA
2015-10-18,28,False,IA
2015-10-25,37,False,IA
2015-11-01,50,False,IA
2015-11-08,40,False,IA
2015-11-15,32,False,IA
2015-11-22,25,False,IA
2015-11-29,25,False,IA
2015-12-06,42,False,IA
2015-12-13,31,False,IA
2015-12-20,21,False,IA
2015-12-27,36,False,IA
2016-01-03,43,False,IA
2016-01-10,31,False,IA
2016-01-17,60,False,IA
2016-01-24,43,False,IA
2016-01-31,43,False,IA
2016-02-07,39,False,IA
2016-02-14,37,False,IA
2016-02-21,47,False,IA
2016-02-28,35,False,IA
2016-03-06,46,False,IA
2016-03-13,38,False,IA
2016-03-20,46,False,IA
2016-03-27,40,False,IA
2016-04-03,40,False,IA
2016-04-10,37,False,IA
2016-04-17,48,False,IA
2016-04-24,39,False,IA
2016-05-01,62,False,IA
2016-05-08,48,False,IA
2016-05-15,55,False,IA
2016-05-22,57,False,IA
2016-05-29,44,False,IA
2016-06-05,40,False,IA
2016-06-12,41,False,IA
2016-06-19,60,False,IA
2016-06-26,45,False,IA
2016-07-03,53,False,IA
2016-07-10,36,False,IA
2016-07-17,44,False,IA
2016-07-24,57,False,IA
2016-07-31,50,False,IA
2016-08-07,47,False,IA
2016-08-14,45,False,IA
2016-08-21,43,False,IA
2016-08-28,49,False,IA
2016-09-04,23,False,IA
2016-09-11,42,False,IA
2016-09-18,30,False,IA
2016-09-25,41,False,IA
2016-10-02,49,False,IA
2016-10-09,28,False,IA
2016-10-16,46,False,IA
2016-10-23,41,False,IA
2016-10-30,45,False,IA
2016-11-06,46,False,IA
2016-11-13,42,False,IA
2016-11-20,44,False,IA
2016-11-27,45,False,IA
2016-12-04,39,False,IA
2016-12-11,52,False,IA
2016-12-18,45,False,IA
2016-12-25,59,False,IA
2017-01-01,38,False,IA
2017-01-08,65,False,IA
2017-01-15,57,False,IA
2017-01-22,47,False,IA
2017-01-29,56,False,IA
2017-02-05,50,False,IA
2017-02-12,35,False,IA
2017-02-19,49,False,IA
2017-02-26,59,False,IA
2017-03-05,57,False,IA
2017-03-12,61,False,IA
2017-03-19,53,False,IA
2017-03-26,57,False,IA
2017-04-02,65,False,IA
2017-04-09,66,False,IA
2017-04-16,65,False,IA
2017-04-23,67,False,IA
2017-04-30,69,False,IA
2017-05-07,57,False,IA
2017-05-14,60,False,IA
2017-05-21,68,False,IA
2017-05-28,82,False,IA
2017-06-04,65,False,IA
2017-06-11,63,False,IA
2017-06-18,72,False,IA
2017-06-25,81,False,IA
2017-07-02,58,False,IA
2017-07-09,65,False,IA
2017-07-16,65,False,IA
2017-07-23,52,False,IA
2017-07-30,59,False,IA
2017-08-06,57,False,IA
2017-08-13,67,False,IA
2017-08-20,73,False,IA
2017-08-27,58,False,IA
2017-09-03,50,False,IA
2017-09-10,69,False,IA
2017-09-17,74,False,IA
2017-09-24,66,False,IA
2017-10-01,60,False,IA
2017-10-08,59,False,IA
2017-10-15,58,False,IA
2017-10-22,67,False,IA
2017-10-29,53,False,IA
2017-11-05,59,False,IA
2017-11-12,49,False,IA
2017-11-19,38,False,IA
2017-11-26,57,False,IA
2017-12-03,55,False,IA
2017-12-10,65,False,IA
2017-12-17,64,False,IA
2017-12-24,79,False,IA
2017-12-31,55,False,IA
2018-01-07,60,False,IA
2018-01-14,71,False,IA
2018-01-21,61,False,IA
2018-01-28,65,False,IA
2018-02-04,47,False,IA
2018-02-11,56,False,IA
2018-02-18,63,False,IA
2018-02-25,68,False,IA
2018-03-04,77,False,IA
2018-03-11,62,False,IA
2018-03-18,77,False,IA
2018-03-25,52,False,IA
2018-04-01,61,False,IA
2018-04-08,52,False,IA
2018-04-15,80,False,IA
2018-04-22,72,False,IA
2018-04-29,66,False,IA
2018-05-06,58,False,IA
2018-05-13,64,False,IA
2018-05-20,69,False,IA
2018-05-27,87,False,IA
2018-06-03,67,False,IA
2018-06-10,76,False,IA
2018-06-17,71,False,IA
2018-06-24,100,False,IA
2018-07-01,85,False,IA
2018-07-08,91,False,IA
2018-07-15,64,False,IA
2018-07-22,89,False,IA
2018-07-29,82,False,IA
2018-08-05,85,False,IA
2018-08-12,78,False,IA
2018-08-19,77,False,IA
2018-08-26,78,False,IA
2018-09-02,81,False,IA
2018-09-09,59,False,IA
2018-09-16,75,False,IA
2018-09-23,70,False,IA
2018-09-30,63,False,IA
2018-10-07,69,False,IA
2018-10-14,66,False,IA
2018-10-21,55,False,IA
2018-10-28,73,False,IA
2018-11-04,62,False,IA
2018-11-11,60,False,IA
2018-11-18,55,False,IA
2018-11-25,53,False,IA
2018-12-02,66,False,IA
2018-12-09,74,False,IA
2018-12-16,65,False,IA
2018-12-23,70,False,IA
2018-12-30,90,False,IA
2015-01-04,48,False,KS
2015-01-11,45,False,KS
2015-01-18,32,False,KS
2015-01-25,35,False,KS
2015-02-01,24,False,KS
2015-02-08,48,False,KS
2015-02-15,51,False,KS
2015-02-22,39,False,KS
2015-03-01,47,False,KS
2015-03-08,39,False,KS
2015-03-15,34,False,KS
2015-03-22,24,False,KS
2015-03-29,50,False,KS
2015-04-05,38,False,KS
2015-04-12,31,False,KS
2015-04-19,36,False,KS
2015-04-26,26,False,KS
2015-05-03,39,False,KS
2015-05-10,46,False,KS
2015-05-17,39,False,KS
2015-05-24,42,False,KS
2015-05-31,52,False,KS
2015-06-07,25,False,KS
2015-06-14,51,False,KS
2015-06-21,28,False,KS
2015-06-28,42,False,KS
2015-07-05,27,False,KS
2015-07-12,37,False,KS
2015-07-19,46,False,KS
2015-07-26,32,False,KS
2015-08-02,48,False,KS
2015-08-09,41,False,KS
2015-08-16,49,False,KS
2015-08-23,53,False,KS
2015-08-30,39,False,KS
2015-09-06,30,False,KS
2015-09-13,41,False,KS
2015-09-20,33,False,KS
2015-09-27,31,False,KS
2015-10-04,18,False,KS
2015-10-11,35,False,KS
2015-10-18,30,False,KS
2015-10-25,23,False,KS
2015-11-01,30,False,KS
2015-11-08,36,False,KS
2015-11-15,38,False,KS
2015-11-22,13,False,KS
2015-11-29,18,False,KS
2015-12-06,13,False,KS
2015-12-13,10,False,KS
2015-12-20,14,False,KS
2015-12-27,17,False,KS
2016-01-03,50,False,KS
2016-01-10,35,False,KS
2016-01-17,36,False,KS
2016-01-24,50,False,KS
2016-01-31,47,False,KS
2016-02-07,38,False,KS
2016-02-14,24,False,KS
2016-02-21,42,False,KS
2016-02-28,46,False,KS
2016-03-06,33,False,KS
2016-03-13,35,False,KS
2016-03-20,41,False,KS
2016-03-27,38,False,KS
2016-04-03,52,False,KS
2016-04-10,25,False,KS
2016-04-17,38,False,KS
2016-04-24,40,False,KS
2016-05-01,60,False,KS
2016-05-08,47,False,KS
2016-05-15,41,False,KS
2016-05-22,44,False,KS
2016-05-29,41,False,KS
2016-06-05,57,False,KS
2016-06-12,34,False,KS
2016-06-19,49,False,KS
2016-06-26,40,False,KS
2016-07-03,61,False,KS
2016-07-10,49,False,KS
2016-07-17,41,False,KS
2016-07-24,62,False,KS
2016-07-31,49,False,KS
2016-08-07,44,False,KS
2016-08-14,58,False,KS
2016-08-21,49,False,KS
2016-08-28,41,False,KS
2016-09-04,47,False,KS
2016-09-11,49,False,KS
2016-09-18,44,False,KS
2016-09-25,38,False,KS
2016-10-02,40,False,KS
2016-10-09,34,False,KS
2016-10-16,42,False,KS
2016-10-23,32,False,KS
2016-10-30,55,False,KS
2016-11-06,56,False,KS
2016-11-13,44,False,KS
2016-11-20,34,False,KS
2016-11-27,41,False,KS
2016-12-04,39,False,KS
2016-12-11,39,False,KS
2016-12-18,38,False,KS
2016-12-25,49,False,KS
2017-01-01,64,False,KS
2017-01-08,44,False,KS
2017-01-15,46,False,KS
2017-01-22,33,False,KS
2017-01-29,49,False,KS
2017-02-05,39,False,KS
2017-02-12,51,False,KS
2017-02-19,49,False,KS
2017-02-26,62,False,KS
2017-03-05,68,False,KS
2017-03-12,58,False,KS
2017-03-19,61,False,KS
2017-03-26,77,False,KS
2017-04-02,66,False,KS
2017-04-09,50,False,KS
2017-04-16,57,False,KS
2017-04-23,64,False,KS
2017-04-30,33,False,KS
2017-05-07,56,False,KS
2017-05-14,47,False,KS
2017-05-21,45,False,KS
2017-05-28,53,False,KS
2017-06-04,49,False,KS
2017-06-11,45,False,KS
2017-06-18,50,False,KS
2017-06-25,47,False,KS
2017-07-02,61,False,KS
2017-07-09,60,False,KS
2017-07-16,64,False,KS
2017-07-23,58,False,KS
2017-07-30,60,False,KS
2017-08-06,46,False,KS
2017-08-13,46,False,KS
2017-08-20,45,False,KS
2017-08-27,37,False,KS
2017-09-03,49,False,KS
2017-09-10,54,False,KS
2017-09-17,30,False,KS
2017-09-24,50,False,KS
2017-10-01,45,False,KS
2017-10-08,46,False,KS
2017-10-15,46,False,KS
2017-10-22,41,False,KS
2017-10-29,37,False,KS
2017-11-05,48,False,KS
2017-11-12,63,False,KS
2017-11-19,52,False,KS
2017-11-26,72,False,KS
2017-12-03,64,False,KS
2017-12-10,40,False,KS
2017-12-17,48,False,KS
2017-12-24,50,False,KS
2017-12-31,67,False,KS
2018-01-07,62,False,KS
2018-01-14,73,False,KS
2018-01-21,68,False,KS
2018-01-28,84,False,KS
2018-02-04,57,False,KS
2018-02-11,58,False,KS
2018-02-18,52,False,KS
2018-02-25,51,False,KS
2018-03-04,56,False,KS
2018-03-11,55,False,KS
2018-03-18,73,False,KS
2018-03-25,72,False,KS
2018-04-01,71,False,KS
2018-04-08,56,False,KS
2018-04-15,58,False,KS
2018-04-22,71,False,KS
2018-04-29,57,False,KS
2018-05-06,63,False,KS
2018-05-13,78,False,KS
2018-05-20,89,False,KS
2018-05-27,89,False,KS
2018-06-03,77,False,KS
2018-06-10,83,False,KS
2018-06-17,100,False,KS
2018-06-24,62,False,KS
2018-07-01,60,False,KS
2018-07-08,75,False,KS
2018-07-15,79,False,KS
2018-07-22,69,False,KS
2018-07-29,69,False,KS
2018-08-05,71,False,KS
2018-08-12,84,False,KS
2018-08-19,82,False,KS
2018-08-26,71,False,KS
2018-09-02,71,False,KS
2018-09-09,69,False,KS
2018-09-16,63,False,KS
2018-09-23,54,False,KS
2018-09-30,71,False,KS
2018-10-07,58,False,KS
2018-10-14,87,False,KS
2018-10-21,73,False,KS
2018-10-28,78,False,KS
2018-11-04,77,False,KS
2018-11-11,51,False,KS
2018-11-18,40,False,KS
2018-11-25,54,False,KS
2018-12-02,67,False,KS
2018-12-09,54,False,KS
2018-12-16,64,False,KS
2018-12-23,50,False,KS
2018-12-30,79,False,KS
2015-01-04,45,False,KY
2015-01-11,51,False,KY
2015-01-18,50,False,KY
2015-01-25,63,False,KY
2015-02-01,46,False,KY
2015-02-08,57,False,KY
2015-02-15,49,False,KY
2015-02-22,57,False,KY
2015-03-01,46,False,KY
2015-03-08,59,False,KY
2015-03-15,46,False,KY
2015-03-22,48,False,KY
2015-03-29,43,False,KY
2015-04-05,55,False,KY
2015-04-12,51,False,KY
2015-04-19,44,False,KY
2015-04-26,46,False,KY
2015-05-03,46,False,KY
2015-05-10,65,False,KY
2015-05-17,47,False,KY
2015-05-24,55,False,KY
2015-05-31,69,False,KY
2015-06-07,55,False,KY
2015-06-14,51,False,KY
2015-06-21,54,False,KY
2015-06-28,61,False,KY
2015-07-05,68,False,KY
2015-07-12,57,False,KY
2015-07-19,66,False,KY
2015-07-26,59,False,KY
2015-08-02,59,False,KY
2015-08-09,64,False,KY
2015-08-16,60,False,KY
2015-08-23,45,False,KY
2015-08-30,44,False,KY
2015-09-06,64,False,KY
2015-09-13,44,False,KY
2015-09-20,71,False,KY
2015-09-27,56,False,KY
2015-10-04,54,False,KY
2015-10-11,50,False,KY
2015-10-18,41,False,KY
2015-10-25,61,False,KY
2015-11-01,50,False,KY
2015-11-08,48,False,KY
2015-11-15,56,False,KY
2015-11-22,26,False,KY
2015-11-29,40,False,KY
2015-12-06,51,False,KY
2015-12-13,57,False,KY
2015-12-20,43,False,KY
2015-12-27,53,False,KY
2016-01-03,47,False,KY
2016-01-10,55,False,KY
2016-01-17,50,False,KY
2016-01-24,46,False,KY
2016-01-31,55,False,KY
2016-02-07,49,False,KY
2016-02-14,46,False,KY
2016-02-21,61,False,KY
2016-02-28,57,False,KY
2016-03-06,45,False,KY
2016-03-13,43,False,KY
2016-03-20,50,False,KY
2016-03-27,64,False,KY
2016-04-03,60,False,KY
2016-04-10,66,False,KY
2016-04-17,51,False,KY
2016-04-24,59,False,KY
2016-05-01,49,False,KY
2016-05-08,48,False,KY
2016-05-15,55,False,KY
2016-05-22,59,False,KY
2016-05-29,60,False,KY
2016-06-05,72,False,KY
2016-06-12,61,False,KY
2016-06-19,65,False,KY
2016-06-26,57,False,KY
2016-07-03,49,False,KY
2016-07-10,43,False,KY
2016-07-17,54,False,KY
2016-07-24,50,False,KY
2016-07-31,67,False,KY
2016-08-07,64,False,KY
2016-08-14,58,False,KY
2016-08-21,59,False,KY
2016-08-28,51,False,KY
2016-09-04,46,False,KY
2016-09-11,59,False,KY
2016-09-18,55,False,KY
2016-09-25,39,False,KY
2016-10-02,55,False,KY
2016-10-09,57,False,KY
2016-10-16,69,False,KY
2016-10-23,58,False,KY
2016-10-30,43,False,KY
2016-11-06,48,False,KY
2016-11-13,57,False,KY
2016-11-20,30,False,KY
2016-11-27,39,False,KY
2016-12-04,47,False,KY
2016-12-11,54,False,KY
2016-12-18,39,False,KY
2016-12-25,62,False,KY
2017-01-01,66,False,KY
2017-01-08,76,False,KY
2017-01-15,85,False,KY
2017-01-22,58,False,KY
2017-01-29,60,False,KY
2017-02-05,68,False,KY
2017-02-12,40,False,KY
2017-02-19,56,False,KY
2017-02-26,64,False,KY
2017-03-05,63,False,KY
2017-03-12,56,False,KY
2017-03-19,65,False,KY
2017-03-26,62,False,KY
2017-04-02,67,False,KY
2017-04-09,67,False,KY
2017-04-16,63,False,KY
2017-04-23,64,False,KY
2017-04-30,79,False,KY
