date,resume,isPartial,State
2015-04-19,84,False,IL
2015-04-26,85,False,IL
2015-05-03,80,False,IL
2015-05-10,73,False,IL
2015-05-17,85,False,IL
2015-05-24,57,False,IL
2015-05-31,83,False,IL
2015-06-07,72,False,IL
2015-06-14,57,False,IL
2015-06-21,68,False,IL
2015-06-28,68,False,IL
2015-07-05,73,False,IL
2015-07-12,67,False,IL
2015-07-19,69,False,IL
2015-07-26,73,False,IL
2015-08-02,78,False,IL
2015-08-09,71,False,IL
2015-08-16,93,False,IL
2015-08-23,54,False,IL
2015-08-30,83,False,IL
2015-09-06,78,False,IL
2015-09-13,82,False,IL
2015-09-20,67,False,IL
2015-09-27,76,False,IL
2015-10-04,68,False,IL
2015-10-11,53,False,IL
2015-10-18,67,False,IL
2015-10-25,66,False,IL
2015-11-01,67,False,IL
2015-11-08,68,False,IL
2015-11-15,68,False,IL
2015-11-22,62,False,IL
2015-11-29,61,False,IL
2015-12-06,65,False,IL
2015-12-13,57,False,IL
2015-12-20,48,False,IL
2015-12-27,49,False,IL
2016-01-03,73,False,IL
2016-01-10,63,False,IL
2016-01-17,78,False,IL
2016-01-24,83,False,IL
2016-01-31,85,False,IL
2016-02-07,79,False,IL
2016-02-14,71,False,IL
2016-02-21,72,False,IL
2016-02-28,73,False,IL
2016-03-06,59,False,IL
2016-03-13,75,False,IL
2016-03-20,57,False,IL
2016-03-27,71,False,IL
2016-04-03,73,False,IL
2016-04-10,74,False,IL
2016-04-17,62,False,IL
2016-04-24,60,False,IL
2016-05-01,66,False,IL
2016-05-08,66,False,IL
2016-05-15,67,False,IL
2016-05-22,64,False,IL
2016-05-29,57,False,IL
2016-06-05,58,False,IL
2016-06-12,56,False,IL
2016-06-19,58,False,IL
2016-06-26,62,False,IL
2016-07-03,49,False,IL
2016-07-10,60,False,IL
2016-07-17,52,False,IL
2016-07-24,57,False,IL
2016-07-31,64,False,IL
2016-08-07,65,False,IL
2016-08-14,68,False,IL
2016-08-21,58,False,IL
2016-08-28,60,False,IL
2016-09-04,59,False,IL
2016-09-11,63,False,IL
2016-09-18,63,False,IL
2016-09-25,67,False,IL
2016-10-02,58,False,IL
2016-10-09,61,False,IL
2016-10-16,61,False,IL
2016-10-23,50,False,IL
2016-10-30,55,False,IL
2016-11-06,51,False,IL
2016-11-13,53,False,IL
2016-11-20,40,False,IL
2016-11-27,53,False,IL
2016-12-04,62,False,IL
2016-12-11,53,False,IL
2016-12-18,39,False,IL
2016-12-25,43,False,IL
2017-01-01,59,False,IL
2017-01-08,84,False,IL
2017-01-15,60,False,IL
2017-01-22,73,False,IL
2017-01-29,80,False,IL
2017-02-05,72,False,IL
2017-02-12,66,False,IL
2017-02-19,66,False,IL
2017-02-26,74,False,IL
2017-03-05,71,False,IL
2017-03-12,68,False,IL
2017-03-19,65,False,IL
2017-03-26,71,False,IL
2017-04-02,65,False,IL
2017-04-09,62,False,IL
2017-04-16,71,False,IL
2017-04-23,58,False,IL
2017-04-30,70,False,IL
2017-05-07,54,False,IL
2017-05-14,62,False,IL
2017-05-21,64,False,IL
2017-05-28,53,False,IL
2017-06-04,51,False,IL
2017-06-11,51,False,IL
2017-06-18,66,False,IL
2017-06-25,54,False,IL
2017-07-02,52,False,IL
2017-07-09,60,False,IL
2017-07-16,53,False,IL
2017-07-23,68,False,IL
2017-07-30,72,False,IL
2017-08-06,64,False,IL
2017-08-13,68,False,IL
2017-08-20,53,False,IL
2017-08-27,69,False,IL
2017-09-03,58,False,IL
2017-09-10,68,False,IL
2017-09-17,62,False,IL
2017-09-24,70,False,IL
2017-10-01,60,False,IL
2017-10-08,63,False,IL
2017-10-15,62,False,IL
2017-10-22,55,False,IL
2017-10-29,46,False,IL
2017-11-05,53,False,IL
2017-11-12,62,False,IL
2017-11-19,44,False,IL
2017-11-26,56,False,IL
2017-12-03,50,False,IL
2017-12-10,54,False,IL
2017-12-17,47,False,IL
2017-12-24,38,False,IL
2017-12-31,68,False,IL
2018-01-07,67,False,IL
2018-01-14,52,False,IL
2018-01-21,70,False,IL
2018-01-28,74,False,IL
2018-02-04,67,False,IL
2018-02-11,59,False,IL
2018-02-18,59,False,IL
2018-02-25,58,False,IL
2018-03-04,57,False,IL
2018-03-11,61,False,IL
2018-03-18,75,False,IL
2018-03-25,63,False,IL
2018-04-01,78,False,IL
2018-04-08,80,False,IL
2018-04-15,70,False,IL
2018-04-22,57,False,IL
2018-04-29,61,False,IL
2018-05-06,61,False,IL
2018-05-13,65,False,IL
2018-05-20,62,False,IL
2018-05-27,53,False,IL
2018-06-03,59,False,IL
2018-06-10,69,False,IL
2018-06-17,61,False,IL
2018-06-24,58,False,IL
2018-07-01,59,False,IL
2018-07-08,61,False,IL
2018-07-15,62,False,IL
2018-07-22,55,False,IL
2018-07-29,61,False,IL
2018-08-05,51,False,IL
2018-08-12,61,False,IL
2018-08-19,56,False,IL
2018-08-26,55,False,IL
2018-09-02,61,False,IL
2018-09-09,64,False,IL
2018-09-16,66,False,IL
2018-09-23,61,False,IL
2018-09-30,59,False,IL
2018-10-07,55,False,IL
2018-10-14,61,False,IL
2018-10-21,55,False,IL
2018-10-28,58,False,IL
2018-11-04,51,False,IL
2018-11-11,41,False,IL
2018-11-18,23,False,IL
2018-11-25,55,False,IL
2018-12-02,46,False,IL
2018-12-09,43,False,IL
2018-12-16,36,False,IL
2018-12-23,34,False,IL
2018-12-30,58,False,IL
2015-01-04,55,False,IN
2015-01-11,80,False,IN
2015-01-18,75,False,IN
2015-01-25,72,False,IN
2015-02-01,68,False,IN
2015-02-08,71,False,IN
2015-02-15,55,False,IN
2015-02-22,73,False,IN
2015-03-01,87,False,IN
2015-03-08,90,False,IN
2015-03-15,64,False,IN
2015-03-22,64,False,IN
2015-03-29,47,False,IN
2015-04-05,74,False,IN
2015-04-12,55,False,IN
2015-04-19,83,False,IN
2015-04-26,74,False,IN
2015-05-03,55,False,IN
2015-05-10,100,False,IN
2015-05-17,84,False,IN
2015-05-24,59,False,IN
2015-05-31,55,False,IN
2015-06-07,45,False,IN
2015-06-14,41,False,IN
2015-06-21,27,False,IN
2015-06-28,67,False,IN
2015-07-05,92,False,IN
2015-07-12,83,False,IN
2015-07-19,67,False,IN
2015-07-26,52,False,IN
2015-08-02,61,False,IN
2015-08-09,48,False,IN
2015-08-16,53,False,IN
2015-08-23,80,False,IN
2015-08-30,70,False,IN
2015-09-06,99,False,IN
2015-09-13,65,False,IN
2015-09-20,50,False,IN
2015-09-27,42,False,IN
2015-10-04,61,False,IN
2015-10-11,60,False,IN
2015-10-18,61,False,IN
2015-10-25,77,False,IN
2015-11-01,65,False,IN
2015-11-08,62,False,IN
2015-11-15,63,False,IN
2015-11-22,41,False,IN
2015-11-29,74,False,IN
2015-12-06,67,False,IN
2015-12-13,44,False,IN
2015-12-20,35,False,IN
2015-12-27,45,False,IN
2016-01-03,54,False,IN
2016-01-10,46,False,IN
2016-01-17,64,False,IN
2016-01-24,72,False,IN
2016-01-31,77,False,IN
2016-02-07,58,False,IN
2016-02-14,57,False,IN
2016-02-21,46,False,IN
2016-02-28,44,False,IN
2016-03-06,60,False,IN
2016-03-13,59,False,IN
2016-03-20,64,False,IN
2016-03-27,41,False,IN
2016-04-03,71,False,IN
2016-04-10,55,False,IN
2016-04-17,44,False,IN
2016-04-24,56,False,IN
2016-05-01,57,False,IN
2016-05-08,45,False,IN
2016-05-15,50,False,IN
2016-05-22,42,False,IN
2016-05-29,43,False,IN
2016-06-05,48,False,IN
2016-06-12,34,False,IN
2016-06-19,47,False,IN
2016-06-26,40,False,IN
2016-07-03,39,False,IN
2016-07-10,42,False,IN
2016-07-17,40,False,IN
2016-07-24,36,False,IN
2016-07-31,61,False,IN
2016-08-07,50,False,IN
2016-08-14,49,False,IN
2016-08-21,47,False,IN
2016-08-28,51,False,IN
2016-09-04,73,False,IN
2016-09-11,57,False,IN
2016-09-18,61,False,IN
2016-09-25,63,False,IN
2016-10-02,52,False,IN
2016-10-09,49,False,IN
2016-10-16,41,False,IN
2016-10-23,54,False,IN
2016-10-30,48,False,IN
2016-11-06,47,False,IN
2016-11-13,52,False,IN
2016-11-20,29,False,IN
2016-11-27,36,False,IN
2016-12-04,45,False,IN
2016-12-11,26,False,IN
2016-12-18,32,False,IN
2016-12-25,17,False,IN
2017-01-01,57,False,IN
2017-01-08,48,False,IN
2017-01-15,69,False,IN
2017-01-22,58,False,IN
2017-01-29,61,False,IN
2017-02-05,71,False,IN
2017-02-12,64,False,IN
2017-02-19,52,False,IN
2017-02-26,58,False,IN
2017-03-05,50,False,IN
2017-03-12,44,False,IN
2017-03-19,56,False,IN
2017-03-26,61,False,IN
2017-04-02,52,False,IN
2017-04-09,53,False,IN
2017-04-16,42,False,IN
2017-04-23,44,False,IN
2017-04-30,39,False,IN
2017-05-07,53,False,IN
2017-05-14,52,False,IN
2017-05-21,42,False,IN
2017-05-28,23,False,IN
2017-06-04,49,False,IN
2017-06-11,47,False,IN
2017-06-18,51,False,IN
2017-06-25,43,False,IN
2017-07-02,36,False,IN
2017-07-09,36,False,IN
2017-07-16,37,False,IN
2017-07-23,60,False,IN
2017-07-30,54,False,IN
2017-08-06,50,False,IN
2017-08-13,47,False,IN
2017-08-20,43,False,IN
2017-08-27,55,False,IN
2017-09-03,53,False,IN
2017-09-10,67,False,IN
2017-09-17,60,False,IN
2017-09-24,41,False,IN
2017-10-01,46,False,IN
2017-10-08,40,False,IN
2017-10-15,45,False,IN
2017-10-22,47,False,IN
2017-10-29,49,False,IN
2017-11-05,52,False,IN
2017-11-12,41,False,IN
2017-11-19,23,False,IN
2017-11-26,33,False,IN
2017-12-03,40,False,IN
2017-12-10,37,False,IN
2017-12-17,38,False,IN
2017-12-24,27,False,IN
2017-12-31,37,False,IN
2018-01-07,49,False,IN
2018-01-14,37,False,IN
2018-01-21,64,False,IN
2018-01-28,55,False,IN
2018-02-04,48,False,IN
2018-02-11,51,False,IN
2018-02-18,49,False,IN
2018-02-25,61,False,IN
2018-03-04,49,False,IN
2018-03-11,55,False,IN
2018-03-18,53,False,IN
2018-03-25,47,False,IN
2018-04-01,50,False,IN
2018-04-08,57,False,IN
2018-04-15,55,False,IN
2018-04-22,46,False,IN
2018-04-29,57,False,IN
2018-05-06,48,False,IN
2018-05-13,44,False,IN
2018-05-20,38,False,IN
2018-05-27,34,False,IN
2018-06-03,41,False,IN
2018-06-10,45,False,IN
2018-06-17,42,False,IN
2018-06-24,34,False,IN
2018-07-01,34,False,IN
2018-07-08,46,False,IN
2018-07-15,46,False,IN
2018-07-22,34,False,IN
2018-07-29,43,False,IN
2018-08-05,42,False,IN
2018-08-12,40,False,IN
2018-08-19,51,False,IN
2018-08-26,43,False,IN
2018-09-02,49,False,IN
2018-09-09,53,False,IN
2018-09-16,47,False,IN
2018-09-23,57,False,IN
2018-09-30,41,False,IN
2018-10-07,49,False,IN
2018-10-14,58,False,IN
2018-10-21,43,False,IN
2018-10-28,48,False,IN
2018-11-04,36,False,IN
2018-11-11,53,False,IN
2018-11-18,21,False,IN
2018-11-25,39,False,IN
2018-12-02,40,False,IN
2018-12-09,54,False,IN
2018-12-16,42,False,IN
2018-12-23,28,False,IN
2018-12-30,38,False,IN
2015-01-04,52,False,IA
2015-01-11,48,False,IA
2015-01-18,79,False,IA
2015-01-25,84,False,IA
2015-02-01,57,False,IA
2015-02-08,72,False,IA
2015-02-15,64,False,IA
2015-02-22,38,False,IA
2015-03-01,61,False,IA
2015-03-08,57,False,IA
2015-03-15,53,False,IA
2015-03-22,98,False,IA
2015-03-29,45,False,IA
2015-04-05,47,False,IA
2015-04-12,67,False,IA
2015-04-19,65,False,IA
2015-04-26,52,False,IA
2015-05-03,51,False,IA
2015-05-10,44,False,IA
2015-05-17,51,False,IA
2015-05-24,44,False,IA
2015-05-31,50,False,IA
2015-06-07,45,False,IA
2015-06-14,82,False,IA
2015-06-21,53,False,IA
2015-06-28,44,False,IA
2015-07-05,47,False,IA
2015-07-12,50,False,IA
2015-07-19,56,False,IA
2015-07-26,50,False,IA
2015-08-02,39,False,IA
2015-08-09,55,False,IA
2015-08-16,33,False,IA
2015-08-23,43,False,IA
2015-08-30,73,False,IA
2015-09-06,75,False,IA
2015-09-13,64,False,IA
2015-09-20,36,False,IA
2015-09-27,94,False,IA
2015-10-04,36,False,IA
2015-10-11,64,False,IA
2015-10-18,52,False,IA
2015-10-25,64,False,IA
2015-11-01,73,False,IA
2015-11-08,71,False,IA
2015-11-15,56,False,IA
2015-11-22,19,False,IA
2015-11-29,23,False,IA
2015-12-06,40,False,IA
2015-12-13,41,False,IA
2015-12-20,45,False,IA
2015-12-27,12,False,IA
2016-01-03,35,False,IA
2016-01-10,50,False,IA
2016-01-17,57,False,IA
2016-01-24,76,False,IA
2016-01-31,52,False,IA
2016-02-07,86,False,IA
2016-02-14,43,False,IA
2016-02-21,61,False,IA
2016-02-28,58,False,IA
2016-03-06,62,False,IA
2016-03-13,50,False,IA
2016-03-20,48,False,IA
2016-03-27,47,False,IA
2016-04-03,44,False,IA
2016-04-10,43,False,IA
2016-04-17,54,False,IA
2016-04-24,70,False,IA
2016-05-01,28,False,IA
2016-05-08,34,False,IA
2016-05-15,56,False,IA
2016-05-22,39,False,IA
2016-05-29,29,False,IA
2016-06-05,43,False,IA
2016-06-12,42,False,IA
2016-06-19,49,False,IA
2016-06-26,57,False,IA
2016-07-03,18,False,IA
2016-07-10,49,False,IA
2016-07-17,48,False,IA
2016-07-24,39,False,IA
2016-07-31,28,False,IA
2016-08-07,58,False,IA
2016-08-14,33,False,IA
2016-08-21,34,False,IA
2016-08-28,63,False,IA
2016-09-04,43,False,IA
2016-09-11,50,False,IA
2016-09-18,65,False,IA
2016-09-25,54,False,IA
2016-10-02,47,False,IA
2016-10-09,66,False,IA
2016-10-16,60,False,IA
2016-10-23,50,False,IA
2016-10-30,50,False,IA
2016-11-06,50,False,IA
2016-11-13,29,False,IA
2016-11-20,43,False,IA
2016-11-27,43,False,IA
2016-12-04,43,False,IA
2016-12-11,24,False,IA
2016-12-18,52,False,IA
2016-12-25,35,False,IA
2017-01-01,49,False,IA
2017-01-08,41,False,IA
2017-01-15,51,False,IA
2017-01-22,53,False,IA
2017-01-29,50,False,IA
2017-02-05,51,False,IA
2017-02-12,51,False,IA
2017-02-19,47,False,IA
2017-02-26,65,False,IA
2017-03-05,58,False,IA
2017-03-12,34,False,IA
2017-03-19,42,False,IA
2017-03-26,67,False,IA
2017-04-02,45,False,IA
2017-04-09,41,False,IA
2017-04-16,49,False,IA
2017-04-23,61,False,IA
2017-04-30,67,False,IA
2017-05-07,40,False,IA
2017-05-14,47,False,IA
2017-05-21,33,False,IA
2017-05-28,30,False,IA
2017-06-04,35,False,IA
2017-06-11,16,False,IA
2017-06-18,43,False,IA
2017-06-25,26,False,IA
2017-07-02,44,False,IA
2017-07-09,22,False,IA
2017-07-16,44,False,IA
2017-07-23,57,False,IA
2017-07-30,37,False,IA
2017-08-06,49,False,IA
2017-08-13,43,False,IA
2017-08-20,26,False,IA
2017-08-27,46,False,IA
2017-09-03,39,False,IA
2017-09-10,55,False,IA
2017-09-17,100,False,IA
2017-09-24,46,False,IA
2017-10-01,42,False,IA
2017-10-08,60,False,IA
2017-10-15,51,False,IA
2017-10-22,37,False,IA
2017-10-29,21,False,IA
2017-11-05,49,False,IA
2017-11-12,50,False,IA
2017-11-19,19,False,IA
2017-11-26,53,False,IA
2017-12-03,48,False,IA
2017-12-10,30,False,IA
2017-12-17,31,False,IA
2017-12-24,27,False,IA
2017-12-31,46,False,IA
2018-01-07,56,False,IA
2018-01-14,33,False,IA
2018-01-21,40,False,IA
2018-01-28,63,False,IA
2018-02-04,63,False,IA
2018-02-11,56,False,IA
2018-02-18,44,False,IA
2018-02-25,47,False,IA
2018-03-04,51,False,IA
2018-03-11,42,False,IA
2018-03-18,45,False,IA
2018-03-25,49,False,IA
2018-04-01,41,False,IA
2018-04-08,43,False,IA
2018-04-15,33,False,IA
2018-04-22,42,False,IA
2018-04-29,37,False,IA
2018-05-06,44,False,IA
2018-05-13,47,False,IA
2018-05-20,42,False,IA
2018-05-27,28,False,IA
2018-06-03,44,False,IA
2018-06-10,40,False,IA
2018-06-17,43,False,IA
2018-06-24,47,False,IA
2018-07-01,31,False,IA
2018-07-08,46,False,IA
2018-07-15,39,False,IA
2018-07-22,62,False,IA
2018-07-29,44,False,IA
2018-08-05,26,False,IA
2018-08-12,42,False,IA
2018-08-19,41,False,IA
2018-08-26,42,False,IA
2018-09-02,68,False,IA
2018-09-09,42,False,IA
2018-09-16,49,False,IA
2018-09-23,67,False,IA
2018-09-30,50,False,IA
2018-10-07,34,False,IA
2018-10-14,27,False,IA
2018-10-21,52,False,IA
2018-10-28,40,False,IA
2018-11-04,50,False,IA
2018-11-11,31,False,IA
2018-11-18,14,False,IA
2018-11-25,32,False,IA
2018-12-02,51,False,IA
2018-12-09,35,False,IA
2018-12-16,36,False,IA
2018-12-23,19,False,IA
2018-12-30,46,False,IA
2015-01-04,54,False,KS
2015-01-11,55,False,KS
2015-01-18,69,False,KS
2015-01-25,73,False,KS
2015-02-01,70,False,KS
2015-02-08,55,False,KS
2015-02-15,53,False,KS
2015-02-22,67,False,KS
2015-03-01,65,False,KS
2015-03-08,42,False,KS
2015-03-15,42,False,KS
2015-03-22,87,False,KS
2015-03-29,71,False,KS
2015-04-05,58,False,KS
2015-04-12,61,False,KS
2015-04-19,71,False,KS
2015-04-26,85,False,KS
2015-05-03,68,False,KS
2015-05-10,31,False,KS
2015-05-17,47,False,KS
2015-05-24,41,False,KS
2015-05-31,100,False,KS
2015-06-07,83,False,KS
2015-06-14,75,False,KS
2015-06-21,80,False,KS
2015-06-28,53,False,KS
2015-07-05,67,False,KS
2015-07-12,31,False,KS
2015-07-19,45,False,KS
2015-07-26,54,False,KS
2015-08-02,44,False,KS
2015-08-09,60,False,KS
2015-08-16,58,False,KS
2015-08-23,80,False,KS
2015-08-30,79,False,KS
2015-09-06,75,False,KS
2015-09-13,75,False,KS
2015-09-20,88,False,KS
2015-09-27,36,False,KS
2015-10-04,52,False,KS
2015-10-11,45,False,KS
2015-10-18,71,False,KS
2015-10-25,44,False,KS
2015-11-01,54,False,KS
2015-11-08,42,False,KS
2015-11-15,38,False,KS
2015-11-22,20,False,KS
2015-11-29,29,False,KS
2015-12-06,22,False,KS
2015-12-13,23,False,KS
2015-12-20,18,False,KS
2015-12-27,25,False,KS
2016-01-03,61,False,KS
2016-01-10,58,False,KS
2016-01-17,50,False,KS
2016-01-24,63,False,KS
2016-01-31,49,False,KS
2016-02-07,68,False,KS
2016-02-14,49,False,KS
2016-02-21,58,False,KS
2016-02-28,61,False,KS
2016-03-06,50,False,KS
2016-03-13,31,False,KS
2016-03-20,28,False,KS
2016-03-27,47,False,KS
2016-04-03,74,False,KS
2016-04-10,66,False,KS
2016-04-17,46,False,KS
2016-04-24,44,False,KS
2016-05-01,26,False,KS
2016-05-08,37,False,KS
2016-05-15,49,False,KS
2016-05-22,24,False,KS
2016-05-29,42,False,KS
2016-06-05,44,False,KS
2016-06-12,34,False,KS
2016-06-19,38,False,KS
2016-06-26,44,False,KS
2016-07-03,53,False,KS
2016-07-10,45,False,KS
2016-07-17,42,False,KS
2016-07-24,45,False,KS
2016-07-31,74,False,KS
2016-08-07,63,False,KS
2016-08-14,45,False,KS
2016-08-21,34,False,KS
2016-08-28,55,False,KS
2016-09-04,38,False,KS
2016-09-11,58,False,KS
2016-09-18,39,False,KS
2016-09-25,47,False,KS
2016-10-02,50,False,KS
2016-10-09,39,False,KS
2016-10-16,62,False,KS
2016-10-23,34,False,KS
2016-10-30,34,False,KS
2016-11-06,39,False,KS
2016-11-13,46,False,KS
2016-11-20,26,False,KS
2016-11-27,49,False,KS
2016-12-04,42,False,KS
2016-12-11,30,False,KS
2016-12-18,31,False,KS
2016-12-25,26,False,KS
2017-01-01,53,False,KS
2017-01-08,51,False,KS
2017-01-15,49,False,KS
2017-01-22,77,False,KS
2017-01-29,46,False,KS
2017-02-05,55,False,KS
2017-02-12,45,False,KS
2017-02-19,54,False,KS
2017-02-26,57,False,KS
2017-03-05,49,False,KS
2017-03-12,42,False,KS
2017-03-19,40,False,KS
2017-03-26,55,False,KS
2017-04-02,65,False,KS
2017-04-09,48,False,KS
2017-04-16,74,False,KS
2017-04-23,59,False,KS
2017-04-30,39,False,KS
2017-05-07,59,False,KS
2017-05-14,33,False,KS
2017-05-21,61,False,KS
2017-05-28,40,False,KS
2017-06-04,25,False,KS
2017-06-11,57,False,KS
2017-06-18,35,False,KS
2017-06-25,36,False,KS
2017-07-02,27,False,KS
2017-07-09,59,False,KS
2017-07-16,66,False,KS
2017-07-23,41,False,KS
2017-07-30,37,False,KS
2017-08-06,33,False,KS
2017-08-13,50,False,KS
2017-08-20,43,False,KS
2017-08-27,32,False,KS
2017-09-03,47,False,KS
2017-09-10,47,False,KS
2017-09-17,53,False,KS
2017-09-24,56,False,KS
2017-10-01,59,False,KS
2017-10-08,25,False,KS
2017-10-15,50,False,KS
2017-10-22,42,False,KS
2017-10-29,24,False,KS
2017-11-05,46,False,KS
2017-11-12,39,False,KS
2017-11-19,26,False,KS
2017-11-26,41,False,KS
2017-12-03,43,False,KS
2017-12-10,53,False,KS
2017-12-17,40,False,KS
2017-12-24,43,False,KS
2017-12-31,41,False,KS
2018-01-07,44,False,KS
2018-01-14,71,False,KS
2018-01-21,63,False,KS
2018-01-28,71,False,KS
2018-02-04,35,False,KS
2018-02-11,41,False,KS
2018-02-18,32,False,KS
2018-02-25,45,False,KS
2018-03-04,63,False,KS
2018-03-11,47,False,KS
2018-03-18,36,False,KS
2018-03-25,55,False,KS
2018-04-01,18,False,KS
2018-04-08,51,False,KS
2018-04-15,56,False,KS
2018-04-22,57,False,KS
2018-04-29,49,False,KS
2018-05-06,40,False,KS
2018-05-13,49,False,KS
2018-05-20,49,False,KS
2018-05-27,39,False,KS
2018-06-03,46,False,KS
2018-06-10,55,False,KS
2018-06-17,31,False,KS
2018-06-24,31,False,KS
2018-07-01,48,False,KS
2018-07-08,55,False,KS
2018-07-15,40,False,KS
2018-07-22,46,False,KS
2018-07-29,42,False,KS
2018-08-05,50,False,KS
2018-08-12,82,False,KS
2018-08-19,54,False,KS
2018-08-26,36,False,KS
2018-09-02,45,False,KS
2018-09-09,58,False,KS
2018-09-16,85,False,KS
2018-09-23,40,False,KS
2018-09-30,47,False,KS
2018-10-07,31,False,KS
2018-10-14,46,False,KS
2018-10-21,35,False,KS
2018-10-28,21,False,KS
2018-11-04,37,False,KS
2018-11-11,48,False,KS
2018-11-18,28,False,KS
2018-11-25,30,False,KS
2018-12-02,47,False,KS
2018-12-09,46,False,KS
2018-12-16,22,False,KS
2018-12-23,39,False,KS
2018-12-30,34,False,KS
2015-01-04,76,False,KY
2015-01-11,57,False,KY
2015-01-18,73,False,KY
2015-01-25,63,False,KY
2015-02-01,61,False,KY
2015-02-08,64,False,KY
2015-02-15,45,False,KY
2015-02-22,76,False,KY
2015-03-01,47,False,KY
2015-03-08,56,False,KY
2015-03-15,70,False,KY
2015-03-22,57,False,KY
2015-03-29,47,False,KY
2015-04-05,43,False,KY
2015-04-12,48,False,KY
2015-04-19,73,False,KY
2015-04-26,56,False,KY
2015-05-03,62,False,KY
2015-05-10,70,False,KY
2015-05-17,62,False,KY
2015-05-24,33,False,KY
2015-05-31,70,False,KY
2015-06-07,64,False,KY
2015-06-14,65,False,KY
2015-06-21,67,False,KY
2015-06-28,72,False,KY
2015-07-05,81,False,KY
2015-07-12,51,False,KY
2015-07-19,76,False,KY
2015-07-26,48,False,KY
2015-08-02,62,False,KY
2015-08-09,50,False,KY
2015-08-16,52,False,KY
2015-08-23,90,False,KY
2015-08-30,76,False,KY
2015-09-06,100,False,KY
2015-09-13,62,False,KY
2015-09-20,79,False,KY
2015-09-27,45,False,KY
2015-10-04,85,False,KY
2015-10-11,44,False,KY
2015-10-18,85,False,KY
2015-10-25,45,False,KY
2015-11-01,62,False,KY
2015-11-08,55,False,KY
2015-11-15,35,False,KY
2015-11-22,34,False,KY
2015-11-29,76,False,KY
2015-12-06,34,False,KY
2015-12-13,50,False,KY
2015-12-20,12,False,KY
2015-12-27,45,False,KY
2016-01-03,77,False,KY
2016-01-10,81,False,KY
2016-01-17,63,False,KY
2016-01-24,65,False,KY
2016-01-31,56,False,KY
2016-02-07,62,False,KY
2016-02-14,50,False,KY
2016-02-21,46,False,KY
2016-02-28,63,False,KY
2016-03-06,48,False,KY
2016-03-13,57,False,KY
2016-03-20,60,False,KY
2016-03-27,46,False,KY
2016-04-03,51,False,KY
2016-04-10,49,False,KY
2016-04-17,47,False,KY
2016-04-24,68,False,KY
2016-05-01,57,False,KY
2016-05-08,53,False,KY
2016-05-15,38,False,KY
2016-05-22,51,False,KY
2016-05-29,43,False,KY
2016-06-05,35,False,KY
2016-06-12,59,False,KY
2016-06-19,42,False,KY
2016-06-26,60,False,KY
2016-07-03,34,False,KY
2016-07-10,50,False,KY
2016-07-17,53,False,KY
2016-07-24,49,False,KY
2016-07-31,34,False,KY
2016-08-07,61,False,KY
2016-08-14,41,False,KY
2016-08-21,68,False,KY
2016-08-28,79,False,KY
2016-09-04,33,False,KY
2016-09-11,49,False,KY
2016-09-18,76,False,KY
2016-09-25,69,False,KY
2016-10-02,58,False,KY
2016-10-09,37,False,KY
2016-10-16,70,False,KY
2016-10-23,58,False,KY
2016-10-30,41,False,KY
2016-11-06,46,False,KY
2016-11-13,55,False,KY
2016-11-20,27,False,KY
2016-11-27,40,False,KY
2016-12-04,51,False,KY
2016-12-11,49,False,KY
2016-12-18,32,False,KY
2016-12-25,34,False,KY
2017-01-01,56,False,KY
2017-01-08,49,False,KY
2017-01-15,60,False,KY
2017-01-22,69,False,KY
2017-01-29,68,False,KY
2017-02-05,41,False,KY
2017-02-12,53,False,KY
2017-02-19,38,False,KY
2017-02-26,58,False,KY
2017-03-05,45,False,KY
2017-03-12,33,False,KY
2017-03-19,64,False,KY
2017-03-26,60,False,KY
2017-04-02,48,False,KY
2017-04-09,43,False,KY
2017-04-16,52,False,KY
2017-04-23,48,False,KY
2017-04-30,63,False,KY
2017-05-07,53,False,KY
2017-05-14,39,False,KY
2017-05-21,47,False,KY
2017-05-28,48,False,KY
2017-06-04,37,False,KY
2017-06-11,31,False,KY
2017-06-18,32,False,KY
2017-06-25,55,False,KY
2017-07-02,53,False,KY
2017-07-09,46,False,KY
2017-07-16,39,False,KY
2017-07-23,50,False,KY
2017-07-30,63,False,KY
2017-08-06,39,False,KY
2017-08-13,57,False,KY
2017-08-20,55,False,KY
2017-08-27,59,False,KY
2017-09-03,47,False,KY
2017-09-10,45,False,KY
2017-09-17,58,False,KY
2017-09-24,57,False,KY
2017-10-01,63,False,KY
2017-10-08,59,False,KY
2017-10-15,48,False,KY
2017-10-22,49,False,KY
2017-10-29,49,False,KY
2017-11-05,50,False,KY
2017-11-12,56,False,KY
2017-11-19,28,False,KY
2017-11-26,48,False,KY
2017-12-03,46,False,KY
2017-12-10,27,False,KY
2017-12-17,27,False,KY
2017-12-24,40,False,KY
2017-12-31,33,False,KY
2018-01-07,48,False,KY
2018-01-14,65,False,KY
2018-01-21,36,False,KY
2018-01-28,38,False,KY
2018-02-04,51,False,KY
2018-02-11,45,False,KY
2018-02-18,50,False,KY
2018-02-25,41,False,KY
2018-03-04,50,False,KY
2018-03-11,33,False,KY
2018-03-18,51,False,KY
2018-03-25,50,False,KY
2018-04-01,43,False,KY
2018-04-08,49,False,KY
2018-04-15,57,False,KY
2018-04-22,62,False,KY
2018-04-29,49,False,KY
2018-05-06,52,False,KY
2018-05-13,44,False,KY
2018-05-20,52,False,KY
2018-05-27,59,False,KY
