date,calvin klein,isPartial,State
2014-11-01,63,False,MD
2014-12-01,66,False,MD
2015-01-01,100,False,MD
2015-02-01,60,False,MD
2015-03-01,35,False,MD
2015-04-01,45,False,MD
2015-05-01,42,False,MD
2015-06-01,54,False,MD
2015-07-01,37,False,MD
2015-08-01,45,False,MD
2015-09-01,32,False,MD
2015-10-01,37,False,MD
2015-11-01,67,False,MD
2015-12-01,71,False,MD
2016-01-01,84,False,MD
2016-02-01,66,False,MD
2016-03-01,66,False,MD
2016-04-01,53,False,MD
2016-05-01,60,False,MD
2016-06-01,38,False,MD
2016-07-01,59,False,MD
2016-08-01,58,False,MD
2016-09-01,39,False,MD
2016-10-01,70,False,MD
2016-11-01,73,False,MD
2016-12-01,83,False,MD
2017-01-01,52,False,MD
2017-02-01,56,False,MD
2017-03-01,65,False,MD
2017-04-01,50,False,MD
2017-05-01,49,False,MD
2017-06-01,51,False,MD
2017-07-01,75,False,MD
2017-08-01,47,False,MD
2017-09-01,56,False,MD
2017-10-01,53,False,MD
2017-11-01,94,False,MD
2017-12-01,93,False,MD
2018-01-01,75,False,MD
2018-02-01,46,False,MD
2018-03-01,66,False,MD
2018-04-01,66,False,MD
2018-05-01,51,False,MD
2018-06-01,53,False,MD
2018-07-01,48,False,MD
2018-08-01,80,False,MD
2018-09-01,46,False,MD
2018-10-01,50,False,MD
2018-11-01,81,False,MD
2018-12-01,90,False,MD
2019-01-01,52,False,MD
2011-01-01,51,False,MA
2011-02-01,42,False,MA
2011-03-01,47,False,MA
2011-04-01,46,False,MA
2011-05-01,32,False,MA
2011-06-01,37,False,MA
2011-07-01,52,False,MA
2011-08-01,34,False,MA
2011-09-01,50,False,MA
2011-10-01,49,False,MA
2011-11-01,46,False,MA
2011-12-01,37,False,MA
2012-01-01,40,False,MA
2012-02-01,41,False,MA
2012-03-01,35,False,MA
2012-04-01,34,False,MA
2012-05-01,40,False,MA
2012-06-01,35,False,MA
2012-07-01,24,False,MA
2012-08-01,50,False,MA
2012-09-01,41,False,MA
2012-10-01,36,False,MA
2012-11-01,39,False,MA
2012-12-01,54,False,MA
2013-01-01,44,False,MA
2013-02-01,51,False,MA
2013-03-01,28,False,MA
2013-04-01,39,False,MA
2013-05-01,43,False,MA
2013-06-01,37,False,MA
2013-07-01,34,False,MA
2013-08-01,31,False,MA
2013-09-01,38,False,MA
2013-10-01,36,False,MA
2013-11-01,38,False,MA
2013-12-01,42,False,MA
2014-01-01,38,False,MA
2014-02-01,33,False,MA
2014-03-01,30,False,MA
2014-04-01,38,False,MA
2014-05-01,30,False,MA
2014-06-01,40,False,MA
2014-07-01,21,False,MA
2014-08-01,37,False,MA
2014-09-01,42,False,MA
2014-10-01,36,False,MA
2014-11-01,48,False,MA
2014-12-01,47,False,MA
2015-01-01,100,False,MA
2015-02-01,40,False,MA
2015-03-01,42,False,MA
2015-04-01,49,False,MA
2015-05-01,38,False,MA
2015-06-01,38,False,MA
2015-07-01,38,False,MA
2015-08-01,55,False,MA
2015-09-01,39,False,MA
2015-10-01,33,False,MA
2015-11-01,63,False,MA
2015-12-01,71,False,MA
2016-01-01,67,False,MA
2016-02-01,54,False,MA
2016-03-01,51,False,MA
2016-04-01,44,False,MA
2016-05-01,51,False,MA
2016-06-01,51,False,MA
2016-07-01,51,False,MA
2016-08-01,49,False,MA
2016-09-01,49,False,MA
2016-10-01,52,False,MA
2016-11-01,60,False,MA
2016-12-01,80,False,MA
2017-01-01,50,False,MA
2017-02-01,48,False,MA
2017-03-01,48,False,MA
2017-04-01,40,False,MA
2017-05-01,40,False,MA
2017-06-01,45,False,MA
2017-07-01,46,False,MA
2017-08-01,44,False,MA
2017-09-01,55,False,MA
2017-10-01,44,False,MA
2017-11-01,73,False,MA
2017-12-01,63,False,MA
2018-01-01,53,False,MA
2018-02-01,38,False,MA
2018-03-01,43,False,MA
2018-04-01,50,False,MA
2018-05-01,52,False,MA
2018-06-01,40,False,MA
2018-07-01,47,False,MA
2018-08-01,59,False,MA
2018-09-01,48,False,MA
2018-10-01,43,False,MA
2018-11-01,73,False,MA
2018-12-01,75,False,MA
2019-01-01,43,False,MA
2011-01-01,44,False,MI
2011-02-01,19,False,MI
2011-03-01,46,False,MI
2011-04-01,34,False,MI
2011-05-01,15,False,MI
2011-06-01,32,False,MI
2011-07-01,38,False,MI
2011-08-01,35,False,MI
2011-09-01,33,False,MI
2011-10-01,37,False,MI
2011-11-01,49,False,MI
2011-12-01,50,False,MI
2012-01-01,36,False,MI
2012-02-01,29,False,MI
2012-03-01,34,False,MI
2012-04-01,45,False,MI
2012-05-01,28,False,MI
2012-06-01,29,False,MI
2012-07-01,37,False,MI
2012-08-01,31,False,MI
2012-09-01,27,False,MI
2012-10-01,33,False,MI
2012-11-01,50,False,MI
2012-12-01,55,False,MI
2013-01-01,32,False,MI
2013-02-01,70,False,MI
2013-03-01,38,False,MI
2013-04-01,30,False,MI
2013-05-01,26,False,MI
2013-06-01,32,False,MI
2013-07-01,19,False,MI
2013-08-01,29,False,MI
2013-09-01,30,False,MI
2013-10-01,22,False,MI
2013-11-01,32,False,MI
2013-12-01,42,False,MI
2014-01-01,16,False,MI
2014-02-01,33,False,MI
2014-03-01,42,False,MI
2014-04-01,37,False,MI
2014-05-01,34,False,MI
2014-06-01,38,False,MI
2014-07-01,24,False,MI
2014-08-01,32,False,MI
2014-09-01,29,False,MI
2014-10-01,35,False,MI
2014-11-01,46,False,MI
2014-12-01,52,False,MI
2015-01-01,100,False,MI
2015-02-01,41,False,MI
2015-03-01,36,False,MI
2015-04-01,45,False,MI
2015-05-01,35,False,MI
2015-06-01,32,False,MI
2015-07-01,41,False,MI
2015-08-01,25,False,MI
2015-09-01,35,False,MI
2015-10-01,52,False,MI
2015-11-01,55,False,MI
2015-12-01,74,False,MI
2016-01-01,60,False,MI
2016-02-01,53,False,MI
2016-03-01,60,False,MI
2016-04-01,58,False,MI
2016-05-01,62,False,MI
2016-06-01,47,False,MI
2016-07-01,55,False,MI
2016-08-01,55,False,MI
2016-09-01,45,False,MI
2016-10-01,38,False,MI
2016-11-01,61,False,MI
2016-12-01,76,False,MI
2017-01-01,53,False,MI
2017-02-01,49,False,MI
2017-03-01,46,False,MI
2017-04-01,47,False,MI
2017-05-01,43,False,MI
2017-06-01,50,False,MI
2017-07-01,36,False,MI
2017-08-01,50,False,MI
2017-09-01,40,False,MI
2017-10-01,60,False,MI
2017-11-01,71,False,MI
2017-12-01,74,False,MI
2018-01-01,46,False,MI
2018-02-01,56,False,MI
2018-03-01,49,False,MI
2018-04-01,54,False,MI
2018-05-01,44,False,MI
2018-06-01,38,False,MI
2018-07-01,48,False,MI
2018-08-01,50,False,MI
2018-09-01,45,False,MI
2018-10-01,44,False,MI
2018-11-01,75,False,MI
2018-12-01,58,False,MI
2019-01-01,51,False,MI
2011-01-01,51,False,MN
2011-02-01,28,False,MN
2011-03-01,32,False,MN
2011-04-01,29,False,MN
2011-05-01,43,False,MN
2011-06-01,26,False,MN
2011-07-01,36,False,MN
2011-08-01,26,False,MN
2011-09-01,27,False,MN
2011-10-01,28,False,MN
2011-11-01,39,False,MN
2011-12-01,31,False,MN
2012-01-01,34,False,MN
2012-02-01,29,False,MN
2012-03-01,29,False,MN
2012-04-01,40,False,MN
2012-05-01,34,False,MN
2012-06-01,29,False,MN
2012-07-01,32,False,MN
2012-08-01,48,False,MN
2012-09-01,35,False,MN
2012-10-01,49,False,MN
2012-11-01,51,False,MN
2012-12-01,40,False,MN
2013-01-01,35,False,MN
2013-02-01,52,False,MN
2013-03-01,28,False,MN
2013-04-01,33,False,MN
2013-05-01,35,False,MN
2013-06-01,29,False,MN
2013-07-01,24,False,MN
2013-08-01,39,False,MN
2013-09-01,19,False,MN
2013-10-01,43,False,MN
2013-11-01,44,False,MN
2013-12-01,47,False,MN
2014-01-01,25,False,MN
2014-02-01,35,False,MN
2014-03-01,27,False,MN
2014-04-01,26,False,MN
2014-05-01,42,False,MN
2014-06-01,33,False,MN
2014-07-01,34,False,MN
2014-08-01,24,False,MN
2014-09-01,25,False,MN
2014-10-01,33,False,MN
2014-11-01,57,False,MN
2014-12-01,43,False,MN
2015-01-01,83,False,MN
2015-02-01,53,False,MN
2015-03-01,37,False,MN
2015-04-01,45,False,MN
2015-05-01,38,False,MN
2015-06-01,26,False,MN
2015-07-01,41,False,MN
2015-08-01,41,False,MN
2015-09-01,31,False,MN
2015-10-01,29,False,MN
2015-11-01,36,False,MN
2015-12-01,85,False,MN
2016-01-01,52,False,MN
2016-02-01,61,False,MN
2016-03-01,44,False,MN
2016-04-01,50,False,MN
2016-05-01,65,False,MN
2016-06-01,44,False,MN
2016-07-01,60,False,MN
2016-08-01,54,False,MN
2016-09-01,38,False,MN
2016-10-01,49,False,MN
2016-11-01,49,False,MN
2016-12-01,88,False,MN
2017-01-01,53,False,MN
2017-02-01,55,False,MN
2017-03-01,42,False,MN
2017-04-01,51,False,MN
2017-05-01,28,False,MN
2017-06-01,36,False,MN
2017-07-01,52,False,MN
2017-08-01,60,False,MN
2017-09-01,43,False,MN
2017-10-01,84,False,MN
2017-11-01,90,False,MN
2017-12-01,100,False,MN
2018-01-01,53,False,MN
2018-02-01,38,False,MN
2018-03-01,45,False,MN
2018-04-01,40,False,MN
2018-05-01,45,False,MN
2018-06-01,53,False,MN
2018-07-01,58,False,MN
2018-08-01,57,False,MN
2018-09-01,59,False,MN
2018-10-01,41,False,MN
2018-11-01,83,False,MN
2018-12-01,59,False,MN
2019-01-01,43,False,MN
2011-01-01,23,False,MS
2011-02-01,49,False,MS
2011-03-01,11,False,MS
2011-04-01,58,False,MS
2011-05-01,46,False,MS
2011-06-01,35,False,MS
2011-07-01,45,False,MS
2011-08-01,0,False,MS
2011-09-01,10,False,MS
2011-10-01,60,False,MS
2011-11-01,29,False,MS
2011-12-01,38,False,MS
2012-01-01,26,False,MS
2012-02-01,52,False,MS
2012-03-01,9,False,MS
2012-04-01,45,False,MS
2012-05-01,0,False,MS
2012-06-01,16,False,MS
2012-07-01,34,False,MS
2012-08-01,24,False,MS
2012-09-01,33,False,MS
2012-10-01,38,False,MS
2012-11-01,23,False,MS
2012-12-01,47,False,MS
2013-01-01,22,False,MS
2013-02-01,38,False,MS
2013-03-01,22,False,MS
2013-04-01,36,False,MS
2013-05-01,29,False,MS
2013-06-01,15,False,MS
2013-07-01,11,False,MS
2013-08-01,25,False,MS
2013-09-01,27,False,MS
2013-10-01,15,False,MS
2013-11-01,15,False,MS
2013-12-01,34,False,MS
2014-01-01,21,False,MS
2014-02-01,0,False,MS
2014-03-01,40,False,MS
2014-04-01,31,False,MS
2014-05-01,17,False,MS
2014-06-01,41,False,MS
2014-07-01,30,False,MS
2014-08-01,15,False,MS
2014-09-01,29,False,MS
2014-10-01,7,False,MS
2014-11-01,7,False,MS
2014-12-01,73,False,MS
2015-01-01,75,False,MS
2015-02-01,22,False,MS
2015-03-01,60,False,MS
2015-04-01,37,False,MS
2015-05-01,41,False,MS
2015-06-01,31,False,MS
2015-07-01,16,False,MS
2015-08-01,37,False,MS
2015-09-01,22,False,MS
2015-10-01,34,False,MS
2015-11-01,76,False,MS
2015-12-01,42,False,MS
2016-01-01,42,False,MS
2016-02-01,47,False,MS
2016-03-01,27,False,MS
2016-04-01,51,False,MS
2016-05-01,39,False,MS
2016-06-01,51,False,MS
2016-07-01,55,False,MS
2016-08-01,24,False,MS
2016-09-01,27,False,MS
2016-10-01,27,False,MS
2016-11-01,49,False,MS
2016-12-01,100,False,MS
2017-01-01,45,False,MS
2017-02-01,26,False,MS
2017-03-01,51,False,MS
2017-04-01,34,False,MS
2017-05-01,52,False,MS
2017-06-01,18,False,MS
2017-07-01,23,False,MS
2017-08-01,53,False,MS
2017-09-01,33,False,MS
2017-10-01,32,False,MS
2017-11-01,44,False,MS
2017-12-01,74,False,MS
2018-01-01,57,False,MS
2018-02-01,48,False,MS
2018-03-01,27,False,MS
2018-04-01,24,False,MS
2018-05-01,40,False,MS
2018-06-01,46,False,MS
2018-07-01,49,False,MS
2018-08-01,31,False,MS
2018-09-01,32,False,MS
2018-10-01,16,False,MS
2018-11-01,44,False,MS
2018-12-01,73,False,MS
2019-01-01,19,False,MS
2011-01-01,49,False,MO
2011-02-01,26,False,MO
2011-03-01,23,False,MO
2011-04-01,42,False,MO
2011-05-01,7,False,MO
2011-06-01,4,False,MO
2011-07-01,25,False,MO
2011-08-01,36,False,MO
2011-09-01,27,False,MO
2011-10-01,38,False,MO
2011-11-01,31,False,MO
2011-12-01,42,False,MO
2012-01-01,22,False,MO
2012-02-01,28,False,MO
2012-03-01,30,False,MO
2012-04-01,32,False,MO
2012-05-01,37,False,MO
2012-06-01,17,False,MO
2012-07-01,29,False,MO
2012-08-01,38,False,MO
2012-09-01,37,False,MO
2012-10-01,21,False,MO
2012-11-01,36,False,MO
2012-12-01,40,False,MO
2013-01-01,19,False,MO
2013-02-01,42,False,MO
2013-03-01,24,False,MO
2013-04-01,32,False,MO
2013-05-01,22,False,MO
2013-06-01,26,False,MO
2013-07-01,19,False,MO
2013-08-01,27,False,MO
2013-09-01,30,False,MO
2013-10-01,27,False,MO
2013-11-01,19,False,MO
2013-12-01,31,False,MO
2014-01-01,48,False,MO
2014-02-01,32,False,MO
2014-03-01,27,False,MO
2014-04-01,31,False,MO
2014-05-01,30,False,MO
2014-06-01,45,False,MO
2014-07-01,20,False,MO
2014-08-01,19,False,MO
2014-09-01,27,False,MO
2014-10-01,27,False,MO
2014-11-01,48,False,MO
2014-12-01,43,False,MO
2015-01-01,100,False,MO
2015-02-01,53,False,MO
2015-03-01,45,False,MO
2015-04-01,48,False,MO
2015-05-01,35,False,MO
2015-06-01,39,False,MO
2015-07-01,52,False,MO
2015-08-01,35,False,MO
2015-09-01,37,False,MO
2015-10-01,33,False,MO
2015-11-01,43,False,MO
2015-12-01,48,False,MO
2016-01-01,46,False,MO
2016-02-01,48,False,MO
2016-03-01,35,False,MO
2016-04-01,37,False,MO
2016-05-01,45,False,MO
2016-06-01,38,False,MO
2016-07-01,40,False,MO
2016-08-01,58,False,MO
2016-09-01,27,False,MO
2016-10-01,28,False,MO
2016-11-01,45,False,MO
2016-12-01,81,False,MO
2017-01-01,65,False,MO
2017-02-01,46,False,MO
2017-03-01,50,False,MO
2017-04-01,56,False,MO
2017-05-01,38,False,MO
2017-06-01,39,False,MO
2017-07-01,61,False,MO
2017-08-01,50,False,MO
2017-09-01,37,False,MO
2017-10-01,57,False,MO
2017-11-01,74,False,MO
2017-12-01,68,False,MO
2018-01-01,84,False,MO
2018-02-01,45,False,MO
2018-03-01,51,False,MO
2018-04-01,51,False,MO
2018-05-01,47,False,MO
2018-06-01,29,False,MO
2018-07-01,50,False,MO
2018-08-01,42,False,MO
2018-09-01,40,False,MO
2018-10-01,40,False,MO
2018-11-01,69,False,MO
2018-12-01,65,False,MO
2019-01-01,46,False,MO
2011-01-01,0,False,MT
2011-02-01,0,False,MT
2011-03-01,40,False,MT
2011-04-01,43,False,MT
2011-05-01,0,False,MT
2011-06-01,24,False,MT
2011-07-01,0,False,MT
2011-08-01,66,False,MT
2011-09-01,22,False,MT
2011-10-01,20,False,MT
2011-11-01,21,False,MT
2011-12-01,39,False,MT
2012-01-01,35,False,MT
2012-02-01,36,False,MT
2012-03-01,0,False,MT
2012-04-01,0,False,MT
2012-05-01,57,False,MT
2012-06-01,20,False,MT
2012-07-01,0,False,MT
2012-08-01,18,False,MT
2012-09-01,0,False,MT
2012-10-01,32,False,MT
2012-11-01,0,False,MT
2012-12-01,66,False,MT
2013-01-01,15,False,MT
2013-02-01,65,False,MT
2013-03-01,44,False,MT
2013-04-01,0,False,MT
2013-05-01,0,False,MT
2013-06-01,34,False,MT
2013-07-01,16,False,MT
2013-08-01,30,False,MT
2013-09-01,44,False,MT
2013-10-01,28,False,MT
2013-11-01,14,False,MT
2013-12-01,0,False,MT
2014-01-01,65,False,MT
2014-02-01,29,False,MT
2014-03-01,39,False,MT
2014-04-01,27,False,MT
2014-05-01,0,False,MT
2014-06-01,0,False,MT
2014-07-01,0,False,MT
2014-08-01,31,False,MT
2014-09-01,29,False,MT
2014-10-01,28,False,MT
2014-11-01,43,False,MT
2014-12-01,100,False,MT
2015-01-01,27,False,MT
2015-02-01,29,False,MT
2015-03-01,27,False,MT
2015-04-01,0,False,MT
2015-05-01,27,False,MT
2015-06-01,29,False,MT
2015-07-01,54,False,MT
2015-08-01,26,False,MT
2015-09-01,38,False,MT
2015-10-01,24,False,MT
2015-11-01,37,False,MT
2015-12-01,35,False,MT
2016-01-01,44,False,MT
2016-02-01,23,False,MT
2016-03-01,42,False,MT
2016-04-01,33,False,MT
2016-05-01,55,False,MT
2016-06-01,12,False,MT
2016-07-01,11,False,MT
2016-08-01,23,False,MT
2016-09-01,21,False,MT
2016-10-01,42,False,MT
2016-11-01,42,False,MT
2016-12-01,30,False,MT
2017-01-01,19,False,MT
2017-02-01,20,False,MT
2017-03-01,45,False,MT
2017-04-01,79,False,MT
2017-05-01,31,False,MT
2017-06-01,22,False,MT
2017-07-01,21,False,MT
2017-08-01,19,False,MT
2017-09-01,58,False,MT
2017-10-01,19,False,MT
2017-11-01,28,False,MT
2017-12-01,75,False,MT
2018-01-01,51,False,MT
2018-02-01,37,False,MT
2018-03-01,44,False,MT
2018-04-01,0,False,MT
2018-05-01,18,False,MT
2018-06-01,0,False,MT
2018-07-01,0,False,MT
2018-08-01,27,False,MT
2018-09-01,28,False,MT
2018-10-01,9,False,MT
2018-11-01,27,False,MT
2018-12-01,65,False,MT
2019-01-01,18,False,MT
2011-01-01,16,False,NE
2011-02-01,42,False,NE
2011-03-01,15,False,NE
2011-04-01,8,False,NE
2011-05-01,36,False,NE
2011-06-01,0,False,NE
2011-07-01,28,False,NE
2011-08-01,15,False,NE
2011-09-01,16,False,NE
2011-10-01,31,False,NE
2011-11-01,29,False,NE
2011-12-01,21,False,NE
2012-01-01,9,False,NE
2012-02-01,5,False,NE
2012-03-01,15,False,NE
2012-04-01,19,False,NE
2012-05-01,15,False,NE
2012-06-01,17,False,NE
2012-07-01,24,False,NE
2012-08-01,22,False,NE
2012-09-01,45,False,NE
2012-10-01,55,False,NE
2012-11-01,45,False,NE
2012-12-01,33,False,NE
2013-01-01,25,False,NE
2013-02-01,57,False,NE
2013-03-01,23,False,NE
2013-04-01,17,False,NE
2013-05-01,36,False,NE
2013-06-01,13,False,NE
2013-07-01,24,False,NE
2013-08-01,35,False,NE
2013-09-01,5,False,NE
2013-10-01,26,False,NE
2013-11-01,56,False,NE
2013-12-01,27,False,NE
2014-01-01,10,False,NE
2014-02-01,0,False,NE
2014-03-01,38,False,NE
2014-04-01,34,False,NE
2014-05-01,31,False,NE
2014-06-01,41,False,NE
2014-07-01,42,False,NE
2014-08-01,17,False,NE
2014-09-01,16,False,NE
2014-10-01,53,False,NE
2014-11-01,21,False,NE
2014-12-01,26,False,NE
2015-01-01,100,False,NE
2015-02-01,23,False,NE
2015-03-01,56,False,NE
2015-04-01,40,False,NE
2015-05-01,31,False,NE
2015-06-01,21,False,NE
2015-07-01,20,False,NE
2015-08-01,9,False,NE
2015-09-01,46,False,NE
2015-10-01,13,False,NE
2015-11-01,36,False,NE
2015-12-01,65,False,NE
2016-01-01,21,False,NE
2016-02-01,45,False,NE
2016-03-01,66,False,NE
2016-04-01,39,False,NE
2016-05-01,64,False,NE
2016-06-01,29,False,NE
2016-07-01,54,False,NE
2016-08-01,36,False,NE
2016-09-01,30,False,NE
2016-10-01,38,False,NE
2016-11-01,44,False,NE
2016-12-01,51,False,NE
2017-01-01,32,False,NE
2017-02-01,30,False,NE
2017-03-01,27,False,NE
2017-04-01,22,False,NE
2017-05-01,37,False,NE
2017-06-01,27,False,NE
2017-07-01,54,False,NE
2017-08-01,39,False,NE
2017-09-01,25,False,NE
2017-10-01,42,False,NE
2017-11-01,63,False,NE
2017-12-01,67,False,NE
2018-01-01,32,False,NE
2018-02-01,21,False,NE
2018-03-01,23,False,NE
2018-04-01,33,False,NE
2018-05-01,34,False,NE
2018-06-01,25,False,NE
2018-07-01,43,False,NE
2018-08-01,20,False,NE
2018-09-01,54,False,NE
2018-10-01,20,False,NE
2018-11-01,41,False,NE
2018-12-01,42,False,NE
2019-01-01,17,False,NE
2011-01-01,47,False,NV
2011-02-01,43,False,NV
2011-03-01,39,False,NV
2011-04-01,27,False,NV
2011-05-01,19,False,NV
2011-06-01,20,False,NV
2011-07-01,27,False,NV
2011-08-01,25,False,NV
2011-09-01,13,False,NV
2011-10-01,54,False,NV
2011-11-01,40,False,NV
2011-12-01,35,False,NV
2012-01-01,30,False,NV
2012-02-01,22,False,NV
2012-03-01,16,False,NV
2012-04-01,65,False,NV
2012-05-01,41,False,NV
2012-06-01,40,False,NV
2012-07-01,47,False,NV
2012-08-01,69,False,NV
2012-09-01,30,False,NV
2012-10-01,60,False,NV
2012-11-01,35,False,NV
2012-12-01,45,False,NV
2013-01-01,59,False,NV
2013-02-01,61,False,NV
2013-03-01,22,False,NV
2013-04-01,13,False,NV
2013-05-01,42,False,NV
2013-06-01,9,False,NV
2013-07-01,24,False,NV
2013-08-01,42,False,NV
2013-09-01,18,False,NV
2013-10-01,42,False,NV
2013-11-01,48,False,NV
2013-12-01,67,False,NV
2014-01-01,35,False,NV
2014-02-01,27,False,NV
2014-03-01,25,False,NV
2014-04-01,47,False,NV
2014-05-01,26,False,NV
2014-06-01,62,False,NV
2014-07-01,59,False,NV
2014-08-01,53,False,NV
2014-09-01,25,False,NV
2014-10-01,39,False,NV
2014-11-01,92,False,NV
2014-12-01,45,False,NV
2015-01-01,100,False,NV
2015-02-01,66,False,NV
2015-03-01,53,False,NV
2015-04-01,29,False,NV
2015-05-01,42,False,NV
2015-06-01,49,False,NV
2015-07-01,46,False,NV
2015-08-01,53,False,NV
2015-09-01,43,False,NV
2015-10-01,61,False,NV
2015-11-01,61,False,NV
2015-12-01,64,False,NV
2016-01-01,51,False,NV
2016-02-01,71,False,NV
2016-03-01,50,False,NV
2016-04-01,43,False,NV
2016-05-01,52,False,NV
2016-06-01,36,False,NV
2016-07-01,51,False,NV
2016-08-01,77,False,NV
2016-09-01,49,False,NV
2016-10-01,36,False,NV
2016-11-01,82,False,NV
2016-12-01,81,False,NV
2017-01-01,45,False,NV
2017-02-01,49,False,NV
2017-03-01,46,False,NV
2017-04-01,50,False,NV
2017-05-01,56,False,NV
2017-06-01,33,False,NV
2017-07-01,39,False,NV
2017-08-01,53,False,NV
2017-09-01,36,False,NV
2017-10-01,31,False,NV
2017-11-01,60,False,NV
2017-12-01,58,False,NV
2018-01-01,57,False,NV
2018-02-01,53,False,NV
2018-03-01,49,False,NV
2018-04-01,45,False,NV
2018-05-01,41,False,NV
2018-06-01,45,False,NV
2018-07-01,75,False,NV
2018-08-01,56,False,NV
2018-09-01,46,False,NV
2018-10-01,45,False,NV
2018-11-01,60,False,NV
2018-12-01,60,False,NV
2019-01-01,51,False,NV
2011-01-01,48,False,NH
2011-02-01,43,False,NH
2011-03-01,23,False,NH
2011-04-01,32,False,NH
2011-05-01,32,False,NH
2011-06-01,8,False,NH
2011-07-01,17,False,NH
2011-08-01,8,False,NH
2011-09-01,31,False,NH
2011-10-01,7,False,NH
2011-11-01,15,False,NH
2011-12-01,50,False,NH
2012-01-01,27,False,NH
2012-02-01,28,False,NH
2012-03-01,28,False,NH
2012-04-01,7,False,NH
2012-05-01,28,False,NH
2012-06-01,7,False,NH
2012-07-01,21,False,NH
2012-08-01,34,False,NH
2012-09-01,41,False,NH
2012-10-01,43,False,NH
2012-11-01,44,False,NH
2012-12-01,22,False,NH
2013-01-01,14,False,NH
2013-02-01,25,False,NH
2013-03-01,34,False,NH
2013-04-01,35,False,NH
2013-05-01,29,False,NH
2013-06-01,19,False,NH
2013-07-01,24,False,NH
2013-08-01,23,False,NH
2013-09-01,29,False,NH
2013-10-01,38,False,NH
2013-11-01,11,False,NH
2013-12-01,63,False,NH
2014-01-01,19,False,NH
2014-02-01,49,False,NH
2014-03-01,20,False,NH
2014-04-01,17,False,NH
2014-05-01,34,False,NH
2014-06-01,27,False,NH
2014-07-01,13,False,NH
2014-08-01,20,False,NH
2014-09-01,32,False,NH
2014-10-01,31,False,NH
2014-11-01,59,False,NH
2014-12-01,45,False,NH
2015-01-01,90,False,NH
2015-02-01,21,False,NH
2015-03-01,64,False,NH
2015-04-01,20,False,NH
2015-05-01,36,False,NH
2015-06-01,21,False,NH
2015-07-01,28,False,NH
2015-08-01,28,False,NH
2015-09-01,20,False,NH
2015-10-01,45,False,NH
2015-11-01,26,False,NH
2015-12-01,26,False,NH
2016-01-01,44,False,NH
2016-02-01,30,False,NH
2016-03-01,37,False,NH
2016-04-01,29,False,NH
2016-05-01,100,False,NH
2016-06-01,41,False,NH
2016-07-01,35,False,NH
2016-08-01,10,False,NH
2016-09-01,58,False,NH
2016-10-01,23,False,NH
2016-11-01,51,False,NH
2016-12-01,36,False,NH
2017-01-01,38,False,NH
2017-02-01,23,False,NH
2017-03-01,49,False,NH
2017-04-01,35,False,NH
2017-05-01,26,False,NH
2017-06-01,9,False,NH
2017-07-01,36,False,NH
2017-08-01,52,False,NH
2017-09-01,39,False,NH
2017-10-01,29,False,NH
2017-11-01,63,False,NH
2017-12-01,46,False,NH
2018-01-01,31,False,NH
2018-02-01,47,False,NH
2018-03-01,23,False,NH
2018-04-01,20,False,NH
2018-05-01,36,False,NH
2018-06-01,25,False,NH
2018-07-01,40,False,NH
2018-08-01,33,False,NH
2018-09-01,21,False,NH
2018-10-01,12,False,NH
2018-11-01,54,False,NH
2018-12-01,38,False,NH
2019-01-01,24,False,NH
2011-01-01,49,False,NJ
2011-02-01,46,False,NJ
2011-03-01,36,False,NJ
2011-04-01,43,False,NJ
2011-05-01,33,False,NJ
2011-06-01,38,False,NJ
2011-07-01,52,False,NJ
2011-08-01,34,False,NJ
2011-09-01,33,False,NJ
2011-10-01,44,False,NJ
2011-11-01,46,False,NJ
2011-12-01,87,False,NJ
2012-01-01,47,False,NJ
2012-02-01,47,False,NJ
2012-03-01,46,False,NJ
2012-04-01,42,False,NJ
2012-05-01,54,False,NJ
2012-06-01,38,False,NJ
2012-07-01,48,False,NJ
2012-08-01,41,False,NJ
2012-09-01,59,False,NJ
2012-10-01,46,False,NJ
2012-11-01,63,False,NJ
2012-12-01,66,False,NJ
2013-01-01,43,False,NJ
2013-02-01,59,False,NJ
2013-03-01,35,False,NJ
2013-04-01,47,False,NJ
2013-05-01,40,False,NJ
2013-06-01,35,False,NJ
2013-07-01,40,False,NJ
2013-08-01,44,False,NJ
2013-09-01,52,False,NJ
2013-10-01,39,False,NJ
2013-11-01,49,False,NJ
2013-12-01,64,False,NJ
2014-01-01,37,False,NJ
2014-02-01,38,False,NJ
2014-03-01,51,False,NJ
2014-04-01,41,False,NJ
2014-05-01,49,False,NJ
2014-06-01,42,False,NJ
2014-07-01,42,False,NJ
2014-08-01,44,False,NJ
2014-09-01,46,False,NJ
2014-10-01,40,False,NJ
2014-11-01,61,False,NJ
2014-12-01,66,False,NJ
2015-01-01,100,False,NJ
2015-02-01,60,False,NJ
2015-03-01,41,False,NJ
2015-04-01,55,False,NJ
2015-05-01,51,False,NJ
2015-06-01,55,False,NJ
2015-07-01,61,False,NJ
2015-08-01,57,False,NJ
2015-09-01,60,False,NJ
2015-10-01,60,False,NJ
2015-11-01,71,False,NJ
2015-12-01,84,False,NJ
2016-01-01,70,False,NJ
2016-02-01,64,False,NJ
2016-03-01,59,False,NJ
2016-04-01,50,False,NJ
2016-05-01,57,False,NJ
2016-06-01,60,False,NJ
2016-07-01,62,False,NJ
2016-08-01,56,False,NJ
2016-09-01,56,False,NJ
