date,candy crush,isPartial,State
2015-01-01,19,False,MD
2015-02-01,18,False,MD
2015-03-01,17,False,MD
2015-04-01,18,False,MD
2015-05-01,19,False,MD
2015-06-01,22,False,MD
2015-07-01,13,False,MD
2015-08-01,17,False,MD
2015-09-01,18,False,MD
2015-10-01,12,False,MD
2015-11-01,16,False,MD
2015-12-01,14,False,MD
2016-01-01,16,False,MD
2016-02-01,13,False,MD
2016-03-01,11,False,MD
2016-04-01,13,False,MD
2016-05-01,14,False,MD
2016-06-01,11,False,MD
2016-07-01,13,False,MD
2016-08-01,12,False,MD
2016-09-01,11,False,MD
2016-10-01,11,False,MD
2016-11-01,13,False,MD
2016-12-01,10,False,MD
2017-01-01,11,False,MD
2017-02-01,10,False,MD
2017-03-01,9,False,MD
2017-04-01,8,False,MD
2017-05-01,9,False,MD
2017-06-01,10,False,MD
2017-07-01,13,False,MD
2017-08-01,11,False,MD
2017-09-01,7,False,MD
2017-10-01,11,False,MD
2017-11-01,10,False,MD
2017-12-01,10,False,MD
2018-01-01,9,False,MD
2018-02-01,8,False,MD
2018-03-01,9,False,MD
2018-04-01,8,False,MD
2018-05-01,7,False,MD
2018-06-01,8,False,MD
2018-07-01,8,False,MD
2018-08-01,7,False,MD
2018-09-01,8,False,MD
2018-10-01,6,False,MD
2018-11-01,7,False,MD
2018-12-01,9,False,MD
2019-01-01,6,False,MD
2011-01-01,0,False,MA
2011-02-01,0,False,MA
2011-03-01,0,False,MA
2011-04-01,0,False,MA
2011-05-01,0,False,MA
2011-06-01,0,False,MA
2011-07-01,0,False,MA
2011-08-01,0,False,MA
2011-09-01,0,False,MA
2011-10-01,0,False,MA
2011-11-01,0,False,MA
2011-12-01,0,False,MA
2012-01-01,0,False,MA
2012-02-01,0,False,MA
2012-03-01,0,False,MA
2012-04-01,0,False,MA
2012-05-01,0,False,MA
2012-06-01,0,False,MA
2012-07-01,1,False,MA
2012-08-01,1,False,MA
2012-09-01,0,False,MA
2012-10-01,1,False,MA
2012-11-01,1,False,MA
2012-12-01,4,False,MA
2013-01-01,9,False,MA
2013-02-01,16,False,MA
2013-03-01,24,False,MA
2013-04-01,36,False,MA
2013-05-01,60,False,MA
2013-06-01,77,False,MA
2013-07-01,99,False,MA
2013-08-01,100,False,MA
2013-09-01,88,False,MA
2013-10-01,78,False,MA
2013-11-01,73,False,MA
2013-12-01,73,False,MA
2014-01-01,63,False,MA
2014-02-01,59,False,MA
2014-03-01,50,False,MA
2014-04-01,43,False,MA
2014-05-01,33,False,MA
2014-06-01,36,False,MA
2014-07-01,30,False,MA
2014-08-01,35,False,MA
2014-09-01,32,False,MA
2014-10-01,29,False,MA
2014-11-01,34,False,MA
2014-12-01,25,False,MA
2015-01-01,30,False,MA
2015-02-01,22,False,MA
2015-03-01,21,False,MA
2015-04-01,18,False,MA
2015-05-01,19,False,MA
2015-06-01,26,False,MA
2015-07-01,19,False,MA
2015-08-01,18,False,MA
2015-09-01,18,False,MA
2015-10-01,13,False,MA
2015-11-01,11,False,MA
2015-12-01,19,False,MA
2016-01-01,17,False,MA
2016-02-01,14,False,MA
2016-03-01,13,False,MA
2016-04-01,14,False,MA
2016-05-01,13,False,MA
2016-06-01,14,False,MA
2016-07-01,15,False,MA
2016-08-01,15,False,MA
2016-09-01,16,False,MA
2016-10-01,13,False,MA
2016-11-01,10,False,MA
2016-12-01,11,False,MA
2017-01-01,16,False,MA
2017-02-01,11,False,MA
2017-03-01,12,False,MA
2017-04-01,13,False,MA
2017-05-01,12,False,MA
2017-06-01,12,False,MA
2017-07-01,11,False,MA
2017-08-01,14,False,MA
2017-09-01,10,False,MA
2017-10-01,11,False,MA
2017-11-01,11,False,MA
2017-12-01,11,False,MA
2018-01-01,11,False,MA
2018-02-01,13,False,MA
2018-03-01,16,False,MA
2018-04-01,11,False,MA
2018-05-01,11,False,MA
2018-06-01,10,False,MA
2018-07-01,14,False,MA
2018-08-01,11,False,MA
2018-09-01,10,False,MA
2018-10-01,9,False,MA
2018-11-01,9,False,MA
2018-12-01,11,False,MA
2019-01-01,11,False,MA
2011-01-01,0,False,MI
2011-02-01,0,False,MI
2011-03-01,0,False,MI
2011-04-01,0,False,MI
2011-05-01,0,False,MI
2011-06-01,0,False,MI
2011-07-01,0,False,MI
2011-08-01,0,False,MI
2011-09-01,0,False,MI
2011-10-01,0,False,MI
2011-11-01,0,False,MI
2011-12-01,0,False,MI
2012-01-01,0,False,MI
2012-02-01,0,False,MI
2012-03-01,0,False,MI
2012-04-01,0,False,MI
2012-05-01,0,False,MI
2012-06-01,0,False,MI
2012-07-01,0,False,MI
2012-08-01,1,False,MI
2012-09-01,1,False,MI
2012-10-01,1,False,MI
2012-11-01,1,False,MI
2012-12-01,3,False,MI
2013-01-01,6,False,MI
2013-02-01,15,False,MI
2013-03-01,25,False,MI
2013-04-01,56,False,MI
2013-05-01,69,False,MI
2013-06-01,100,False,MI
2013-07-01,98,False,MI
2013-08-01,96,False,MI
2013-09-01,84,False,MI
2013-10-01,76,False,MI
2013-11-01,70,False,MI
2013-12-01,66,False,MI
2014-01-01,67,False,MI
2014-02-01,53,False,MI
2014-03-01,51,False,MI
2014-04-01,39,False,MI
2014-05-01,37,False,MI
2014-06-01,35,False,MI
2014-07-01,36,False,MI
2014-08-01,38,False,MI
2014-09-01,28,False,MI
2014-10-01,28,False,MI
2014-11-01,27,False,MI
2014-12-01,24,False,MI
2015-01-01,29,False,MI
2015-02-01,23,False,MI
2015-03-01,18,False,MI
2015-04-01,21,False,MI
2015-05-01,20,False,MI
2015-06-01,17,False,MI
2015-07-01,19,False,MI
2015-08-01,19,False,MI
2015-09-01,15,False,MI
2015-10-01,15,False,MI
2015-11-01,15,False,MI
2015-12-01,17,False,MI
2016-01-01,17,False,MI
2016-02-01,15,False,MI
2016-03-01,16,False,MI
2016-04-01,12,False,MI
2016-05-01,16,False,MI
2016-06-01,15,False,MI
2016-07-01,16,False,MI
2016-08-01,15,False,MI
2016-09-01,13,False,MI
2016-10-01,10,False,MI
2016-11-01,10,False,MI
2016-12-01,14,False,MI
2017-01-01,15,False,MI
2017-02-01,11,False,MI
2017-03-01,9,False,MI
2017-04-01,12,False,MI
2017-05-01,12,False,MI
2017-06-01,12,False,MI
2017-07-01,17,False,MI
2017-08-01,12,False,MI
2017-09-01,12,False,MI
2017-10-01,10,False,MI
2017-11-01,12,False,MI
2017-12-01,16,False,MI
2018-01-01,11,False,MI
2018-02-01,11,False,MI
2018-03-01,11,False,MI
2018-04-01,13,False,MI
2018-05-01,9,False,MI
2018-06-01,11,False,MI
2018-07-01,11,False,MI
2018-08-01,10,False,MI
2018-09-01,10,False,MI
2018-10-01,11,False,MI
2018-11-01,12,False,MI
2018-12-01,12,False,MI
2019-01-01,12,False,MI
2011-01-01,0,False,MN
2011-02-01,0,False,MN
2011-03-01,0,False,MN
2011-04-01,0,False,MN
2011-05-01,0,False,MN
2011-06-01,0,False,MN
2011-07-01,0,False,MN
2011-08-01,0,False,MN
2011-09-01,0,False,MN
2011-10-01,0,False,MN
2011-11-01,0,False,MN
2011-12-01,0,False,MN
2012-01-01,0,False,MN
2012-02-01,0,False,MN
2012-03-01,0,False,MN
2012-04-01,0,False,MN
2012-05-01,0,False,MN
2012-06-01,0,False,MN
2012-07-01,0,False,MN
2012-08-01,0,False,MN
2012-09-01,0,False,MN
2012-10-01,0,False,MN
2012-11-01,1,False,MN
2012-12-01,3,False,MN
2013-01-01,7,False,MN
2013-02-01,16,False,MN
2013-03-01,26,False,MN
2013-04-01,46,False,MN
2013-05-01,71,False,MN
2013-06-01,93,False,MN
2013-07-01,100,False,MN
2013-08-01,99,False,MN
2013-09-01,74,False,MN
2013-10-01,80,False,MN
2013-11-01,71,False,MN
2013-12-01,75,False,MN
2014-01-01,72,False,MN
2014-02-01,62,False,MN
2014-03-01,54,False,MN
2014-04-01,50,False,MN
2014-05-01,43,False,MN
2014-06-01,37,False,MN
2014-07-01,34,False,MN
2014-08-01,34,False,MN
2014-09-01,33,False,MN
2014-10-01,32,False,MN
2014-11-01,31,False,MN
2014-12-01,26,False,MN
2015-01-01,36,False,MN
2015-02-01,30,False,MN
2015-03-01,24,False,MN
2015-04-01,23,False,MN
2015-05-01,21,False,MN
2015-06-01,23,False,MN
2015-07-01,18,False,MN
2015-08-01,21,False,MN
2015-09-01,20,False,MN
2015-10-01,22,False,MN
2015-11-01,22,False,MN
2015-12-01,19,False,MN
2016-01-01,18,False,MN
2016-02-01,19,False,MN
2016-03-01,13,False,MN
2016-04-01,19,False,MN
2016-05-01,16,False,MN
2016-06-01,21,False,MN
2016-07-01,20,False,MN
2016-08-01,17,False,MN
2016-09-01,13,False,MN
2016-10-01,16,False,MN
2016-11-01,17,False,MN
2016-12-01,16,False,MN
2017-01-01,14,False,MN
2017-02-01,16,False,MN
2017-03-01,15,False,MN
2017-04-01,16,False,MN
2017-05-01,18,False,MN
2017-06-01,17,False,MN
2017-07-01,20,False,MN
2017-08-01,16,False,MN
2017-09-01,15,False,MN
2017-10-01,13,False,MN
2017-11-01,14,False,MN
2017-12-01,13,False,MN
2018-01-01,17,False,MN
2018-02-01,13,False,MN
2018-03-01,13,False,MN
2018-04-01,12,False,MN
2018-05-01,10,False,MN
2018-06-01,12,False,MN
2018-07-01,12,False,MN
2018-08-01,11,False,MN
2018-09-01,11,False,MN
2018-10-01,11,False,MN
2018-11-01,10,False,MN
2018-12-01,10,False,MN
2019-01-01,10,False,MN
2011-01-01,0,False,MS
2011-02-01,0,False,MS
2011-03-01,0,False,MS
2011-04-01,0,False,MS
2011-05-01,0,False,MS
2011-06-01,0,False,MS
2011-07-01,0,False,MS
2011-08-01,0,False,MS
2011-09-01,0,False,MS
2011-10-01,0,False,MS
2011-11-01,0,False,MS
2011-12-01,0,False,MS
2012-01-01,0,False,MS
2012-02-01,0,False,MS
2012-03-01,0,False,MS
2012-04-01,1,False,MS
2012-05-01,0,False,MS
2012-06-01,0,False,MS
2012-07-01,0,False,MS
2012-08-01,0,False,MS
2012-09-01,0,False,MS
2012-10-01,1,False,MS
2012-11-01,1,False,MS
2012-12-01,1,False,MS
2013-01-01,8,False,MS
2013-02-01,8,False,MS
2013-03-01,13,False,MS
2013-04-01,40,False,MS
2013-05-01,69,False,MS
2013-06-01,97,False,MS
2013-07-01,100,False,MS
2013-08-01,68,False,MS
2013-09-01,55,False,MS
2013-10-01,61,False,MS
2013-11-01,52,False,MS
2013-12-01,53,False,MS
2014-01-01,43,False,MS
2014-02-01,36,False,MS
2014-03-01,39,False,MS
2014-04-01,24,False,MS
2014-05-01,23,False,MS
2014-06-01,21,False,MS
2014-07-01,22,False,MS
2014-08-01,16,False,MS
2014-09-01,28,False,MS
2014-10-01,16,False,MS
2014-11-01,19,False,MS
2014-12-01,14,False,MS
2015-01-01,24,False,MS
2015-02-01,17,False,MS
2015-03-01,18,False,MS
2015-04-01,17,False,MS
2015-05-01,14,False,MS
2015-06-01,16,False,MS
2015-07-01,9,False,MS
2015-08-01,6,False,MS
2015-09-01,8,False,MS
2015-10-01,8,False,MS
2015-11-01,12,False,MS
2015-12-01,6,False,MS
2016-01-01,12,False,MS
2016-02-01,8,False,MS
2016-03-01,9,False,MS
2016-04-01,7,False,MS
2016-05-01,12,False,MS
2016-06-01,12,False,MS
2016-07-01,13,False,MS
2016-08-01,8,False,MS
2016-09-01,8,False,MS
2016-10-01,8,False,MS
2016-11-01,8,False,MS
2016-12-01,11,False,MS
2017-01-01,10,False,MS
2017-02-01,8,False,MS
2017-03-01,8,False,MS
2017-04-01,8,False,MS
2017-05-01,7,False,MS
2017-06-01,10,False,MS
2017-07-01,13,False,MS
2017-08-01,5,False,MS
2017-09-01,9,False,MS
2017-10-01,7,False,MS
2017-11-01,9,False,MS
2017-12-01,8,False,MS
2018-01-01,10,False,MS
2018-02-01,8,False,MS
2018-03-01,7,False,MS
2018-04-01,9,False,MS
2018-05-01,6,False,MS
2018-06-01,5,False,MS
2018-07-01,6,False,MS
2018-08-01,5,False,MS
2018-09-01,5,False,MS
2018-10-01,8,False,MS
2018-11-01,8,False,MS
2018-12-01,7,False,MS
2019-01-01,8,False,MS
2011-01-01,0,False,MO
2011-02-01,0,False,MO
2011-03-01,0,False,MO
2011-04-01,0,False,MO
2011-05-01,0,False,MO
2011-06-01,0,False,MO
2011-07-01,0,False,MO
2011-08-01,0,False,MO
2011-09-01,0,False,MO
2011-10-01,0,False,MO
2011-11-01,0,False,MO
2011-12-01,0,False,MO
2012-01-01,0,False,MO
2012-02-01,0,False,MO
2012-03-01,0,False,MO
2012-04-01,0,False,MO
2012-05-01,1,False,MO
2012-06-01,0,False,MO
2012-07-01,1,False,MO
2012-08-01,0,False,MO
2012-09-01,1,False,MO
2012-10-01,0,False,MO
2012-11-01,1,False,MO
2012-12-01,2,False,MO
2013-01-01,6,False,MO
2013-02-01,12,False,MO
2013-03-01,21,False,MO
2013-04-01,40,False,MO
2013-05-01,69,False,MO
2013-06-01,98,False,MO
2013-07-01,100,False,MO
2013-08-01,95,False,MO
2013-09-01,85,False,MO
2013-10-01,75,False,MO
2013-11-01,68,False,MO
2013-12-01,62,False,MO
2014-01-01,58,False,MO
2014-02-01,55,False,MO
2014-03-01,44,False,MO
2014-04-01,45,False,MO
2014-05-01,32,False,MO
2014-06-01,34,False,MO
2014-07-01,32,False,MO
2014-08-01,32,False,MO
2014-09-01,29,False,MO
2014-10-01,23,False,MO
2014-11-01,24,False,MO
2014-12-01,33,False,MO
2015-01-01,23,False,MO
2015-02-01,21,False,MO
2015-03-01,21,False,MO
2015-04-01,19,False,MO
2015-05-01,20,False,MO
2015-06-01,19,False,MO
2015-07-01,16,False,MO
2015-08-01,15,False,MO
2015-09-01,18,False,MO
2015-10-01,12,False,MO
2015-11-01,14,False,MO
2015-12-01,15,False,MO
2016-01-01,13,False,MO
2016-02-01,14,False,MO
2016-03-01,15,False,MO
2016-04-01,14,False,MO
2016-05-01,15,False,MO
2016-06-01,15,False,MO
2016-07-01,13,False,MO
2016-08-01,15,False,MO
2016-09-01,12,False,MO
2016-10-01,10,False,MO
2016-11-01,12,False,MO
2016-12-01,12,False,MO
2017-01-01,11,False,MO
2017-02-01,9,False,MO
2017-03-01,9,False,MO
2017-04-01,8,False,MO
2017-05-01,11,False,MO
2017-06-01,12,False,MO
2017-07-01,13,False,MO
2017-08-01,12,False,MO
2017-09-01,11,False,MO
2017-10-01,12,False,MO
2017-11-01,9,False,MO
2017-12-01,10,False,MO
2018-01-01,14,False,MO
2018-02-01,10,False,MO
2018-03-01,12,False,MO
2018-04-01,9,False,MO
2018-05-01,6,False,MO
2018-06-01,12,False,MO
2018-07-01,11,False,MO
2018-08-01,8,False,MO
2018-09-01,10,False,MO
2018-10-01,8,False,MO
2018-11-01,9,False,MO
2018-12-01,8,False,MO
2019-01-01,11,False,MO
2011-01-01,0,False,MT
2011-02-01,0,False,MT
2011-03-01,0,False,MT
2011-04-01,0,False,MT
2011-05-01,0,False,MT
2011-06-01,0,False,MT
2011-07-01,0,False,MT
2011-08-01,0,False,MT
2011-09-01,0,False,MT
2011-10-01,0,False,MT
2011-11-01,0,False,MT
2011-12-01,0,False,MT
2012-01-01,3,False,MT
2012-02-01,0,False,MT
2012-03-01,0,False,MT
2012-04-01,3,False,MT
2012-05-01,0,False,MT
2012-06-01,3,False,MT
2012-07-01,0,False,MT
2012-08-01,0,False,MT
2012-09-01,0,False,MT
2012-10-01,0,False,MT
2012-11-01,2,False,MT
2012-12-01,0,False,MT
2013-01-01,5,False,MT
2013-02-01,5,False,MT
2013-03-01,9,False,MT
2013-04-01,45,False,MT
2013-05-01,39,False,MT
2013-06-01,69,False,MT
2013-07-01,59,False,MT
2013-08-01,100,False,MT
2013-09-01,54,False,MT
2013-10-01,71,False,MT
2013-11-01,39,False,MT
2013-12-01,75,False,MT
2014-01-01,60,False,MT
2014-02-01,32,False,MT
2014-03-01,35,False,MT
2014-04-01,35,False,MT
2014-05-01,58,False,MT
2014-06-01,30,False,MT
2014-07-01,33,False,MT
2014-08-01,16,False,MT
2014-09-01,33,False,MT
2014-10-01,25,False,MT
2014-11-01,30,False,MT
2014-12-01,17,False,MT
2015-01-01,27,False,MT
2015-02-01,24,False,MT
2015-03-01,22,False,MT
2015-04-01,16,False,MT
2015-05-01,18,False,MT
2015-06-01,19,False,MT
2015-07-01,18,False,MT
2015-08-01,12,False,MT
2015-09-01,21,False,MT
2015-10-01,16,False,MT
2015-11-01,16,False,MT
2015-12-01,14,False,MT
2016-01-01,11,False,MT
2016-02-01,12,False,MT
2016-03-01,13,False,MT
2016-04-01,15,False,MT
2016-05-01,13,False,MT
2016-06-01,12,False,MT
2016-07-01,17,False,MT
2016-08-01,8,False,MT
2016-09-01,19,False,MT
2016-10-01,14,False,MT
2016-11-01,17,False,MT
2016-12-01,9,False,MT
2017-01-01,20,False,MT
2017-02-01,9,False,MT
2017-03-01,11,False,MT
2017-04-01,12,False,MT
2017-05-01,15,False,MT
2017-06-01,11,False,MT
2017-07-01,12,False,MT
2017-08-01,9,False,MT
2017-09-01,6,False,MT
2017-10-01,16,False,MT
2017-11-01,6,False,MT
2017-12-01,11,False,MT
2018-01-01,10,False,MT
2018-02-01,15,False,MT
2018-03-01,11,False,MT
2018-04-01,7,False,MT
2018-05-01,5,False,MT
2018-06-01,11,False,MT
2018-07-01,8,False,MT
2018-08-01,16,False,MT
2018-09-01,7,False,MT
2018-10-01,15,False,MT
2018-11-01,7,False,MT
2018-12-01,14,False,MT
2019-01-01,13,False,MT
2011-01-01,0,False,NE
2011-02-01,0,False,NE
2011-03-01,0,False,NE
2011-04-01,0,False,NE
2011-05-01,0,False,NE
2011-06-01,0,False,NE
2011-07-01,0,False,NE
2011-08-01,0,False,NE
2011-09-01,0,False,NE
2011-10-01,0,False,NE
2011-11-01,0,False,NE
2011-12-01,0,False,NE
2012-01-01,0,False,NE
2012-02-01,0,False,NE
2012-03-01,0,False,NE
2012-04-01,0,False,NE
2012-05-01,0,False,NE
2012-06-01,0,False,NE
2012-07-01,0,False,NE
2012-08-01,1,False,NE
2012-09-01,0,False,NE
2012-10-01,0,False,NE
2012-11-01,2,False,NE
2012-12-01,0,False,NE
2013-01-01,6,False,NE
2013-02-01,10,False,NE
2013-03-01,21,False,NE
2013-04-01,32,False,NE
2013-05-01,59,False,NE
2013-06-01,100,False,NE
2013-07-01,94,False,NE
2013-08-01,87,False,NE
2013-09-01,73,False,NE
2013-10-01,80,False,NE
2013-11-01,83,False,NE
2013-12-01,70,False,NE
2014-01-01,86,False,NE
2014-02-01,62,False,NE
2014-03-01,47,False,NE
2014-04-01,44,False,NE
2014-05-01,39,False,NE
2014-06-01,32,False,NE
2014-07-01,38,False,NE
2014-08-01,32,False,NE
2014-09-01,29,False,NE
2014-10-01,18,False,NE
2014-11-01,26,False,NE
2014-12-01,22,False,NE
2015-01-01,29,False,NE
2015-02-01,18,False,NE
2015-03-01,21,False,NE
2015-04-01,16,False,NE
2015-05-01,14,False,NE
2015-06-01,20,False,NE
2015-07-01,14,False,NE
2015-08-01,17,False,NE
2015-09-01,13,False,NE
2015-10-01,11,False,NE
2015-11-01,12,False,NE
2015-12-01,16,False,NE
2016-01-01,11,False,NE
2016-02-01,12,False,NE
2016-03-01,11,False,NE
2016-04-01,15,False,NE
2016-05-01,13,False,NE
2016-06-01,11,False,NE
2016-07-01,16,False,NE
2016-08-01,11,False,NE
2016-09-01,7,False,NE
2016-10-01,11,False,NE
2016-11-01,9,False,NE
2016-12-01,13,False,NE
2017-01-01,10,False,NE
2017-02-01,10,False,NE
2017-03-01,6,False,NE
2017-04-01,10,False,NE
2017-05-01,9,False,NE
2017-06-01,15,False,NE
2017-07-01,15,False,NE
2017-08-01,13,False,NE
2017-09-01,7,False,NE
2017-10-01,13,False,NE
2017-11-01,11,False,NE
2017-12-01,12,False,NE
2018-01-01,17,False,NE
2018-02-01,7,False,NE
2018-03-01,11,False,NE
2018-04-01,10,False,NE
2018-05-01,7,False,NE
2018-06-01,7,False,NE
2018-07-01,12,False,NE
2018-08-01,11,False,NE
2018-09-01,12,False,NE
2018-10-01,8,False,NE
2018-11-01,7,False,NE
2018-12-01,14,False,NE
2019-01-01,13,False,NE
2011-01-01,0,False,NV
2011-02-01,0,False,NV
2011-03-01,0,False,NV
2011-04-01,0,False,NV
2011-05-01,0,False,NV
2011-06-01,0,False,NV
2011-07-01,0,False,NV
2011-08-01,0,False,NV
2011-09-01,0,False,NV
2011-10-01,0,False,NV
2011-11-01,0,False,NV
2011-12-01,0,False,NV
2012-01-01,0,False,NV
2012-02-01,0,False,NV
2012-03-01,0,False,NV
2012-04-01,0,False,NV
2012-05-01,0,False,NV
2012-06-01,0,False,NV
2012-07-01,0,False,NV
2012-08-01,0,False,NV
2012-09-01,1,False,NV
2012-10-01,1,False,NV
2012-11-01,2,False,NV
2012-12-01,3,False,NV
2013-01-01,10,False,NV
2013-02-01,11,False,NV
2013-03-01,23,False,NV
2013-04-01,47,False,NV
2013-05-01,76,False,NV
2013-06-01,94,False,NV
2013-07-01,100,False,NV
2013-08-01,81,False,NV
2013-09-01,80,False,NV
2013-10-01,75,False,NV
2013-11-01,66,False,NV
2013-12-01,63,False,NV
2014-01-01,67,False,NV
2014-02-01,49,False,NV
2014-03-01,36,False,NV
2014-04-01,36,False,NV
2014-05-01,25,False,NV
2014-06-01,34,False,NV
2014-07-01,31,False,NV
2014-08-01,32,False,NV
2014-09-01,25,False,NV
2014-10-01,13,False,NV
2014-11-01,22,False,NV
2014-12-01,22,False,NV
2015-01-01,27,False,NV
2015-02-01,29,False,NV
2015-03-01,19,False,NV
2015-04-01,27,False,NV
2015-05-01,15,False,NV
2015-06-01,13,False,NV
2015-07-01,14,False,NV
2015-08-01,15,False,NV
2015-09-01,16,False,NV
2015-10-01,19,False,NV
2015-11-01,12,False,NV
2015-12-01,22,False,NV
2016-01-01,16,False,NV
2016-02-01,16,False,NV
2016-03-01,19,False,NV
2016-04-01,15,False,NV
2016-05-01,14,False,NV
2016-06-01,12,False,NV
2016-07-01,11,False,NV
2016-08-01,13,False,NV
2016-09-01,12,False,NV
2016-10-01,8,False,NV
2016-11-01,7,False,NV
2016-12-01,14,False,NV
2017-01-01,12,False,NV
2017-02-01,8,False,NV
2017-03-01,11,False,NV
2017-04-01,9,False,NV
2017-05-01,11,False,NV
2017-06-01,8,False,NV
2017-07-01,14,False,NV
2017-08-01,13,False,NV
2017-09-01,10,False,NV
2017-10-01,9,False,NV
2017-11-01,10,False,NV
2017-12-01,12,False,NV
2018-01-01,11,False,NV
2018-02-01,9,False,NV
2018-03-01,8,False,NV
2018-04-01,8,False,NV
2018-05-01,13,False,NV
2018-06-01,14,False,NV
2018-07-01,6,False,NV
2018-08-01,8,False,NV
2018-09-01,6,False,NV
2018-10-01,14,False,NV
2018-11-01,7,False,NV
2018-12-01,9,False,NV
2019-01-01,6,False,NV
2011-01-01,0,False,NH
2011-02-01,0,False,NH
2011-03-01,0,False,NH
2011-04-01,0,False,NH
2011-05-01,0,False,NH
2011-06-01,0,False,NH
2011-07-01,0,False,NH
2011-08-01,0,False,NH
2011-09-01,0,False,NH
2011-10-01,0,False,NH
2011-11-01,0,False,NH
2011-12-01,0,False,NH
2012-01-01,0,False,NH
2012-02-01,0,False,NH
2012-03-01,0,False,NH
2012-04-01,0,False,NH
2012-05-01,0,False,NH
2012-06-01,1,False,NH
2012-07-01,0,False,NH
2012-08-01,3,False,NH
2012-09-01,1,False,NH
2012-10-01,1,False,NH
2012-11-01,1,False,NH
2012-12-01,7,False,NH
2013-01-01,7,False,NH
2013-02-01,11,False,NH
2013-03-01,22,False,NH
2013-04-01,35,False,NH
2013-05-01,56,False,NH
2013-06-01,63,False,NH
2013-07-01,100,False,NH
2013-08-01,85,False,NH
2013-09-01,66,False,NH
2013-10-01,91,False,NH
2013-11-01,58,False,NH
2013-12-01,70,False,NH
2014-01-01,71,False,NH
2014-02-01,64,False,NH
2014-03-01,54,False,NH
2014-04-01,36,False,NH
2014-05-01,55,False,NH
2014-06-01,50,False,NH
2014-07-01,42,False,NH
2014-08-01,30,False,NH
2014-09-01,44,False,NH
2014-10-01,26,False,NH
2014-11-01,26,False,NH
2014-12-01,27,False,NH
2015-01-01,26,False,NH
2015-02-01,25,False,NH
2015-03-01,22,False,NH
2015-04-01,16,False,NH
2015-05-01,21,False,NH
2015-06-01,24,False,NH
2015-07-01,16,False,NH
2015-08-01,24,False,NH
2015-09-01,18,False,NH
2015-10-01,22,False,NH
2015-11-01,13,False,NH
2015-12-01,18,False,NH
2016-01-01,22,False,NH
2016-02-01,20,False,NH
2016-03-01,17,False,NH
2016-04-01,22,False,NH
2016-05-01,21,False,NH
2016-06-01,16,False,NH
2016-07-01,10,False,NH
2016-08-01,13,False,NH
2016-09-01,18,False,NH
2016-10-01,12,False,NH
2016-11-01,29,False,NH
2016-12-01,10,False,NH
2017-01-01,14,False,NH
2017-02-01,16,False,NH
2017-03-01,8,False,NH
2017-04-01,12,False,NH
2017-05-01,12,False,NH
2017-06-01,12,False,NH
2017-07-01,17,False,NH
2017-08-01,23,False,NH
2017-09-01,17,False,NH
2017-10-01,20,False,NH
2017-11-01,13,False,NH
2017-12-01,9,False,NH
2018-01-01,12,False,NH
2018-02-01,10,False,NH
2018-03-01,13,False,NH
2018-04-01,11,False,NH
2018-05-01,8,False,NH
2018-06-01,10,False,NH
2018-07-01,18,False,NH
2018-08-01,8,False,NH
2018-09-01,16,False,NH
2018-10-01,6,False,NH
2018-11-01,10,False,NH
2018-12-01,8,False,NH
2019-01-01,12,False,NH
2011-01-01,0,False,NJ
2011-02-01,0,False,NJ
2011-03-01,0,False,NJ
2011-04-01,0,False,NJ
2011-05-01,0,False,NJ
2011-06-01,0,False,NJ
2011-07-01,0,False,NJ
2011-08-01,0,False,NJ
2011-09-01,0,False,NJ
2011-10-01,0,False,NJ
2011-11-01,0,False,NJ
2011-12-01,0,False,NJ
2012-01-01,0,False,NJ
2012-02-01,0,False,NJ
2012-03-01,0,False,NJ
2012-04-01,0,False,NJ
2012-05-01,0,False,NJ
2012-06-01,0,False,NJ
2012-07-01,1,False,NJ
2012-08-01,1,False,NJ
2012-09-01,1,False,NJ
2012-10-01,1,False,NJ
2012-11-01,1,False,NJ
2012-12-01,2,False,NJ
2013-01-01,8,False,NJ
2013-02-01,13,False,NJ
2013-03-01,25,False,NJ
2013-04-01,50,False,NJ
2013-05-01,67,False,NJ
2013-06-01,100,False,NJ
2013-07-01,95,False,NJ
2013-08-01,91,False,NJ
2013-09-01,83,False,NJ
2013-10-01,74,False,NJ
2013-11-01,66,False,NJ
2013-12-01,63,False,NJ
2014-01-01,64,False,NJ
2014-02-01,58,False,NJ
2014-03-01,51,False,NJ
2014-04-01,44,False,NJ
2014-05-01,34,False,NJ
2014-06-01,31,False,NJ
2014-07-01,34,False,NJ
2014-08-01,32,False,NJ
2014-09-01,29,False,NJ
2014-10-01,23,False,NJ
2014-11-01,26,False,NJ
2014-12-01,23,False,NJ
2015-01-01,26,False,NJ
2015-02-01,22,False,NJ
2015-03-01,21,False,NJ
2015-04-01,20,False,NJ
2015-05-01,17,False,NJ
2015-06-01,18,False,NJ
2015-07-01,17,False,NJ
2015-08-01,17,False,NJ
2015-09-01,18,False,NJ
2015-10-01,16,False,NJ
2015-11-01,15,False,NJ
2015-12-01,15,False,NJ
2016-01-01,16,False,NJ
2016-02-01,16,False,NJ
2016-03-01,13,False,NJ
2016-04-01,17,False,NJ
2016-05-01,14,False,NJ
2016-06-01,18,False,NJ
2016-07-01,14,False,NJ
2016-08-01,13,False,NJ
2016-09-01,14,False,NJ
2016-10-01,16,False,NJ
2016-11-01,11,False,NJ
