date,participants,policy,isPartial,State
2018-04-01,1,76,False,DE
2018-05-01,0,84,False,DE
2018-06-01,2,60,False,DE
2018-07-01,1,46,False,DE
2018-08-01,1,69,False,DE
2018-09-01,1,66,False,DE
2018-10-01,0,59,False,DE
2018-11-01,3,68,False,DE
2018-12-01,0,65,False,DE
2019-01-01,1,59,False,DE
2011-01-01,1,68,False,FL
2011-02-01,3,60,False,FL
2011-03-01,2,72,False,FL
2011-04-01,3,68,False,FL
2011-05-01,1,75,False,FL
2011-06-01,1,84,False,FL
2011-07-01,1,57,False,FL
2011-08-01,1,62,False,FL
2011-09-01,2,62,False,FL
2011-10-01,2,67,False,FL
2011-11-01,1,78,False,FL
2011-12-01,1,65,False,FL
2012-01-01,2,68,False,FL
2012-02-01,4,68,False,FL
2012-03-01,1,64,False,FL
2012-04-01,1,75,False,FL
2012-05-01,1,72,False,FL
2012-06-01,1,69,False,FL
2012-07-01,2,66,False,FL
2012-08-01,2,65,False,FL
2012-09-01,2,72,False,FL
2012-10-01,1,79,False,FL
2012-11-01,1,71,False,FL
2012-12-01,2,62,False,FL
2013-01-01,2,68,False,FL
2013-02-01,1,71,False,FL
2013-03-01,1,64,False,FL
2013-04-01,2,71,False,FL
2013-05-01,1,62,False,FL
2013-06-01,2,62,False,FL
2013-07-01,1,69,False,FL
2013-08-01,1,70,False,FL
2013-09-01,3,70,False,FL
2013-10-01,2,72,False,FL
2013-11-01,1,75,False,FL
2013-12-01,2,75,False,FL
2014-01-01,2,71,False,FL
2014-02-01,2,75,False,FL
2014-03-01,1,75,False,FL
2014-04-01,2,86,False,FL
2014-05-01,1,81,False,FL
2014-06-01,2,74,False,FL
2014-07-01,2,72,False,FL
2014-08-01,1,75,False,FL
2014-09-01,2,76,False,FL
2014-10-01,1,78,False,FL
2014-11-01,2,87,False,FL
2014-12-01,2,85,False,FL
2015-01-01,2,76,False,FL
2015-02-01,2,84,False,FL
2015-03-01,2,89,False,FL
2015-04-01,1,100,False,FL
2015-05-01,2,80,False,FL
2015-06-01,2,73,False,FL
2015-07-01,2,78,False,FL
2015-08-01,1,80,False,FL
2015-09-01,3,84,False,FL
2015-10-01,3,82,False,FL
2015-11-01,2,89,False,FL
2015-12-01,2,86,False,FL
2016-01-01,3,75,False,FL
2016-02-01,3,76,False,FL
2016-03-01,3,84,False,FL
2016-04-01,3,99,False,FL
2016-05-01,2,80,False,FL
2016-06-01,2,77,False,FL
2016-07-01,2,76,False,FL
2016-08-01,2,71,False,FL
2016-09-01,3,76,False,FL
2016-10-01,3,76,False,FL
2016-11-01,2,87,False,FL
2016-12-01,2,81,False,FL
2017-01-01,2,91,False,FL
2017-02-01,3,82,False,FL
2017-03-01,3,88,False,FL
2017-04-01,3,97,False,FL
2017-05-01,2,78,False,FL
2017-06-01,2,82,False,FL
2017-07-01,2,72,False,FL
2017-08-01,2,78,False,FL
2017-09-01,3,85,False,FL
2017-10-01,3,82,False,FL
2017-11-01,2,84,False,FL
2017-12-01,2,85,False,FL
2018-01-01,3,84,False,FL
2018-02-01,4,82,False,FL
2018-03-01,3,88,False,FL
2018-04-01,2,95,False,FL
2018-05-01,2,94,False,FL
2018-06-01,2,88,False,FL
2018-07-01,2,81,False,FL
2018-08-01,2,80,False,FL
2018-09-01,3,86,False,FL
2018-10-01,3,86,False,FL
2018-11-01,3,94,False,FL
2018-12-01,2,85,False,FL
2019-01-01,2,81,False,FL
2011-01-01,2,57,False,GA
2011-02-01,1,54,False,GA
2011-03-01,1,58,False,GA
2011-04-01,1,60,False,GA
2011-05-01,0,67,False,GA
2011-06-01,1,67,False,GA
2011-07-01,1,55,False,GA
2011-08-01,1,70,False,GA
2011-09-01,1,68,False,GA
2011-10-01,1,64,False,GA
2011-11-01,1,67,False,GA
2011-12-01,2,61,False,GA
2012-01-01,1,57,False,GA
2012-02-01,2,65,False,GA
2012-03-01,1,68,False,GA
2012-04-01,0,63,False,GA
2012-05-01,2,63,False,GA
2012-06-01,1,57,False,GA
2012-07-01,1,55,False,GA
2012-08-01,1,69,False,GA
2012-09-01,2,66,False,GA
2012-10-01,2,66,False,GA
2012-11-01,1,67,False,GA
2012-12-01,1,59,False,GA
2013-01-01,2,61,False,GA
2013-02-01,1,59,False,GA
2013-03-01,1,66,False,GA
2013-04-01,2,71,False,GA
2013-05-01,2,59,False,GA
2013-06-01,2,54,False,GA
2013-07-01,1,57,False,GA
2013-08-01,1,59,False,GA
2013-09-01,2,59,False,GA
2013-10-01,2,68,False,GA
2013-11-01,1,66,False,GA
2013-12-01,2,66,False,GA
2014-01-01,1,65,False,GA
2014-02-01,2,61,False,GA
2014-03-01,2,77,False,GA
2014-04-01,2,77,False,GA
2014-05-01,2,70,False,GA
2014-06-01,2,69,False,GA
2014-07-01,1,60,False,GA
2014-08-01,1,64,False,GA
2014-09-01,3,68,False,GA
2014-10-01,2,70,False,GA
2014-11-01,1,63,False,GA
2014-12-01,1,68,False,GA
2015-01-01,2,65,False,GA
2015-02-01,1,69,False,GA
2015-03-01,2,74,False,GA
2015-04-01,1,77,False,GA
2015-05-01,1,64,False,GA
2015-06-01,1,60,False,GA
2015-07-01,2,62,False,GA
2015-08-01,2,65,False,GA
2015-09-01,3,77,False,GA
2015-10-01,1,68,False,GA
2015-11-01,1,80,False,GA
2015-12-01,1,72,False,GA
2016-01-01,3,75,False,GA
2016-02-01,3,68,False,GA
2016-03-01,2,82,False,GA
2016-04-01,2,81,False,GA
2016-05-01,1,83,False,GA
2016-06-01,2,70,False,GA
2016-07-01,1,66,False,GA
2016-08-01,1,69,False,GA
2016-09-01,3,69,False,GA
2016-10-01,2,75,False,GA
2016-11-01,3,78,False,GA
2016-12-01,2,80,False,GA
2017-01-01,4,84,False,GA
2017-02-01,2,87,False,GA
2017-03-01,2,87,False,GA
2017-04-01,2,81,False,GA
2017-05-01,2,80,False,GA
2017-06-01,1,63,False,GA
2017-07-01,1,70,False,GA
2017-08-01,2,82,False,GA
2017-09-01,2,76,False,GA
2017-10-01,1,83,False,GA
2017-11-01,2,76,False,GA
2017-12-01,1,70,False,GA
2018-01-01,2,76,False,GA
2018-02-01,3,78,False,GA
2018-03-01,3,88,False,GA
2018-04-01,1,100,False,GA
2018-05-01,2,97,False,GA
2018-06-01,3,82,False,GA
2018-07-01,3,75,False,GA
2018-08-01,1,75,False,GA
2018-09-01,3,80,False,GA
2018-10-01,2,86,False,GA
2018-11-01,2,87,False,GA
2018-12-01,1,81,False,GA
2019-01-01,3,84,False,GA
2011-01-01,0,77,False,HI
2011-02-01,5,71,False,HI
2011-03-01,0,56,False,HI
2011-04-01,6,79,False,HI
2011-05-01,0,100,False,HI
2011-06-01,2,81,False,HI
2011-07-01,2,68,False,HI
2011-08-01,0,42,False,HI
2011-09-01,0,53,False,HI
2011-10-01,2,68,False,HI
2011-11-01,6,80,False,HI
2011-12-01,2,40,False,HI
2012-01-01,2,55,False,HI
2012-02-01,4,79,False,HI
2012-03-01,3,71,False,HI
2012-04-01,0,82,False,HI
2012-05-01,2,74,False,HI
2012-06-01,0,82,False,HI
2012-07-01,3,50,False,HI
2012-08-01,1,53,False,HI
2012-09-01,1,52,False,HI
2012-10-01,0,72,False,HI
2012-11-01,3,76,False,HI
2012-12-01,0,44,False,HI
2013-01-01,3,54,False,HI
2013-02-01,3,60,False,HI
2013-03-01,0,71,False,HI
2013-04-01,1,69,False,HI
2013-05-01,0,65,False,HI
2013-06-01,3,55,False,HI
2013-07-01,0,65,False,HI
2013-08-01,0,74,False,HI
2013-09-01,3,66,False,HI
2013-10-01,1,67,False,HI
2013-11-01,0,63,False,HI
2013-12-01,0,66,False,HI
2014-01-01,1,62,False,HI
2014-02-01,3,52,False,HI
2014-03-01,0,70,False,HI
2014-04-01,5,61,False,HI
2014-05-01,1,73,False,HI
2014-06-01,3,49,False,HI
2014-07-01,0,73,False,HI
2014-08-01,2,64,False,HI
2014-09-01,2,47,False,HI
2014-10-01,1,60,False,HI
2014-11-01,1,47,False,HI
2014-12-01,0,64,False,HI
2015-01-01,4,54,False,HI
2015-02-01,2,60,False,HI
2015-03-01,2,62,False,HI
2015-04-01,0,60,False,HI
2015-05-01,0,75,False,HI
2015-06-01,3,54,False,HI
2015-07-01,1,66,False,HI
2015-08-01,1,69,False,HI
2015-09-01,1,71,False,HI
2015-10-01,3,57,False,HI
2015-11-01,4,72,False,HI
2015-12-01,1,88,False,HI
2016-01-01,3,63,False,HI
2016-02-01,2,74,False,HI
2016-03-01,0,58,False,HI
2016-04-01,1,93,False,HI
2016-05-01,1,90,False,HI
2016-06-01,1,63,False,HI
2016-07-01,2,45,False,HI
2016-08-01,2,60,False,HI
2016-09-01,2,71,False,HI
2016-10-01,2,56,False,HI
2016-11-01,4,72,False,HI
2016-12-01,2,75,False,HI
2017-01-01,2,76,False,HI
2017-02-01,4,83,False,HI
2017-03-01,3,63,False,HI
2017-04-01,5,81,False,HI
2017-05-01,1,93,False,HI
2017-06-01,0,58,False,HI
2017-07-01,0,59,False,HI
2017-08-01,1,77,False,HI
2017-09-01,2,60,False,HI
2017-10-01,1,70,False,HI
2017-11-01,1,89,False,HI
2017-12-01,1,74,False,HI
2018-01-01,2,59,False,HI
2018-02-01,3,68,False,HI
2018-03-01,1,79,False,HI
2018-04-01,1,88,False,HI
2018-05-01,0,78,False,HI
2018-06-01,2,78,False,HI
2018-07-01,3,69,False,HI
2018-08-01,3,73,False,HI
2018-09-01,2,73,False,HI
2018-10-01,2,69,False,HI
2018-11-01,0,81,False,HI
2018-12-01,3,57,False,HI
2019-01-01,2,74,False,HI
2011-01-01,0,71,False,ID
2011-02-01,3,77,False,ID
2011-03-01,0,57,False,ID
2011-04-01,0,60,False,ID
2011-05-01,2,71,False,ID
2011-06-01,5,41,False,ID
2011-07-01,3,53,False,ID
2011-08-01,0,43,False,ID
2011-09-01,0,47,False,ID
2011-10-01,2,60,False,ID
2011-11-01,0,100,False,ID
2011-12-01,7,50,False,ID
2012-01-01,2,64,False,ID
2012-02-01,4,65,False,ID
2012-03-01,4,54,False,ID
2012-04-01,2,59,False,ID
2012-05-01,0,48,False,ID
2012-06-01,0,43,False,ID
2012-07-01,2,41,False,ID
2012-08-01,4,58,False,ID
2012-09-01,0,62,False,ID
2012-10-01,2,71,False,ID
2012-11-01,0,53,False,ID
2012-12-01,0,61,False,ID
2013-01-01,5,66,False,ID
2013-02-01,7,38,False,ID
2013-03-01,2,57,False,ID
2013-04-01,0,60,False,ID
2013-05-01,2,54,False,ID
2013-06-01,0,28,False,ID
2013-07-01,2,48,False,ID
2013-08-01,4,48,False,ID
2013-09-01,2,58,False,ID
2013-10-01,0,62,False,ID
2013-11-01,0,64,False,ID
2013-12-01,0,50,False,ID
2014-01-01,3,64,False,ID
2014-02-01,0,77,False,ID
2014-03-01,0,70,False,ID
2014-04-01,3,53,False,ID
2014-05-01,2,67,False,ID
2014-06-01,2,55,False,ID
2014-07-01,0,22,False,ID
2014-08-01,2,72,False,ID
2014-09-01,5,67,False,ID
2014-10-01,2,69,False,ID
2014-11-01,2,52,False,ID
2014-12-01,2,82,False,ID
2015-01-01,0,64,False,ID
2015-02-01,3,74,False,ID
2015-03-01,3,38,False,ID
2015-04-01,5,64,False,ID
2015-05-01,2,74,False,ID
2015-06-01,2,42,False,ID
2015-07-01,2,58,False,ID
2015-08-01,0,43,False,ID
2015-09-01,1,56,False,ID
2015-10-01,0,60,False,ID
2015-11-01,1,70,False,ID
2015-12-01,1,56,False,ID
2016-01-01,1,49,False,ID
2016-02-01,0,83,False,ID
2016-03-01,2,66,False,ID
2016-04-01,2,79,False,ID
2016-05-01,4,64,False,ID
2016-06-01,1,52,False,ID
2016-07-01,0,50,False,ID
2016-08-01,1,49,False,ID
2016-09-01,0,49,False,ID
2016-10-01,1,53,False,ID
2016-11-01,1,75,False,ID
2016-12-01,1,75,False,ID
2017-01-01,1,61,False,ID
2017-02-01,5,69,False,ID
2017-03-01,3,61,False,ID
2017-04-01,0,66,False,ID
2017-05-01,0,52,False,ID
2017-06-01,1,58,False,ID
2017-07-01,2,47,False,ID
2017-08-01,3,61,False,ID
2017-09-01,1,63,False,ID
2017-10-01,4,52,False,ID
2017-11-01,3,57,False,ID
2017-12-01,3,55,False,ID
2018-01-01,2,51,False,ID
2018-02-01,0,68,False,ID
2018-03-01,2,72,False,ID
2018-04-01,1,53,False,ID
2018-05-01,2,67,False,ID
2018-06-01,0,47,False,ID
2018-07-01,1,60,False,ID
2018-08-01,1,60,False,ID
2018-09-01,0,59,False,ID
2018-10-01,5,57,False,ID
2018-11-01,1,59,False,ID
2018-12-01,0,53,False,ID
2019-01-01,0,66,False,ID
2011-01-01,1,67,False,IL
2011-02-01,2,59,False,IL
2011-03-01,2,69,False,IL
2011-04-01,1,79,False,IL
2011-05-01,2,70,False,IL
2011-06-01,1,77,False,IL
2011-07-01,1,61,False,IL
2011-08-01,2,62,False,IL
2011-09-01,1,60,False,IL
2011-10-01,1,62,False,IL
2011-11-01,1,68,False,IL
2011-12-01,1,63,False,IL
2012-01-01,2,63,False,IL
2012-02-01,2,63,False,IL
2012-03-01,2,64,False,IL
2012-04-01,2,65,False,IL
2012-05-01,2,72,False,IL
2012-06-01,0,56,False,IL
2012-07-01,3,58,False,IL
2012-08-01,2,58,False,IL
2012-09-01,1,64,False,IL
2012-10-01,2,64,False,IL
2012-11-01,2,62,False,IL
2012-12-01,1,71,False,IL
2013-01-01,1,63,False,IL
2013-02-01,1,64,False,IL
2013-03-01,2,66,False,IL
2013-04-01,2,74,False,IL
2013-05-01,1,75,False,IL
2013-06-01,2,57,False,IL
2013-07-01,2,64,False,IL
2013-08-01,1,64,False,IL
2013-09-01,2,68,False,IL
2013-10-01,2,72,False,IL
2013-11-01,1,77,False,IL
2013-12-01,2,71,False,IL
2014-01-01,2,64,False,IL
2014-02-01,3,73,False,IL
2014-03-01,2,65,False,IL
2014-04-01,2,75,False,IL
2014-05-01,2,75,False,IL
2014-06-01,2,65,False,IL
2014-07-01,2,69,False,IL
2014-08-01,1,64,False,IL
2014-09-01,2,75,False,IL
2014-10-01,2,72,False,IL
2014-11-01,1,78,False,IL
2014-12-01,1,79,False,IL
2015-01-01,2,79,False,IL
2015-02-01,3,72,False,IL
2015-03-01,3,84,False,IL
2015-04-01,2,78,False,IL
2015-05-01,2,73,False,IL
2015-06-01,2,68,False,IL
2015-07-01,1,69,False,IL
2015-08-01,1,75,False,IL
2015-09-01,3,79,False,IL
2015-10-01,3,75,False,IL
2015-11-01,2,80,False,IL
2015-12-01,1,85,False,IL
2016-01-01,3,79,False,IL
2016-02-01,3,77,False,IL
2016-03-01,2,79,False,IL
2016-04-01,2,86,False,IL
2016-05-01,2,84,False,IL
2016-06-01,3,74,False,IL
2016-07-01,2,69,False,IL
2016-08-01,2,70,False,IL
2016-09-01,1,75,False,IL
2016-10-01,2,78,False,IL
2016-11-01,1,83,False,IL
2016-12-01,2,86,False,IL
2017-01-01,3,83,False,IL
2017-02-01,3,87,False,IL
2017-03-01,2,81,False,IL
2017-04-01,3,93,False,IL
2017-05-01,2,83,False,IL
2017-06-01,2,80,False,IL
2017-07-01,2,77,False,IL
2017-08-01,3,81,False,IL
2017-09-01,2,76,False,IL
2017-10-01,3,82,False,IL
2017-11-01,2,83,False,IL
2017-12-01,1,83,False,IL
2018-01-01,2,91,False,IL
2018-02-01,3,83,False,IL
2018-03-01,2,83,False,IL
2018-04-01,3,91,False,IL
2018-05-01,2,100,False,IL
2018-06-01,1,87,False,IL
2018-07-01,3,80,False,IL
2018-08-01,2,81,False,IL
2018-09-01,2,81,False,IL
2018-10-01,2,88,False,IL
2018-11-01,1,88,False,IL
2018-12-01,2,89,False,IL
2019-01-01,2,87,False,IL
2011-01-01,1,60,False,IN
2011-02-01,2,57,False,IN
2011-03-01,6,60,False,IN
2011-04-01,2,88,False,IN
2011-05-01,0,84,False,IN
2011-06-01,2,83,False,IN
2011-07-01,1,61,False,IN
2011-08-01,0,82,False,IN
2011-09-01,1,75,False,IN
2011-10-01,1,84,False,IN
2011-11-01,1,79,False,IN
2011-12-01,1,75,False,IN
2012-01-01,3,73,False,IN
2012-02-01,3,72,False,IN
2012-03-01,3,65,False,IN
2012-04-01,1,86,False,IN
2012-05-01,3,83,False,IN
2012-06-01,2,65,False,IN
2012-07-01,1,64,False,IN
2012-08-01,2,69,False,IN
2012-09-01,0,64,False,IN
2012-10-01,4,73,False,IN
2012-11-01,1,83,False,IN
2012-12-01,2,83,False,IN
2013-01-01,2,82,False,IN
2013-02-01,1,85,False,IN
2013-03-01,3,75,False,IN
2013-04-01,3,83,False,IN
2013-05-01,1,81,False,IN
2013-06-01,1,57,False,IN
2013-07-01,2,59,False,IN
2013-08-01,2,68,False,IN
2013-09-01,1,75,False,IN
2013-10-01,3,81,False,IN
2013-11-01,1,71,False,IN
2013-12-01,0,73,False,IN
2014-01-01,3,68,False,IN
2014-02-01,3,75,False,IN
2014-03-01,3,74,False,IN
2014-04-01,1,84,False,IN
2014-05-01,3,81,False,IN
2014-06-01,2,66,False,IN
2014-07-01,3,65,False,IN
2014-08-01,1,66,False,IN
2014-09-01,3,76,False,IN
2014-10-01,3,93,False,IN
2014-11-01,3,78,False,IN
2014-12-01,0,81,False,IN
2015-01-01,1,86,False,IN
2015-02-01,3,76,False,IN
2015-03-01,1,89,False,IN
2015-04-01,3,77,False,IN
2015-05-01,3,85,False,IN
2015-06-01,3,73,False,IN
2015-07-01,1,73,False,IN
2015-08-01,1,69,False,IN
2015-09-01,1,74,False,IN
2015-10-01,3,83,False,IN
2015-11-01,2,90,False,IN
2015-12-01,2,96,False,IN
2016-01-01,3,72,False,IN
2016-02-01,2,75,False,IN
2016-03-01,3,85,False,IN
2016-04-01,1,90,False,IN
2016-05-01,3,80,False,IN
2016-06-01,1,74,False,IN
2016-07-01,2,65,False,IN
2016-08-01,2,63,False,IN
2016-09-01,4,77,False,IN
2016-10-01,2,75,False,IN
2016-11-01,2,84,False,IN
2016-12-01,3,75,False,IN
2017-01-01,4,77,False,IN
2017-02-01,5,89,False,IN
2017-03-01,2,76,False,IN
2017-04-01,2,100,False,IN
2017-05-01,3,83,False,IN
2017-06-01,2,72,False,IN
2017-07-01,2,58,False,IN
2017-08-01,2,67,False,IN
2017-09-01,2,80,False,IN
2017-10-01,3,78,False,IN
2017-11-01,3,74,False,IN
2017-12-01,1,81,False,IN
2018-01-01,4,75,False,IN
2018-02-01,2,87,False,IN
2018-03-01,2,74,False,IN
2018-04-01,3,93,False,IN
2018-05-01,1,83,False,IN
2018-06-01,2,80,False,IN
2018-07-01,2,83,False,IN
2018-08-01,0,63,False,IN
2018-09-01,4,80,False,IN
2018-10-01,1,89,False,IN
2018-11-01,2,76,False,IN
2018-12-01,1,79,False,IN
2019-01-01,4,74,False,IN
2011-01-01,2,82,False,IA
2011-02-01,2,64,False,IA
2011-03-01,0,68,False,IA
2011-04-01,3,81,False,IA
2011-05-01,3,78,False,IA
2011-06-01,5,69,False,IA
2011-07-01,0,68,False,IA
2011-08-01,4,71,False,IA
2011-09-01,0,65,False,IA
2011-10-01,0,70,False,IA
2011-11-01,4,71,False,IA
2011-12-01,0,72,False,IA
2012-01-01,1,88,False,IA
2012-02-01,1,67,False,IA
2012-03-01,4,85,False,IA
2012-04-01,1,96,False,IA
2012-05-01,0,75,False,IA
2012-06-01,0,50,False,IA
2012-07-01,6,66,False,IA
2012-08-01,0,75,False,IA
2012-09-01,1,79,False,IA
2012-10-01,4,86,False,IA
2012-11-01,4,78,False,IA
2012-12-01,1,71,False,IA
2013-01-01,3,73,False,IA
2013-02-01,2,76,False,IA
2013-03-01,2,65,False,IA
2013-04-01,2,66,False,IA
2013-05-01,1,88,False,IA
2013-06-01,1,68,False,IA
2013-07-01,3,49,False,IA
2013-08-01,4,42,False,IA
2013-09-01,0,55,False,IA
2013-10-01,4,65,False,IA
2013-11-01,1,75,False,IA
2013-12-01,2,57,False,IA
2014-01-01,2,73,False,IA
2014-02-01,2,74,False,IA
2014-03-01,2,70,False,IA
2014-04-01,4,100,False,IA
2014-05-01,0,82,False,IA
2014-06-01,4,58,False,IA
2014-07-01,6,68,False,IA
2014-08-01,0,75,False,IA
2014-09-01,7,84,False,IA
2014-10-01,0,79,False,IA
2014-11-01,3,80,False,IA
2014-12-01,1,77,False,IA
2015-01-01,4,74,False,IA
2015-02-01,3,72,False,IA
2015-03-01,1,78,False,IA
2015-04-01,3,90,False,IA
2015-05-01,2,83,False,IA
2015-06-01,0,63,False,IA
2015-07-01,5,48,False,IA
2015-08-01,2,69,False,IA
2015-09-01,1,66,False,IA
2015-10-01,2,63,False,IA
2015-11-01,4,84,False,IA
2015-12-01,4,68,False,IA
2016-01-01,1,63,False,IA
2016-02-01,3,68,False,IA
2016-03-01,6,68,False,IA
2016-04-01,2,85,False,IA
2016-05-01,0,78,False,IA
2016-06-01,3,71,False,IA
2016-07-01,5,50,False,IA
2016-08-01,3,63,False,IA
2016-09-01,6,78,False,IA
2016-10-01,1,64,False,IA
2016-11-01,0,66,False,IA
2016-12-01,1,72,False,IA
2017-01-01,4,71,False,IA
2017-02-01,4,85,False,IA
2017-03-01,1,72,False,IA
2017-04-01,3,80,False,IA
2017-05-01,3,69,False,IA
2017-06-01,2,67,False,IA
2017-07-01,2,54,False,IA
2017-08-01,1,71,False,IA
2017-09-01,4,61,False,IA
2017-10-01,1,67,False,IA
2017-11-01,2,75,False,IA
2017-12-01,3,72,False,IA
2018-01-01,4,68,False,IA
2018-02-01,2,74,False,IA
2018-03-01,2,81,False,IA
2018-04-01,4,80,False,IA
2018-05-01,1,85,False,IA
2018-06-01,3,84,False,IA
2018-07-01,4,54,False,IA
2018-08-01,2,66,False,IA
2018-09-01,2,64,False,IA
2018-10-01,3,76,False,IA
2018-11-01,1,87,False,IA
2018-12-01,1,79,False,IA
2019-01-01,2,76,False,IA
2011-01-01,3,62,False,KS
2011-02-01,2,97,False,KS
2011-03-01,2,70,False,KS
2011-04-01,2,90,False,KS
2011-05-01,2,95,False,KS
2011-06-01,2,76,False,KS
2011-07-01,2,39,False,KS
2011-08-01,0,63,False,KS
2011-09-01,0,77,False,KS
2011-10-01,6,63,False,KS
2011-11-01,3,91,False,KS
2011-12-01,1,85,False,KS
2012-01-01,1,73,False,KS
2012-02-01,1,87,False,KS
2012-03-01,4,96,False,KS
2012-04-01,1,83,False,KS
2012-05-01,4,72,False,KS
2012-06-01,3,70,False,KS
2012-07-01,3,83,False,KS
2012-08-01,4,86,False,KS
2012-09-01,7,80,False,KS
2012-10-01,2,100,False,KS
2012-11-01,4,84,False,KS
2012-12-01,0,68,False,KS
2013-01-01,2,67,False,KS
2013-02-01,0,67,False,KS
2013-03-01,2,61,False,KS
2013-04-01,1,74,False,KS
2013-05-01,2,86,False,KS
2013-06-01,3,64,False,KS
2013-07-01,0,66,False,KS
2013-08-01,0,61,False,KS
2013-09-01,1,62,False,KS
2013-10-01,2,71,False,KS
2013-11-01,3,85,False,KS
2013-12-01,1,66,False,KS
2014-01-01,3,77,False,KS
2014-02-01,1,60,False,KS
2014-03-01,4,65,False,KS
2014-04-01,1,82,False,KS
2014-05-01,0,71,False,KS
2014-06-01,2,64,False,KS
2014-07-01,2,63,False,KS
2014-08-01,2,57,False,KS
2014-09-01,2,79,False,KS
2014-10-01,4,70,False,KS
2014-11-01,2,79,False,KS
2014-12-01,3,69,False,KS
2015-01-01,2,78,False,KS
2015-02-01,2,91,False,KS
2015-03-01,1,79,False,KS
2015-04-01,2,81,False,KS
2015-05-01,1,88,False,KS
2015-06-01,0,78,False,KS
2015-07-01,1,74,False,KS
2015-08-01,1,82,False,KS
2015-09-01,1,72,False,KS
2015-10-01,3,73,False,KS
2015-11-01,1,60,False,KS
2015-12-01,1,40,False,KS
2016-01-01,1,56,False,KS
2016-02-01,5,76,False,KS
2016-03-01,1,82,False,KS
2016-04-01,2,90,False,KS
2016-05-01,1,93,False,KS
2016-06-01,2,68,False,KS
2016-07-01,3,75,False,KS
2016-08-01,1,66,False,KS
2016-09-01,3,79,False,KS
2016-10-01,3,72,False,KS
2016-11-01,2,75,False,KS
2016-12-01,0,62,False,KS
2017-01-01,5,84,False,KS
2017-02-01,1,73,False,KS
2017-03-01,2,89,False,KS
2017-04-01,2,80,False,KS
2017-05-01,0,91,False,KS
2017-06-01,1,70,False,KS
2017-07-01,4,69,False,KS
2017-08-01,1,66,False,KS
2017-09-01,1,72,False,KS
2017-10-01,2,80,False,KS
2017-11-01,1,92,False,KS
2017-12-01,1,85,False,KS
2018-01-01,4,69,False,KS
2018-02-01,2,81,False,KS
2018-03-01,1,73,False,KS
2018-04-01,6,84,False,KS
2018-05-01,2,91,False,KS
2018-06-01,1,79,False,KS
2018-07-01,3,77,False,KS
2018-08-01,1,79,False,KS
2018-09-01,4,71,False,KS
2018-10-01,1,74,False,KS
2018-11-01,3,87,False,KS
2018-12-01,2,68,False,KS
2019-01-01,5,76,False,KS
2011-01-01,6,89,False,KY
2011-02-01,3,71,False,KY
2011-03-01,1,88,False,KY
2011-04-01,5,93,False,KY
2011-05-01,0,93,False,KY
2011-06-01,2,64,False,KY
2011-07-01,3,60,False,KY
2011-08-01,0,74,False,KY
2011-09-01,1,85,False,KY
2011-10-01,0,75,False,KY
2011-11-01,1,75,False,KY
2011-12-01,0,76,False,KY
2012-01-01,2,68,False,KY
2012-02-01,1,68,False,KY
2012-03-01,0,87,False,KY
2012-04-01,6,72,False,KY
2012-05-01,0,71,False,KY
2012-06-01,0,61,False,KY
2012-07-01,2,65,False,KY
2012-08-01,2,68,False,KY
2012-09-01,2,63,False,KY
2012-10-01,3,89,False,KY
2012-11-01,2,76,False,KY
2012-12-01,1,73,False,KY
2013-01-01,1,66,False,KY
2013-02-01,2,99,False,KY
2013-03-01,3,72,False,KY
2013-04-01,2,84,False,KY
2013-05-01,1,64,False,KY
2013-06-01,3,60,False,KY
2013-07-01,2,69,False,KY
2013-08-01,3,72,False,KY
2013-09-01,4,67,False,KY
2013-10-01,1,76,False,KY
2013-11-01,1,70,False,KY
2013-12-01,1,73,False,KY
2014-01-01,3,74,False,KY
2014-02-01,2,64,False,KY
2014-03-01,2,81,False,KY
2014-04-01,3,80,False,KY
2014-05-01,1,63,False,KY
2014-06-01,0,76,False,KY
2014-07-01,1,73,False,KY
2014-08-01,3,81,False,KY
2014-09-01,1,85,False,KY
2014-10-01,1,86,False,KY
2014-11-01,1,87,False,KY
2014-12-01,1,63,False,KY
2015-01-01,3,91,False,KY
2015-02-01,3,74,False,KY
2015-03-01,2,74,False,KY
2015-04-01,3,86,False,KY
2015-05-01,3,84,False,KY
2015-06-01,1,74,False,KY
2015-07-01,1,77,False,KY
2015-08-01,1,74,False,KY
2015-09-01,2,85,False,KY
2015-10-01,2,79,False,KY
2015-11-01,1,79,False,KY
2015-12-01,3,100,False,KY
2016-01-01,1,84,False,KY
2016-02-01,4,98,False,KY
2016-03-01,3,79,False,KY
2016-04-01,3,98,False,KY
2016-05-01,2,87,False,KY
2016-06-01,3,64,False,KY
2016-07-01,3,73,False,KY
2016-08-01,1,66,False,KY
2016-09-01,3,86,False,KY
2016-10-01,3,78,False,KY
2016-11-01,6,66,False,KY
2016-12-01,0,75,False,KY
2017-01-01,5,85,False,KY
2017-02-01,4,86,False,KY
2017-03-01,3,78,False,KY
2017-04-01,2,92,False,KY
2017-05-01,1,84,False,KY
2017-06-01,1,75,False,KY
2017-07-01,2,74,False,KY
2017-08-01,2,70,False,KY
2017-09-01,3,84,False,KY
2017-10-01,2,83,False,KY
2017-11-01,2,83,False,KY
2017-12-01,1,71,False,KY
2018-01-01,3,77,False,KY
2018-02-01,6,82,False,KY
2018-03-01,1,77,False,KY
2018-04-01,5,89,False,KY
