date,vodka,isPartial,State
2012-08-01,77,False,GA
2012-09-01,73,False,GA
2012-10-01,74,False,GA
2012-11-01,66,False,GA
2012-12-01,100,False,GA
2013-01-01,62,False,GA
2013-02-01,70,False,GA
2013-03-01,74,False,GA
2013-04-01,51,False,GA
2013-05-01,69,False,GA
2013-06-01,66,False,GA
2013-07-01,60,False,GA
2013-08-01,70,False,GA
2013-09-01,57,False,GA
2013-10-01,61,False,GA
2013-11-01,66,False,GA
2013-12-01,74,False,GA
2014-01-01,56,False,GA
2014-02-01,52,False,GA
2014-03-01,67,False,GA
2014-04-01,59,False,GA
2014-05-01,58,False,GA
2014-06-01,67,False,GA
2014-07-01,74,False,GA
2014-08-01,66,False,GA
2014-09-01,48,False,GA
2014-10-01,53,False,GA
2014-11-01,61,False,GA
2014-12-01,67,False,GA
2015-01-01,48,False,GA
2015-02-01,52,False,GA
2015-03-01,45,False,GA
2015-04-01,56,False,GA
2015-05-01,61,False,GA
2015-06-01,67,False,GA
2015-07-01,67,False,GA
2015-08-01,76,False,GA
2015-09-01,55,False,GA
2015-10-01,55,False,GA
2015-11-01,69,False,GA
2015-12-01,97,False,GA
2016-01-01,47,False,GA
2016-02-01,55,False,GA
2016-03-01,63,False,GA
2016-04-01,71,False,GA
2016-05-01,65,False,GA
2016-06-01,70,False,GA
2016-07-01,61,False,GA
2016-08-01,59,False,GA
2016-09-01,59,False,GA
2016-10-01,55,False,GA
2016-11-01,57,False,GA
2016-12-01,77,False,GA
2017-01-01,47,False,GA
2017-02-01,59,False,GA
2017-03-01,56,False,GA
2017-04-01,57,False,GA
2017-05-01,60,False,GA
2017-06-01,62,False,GA
2017-07-01,74,False,GA
2017-08-01,61,False,GA
2017-09-01,52,False,GA
2017-10-01,56,False,GA
2017-11-01,54,False,GA
2017-12-01,79,False,GA
2018-01-01,55,False,GA
2018-02-01,55,False,GA
2018-03-01,72,False,GA
2018-04-01,56,False,GA
2018-05-01,61,False,GA
2018-06-01,83,False,GA
2018-07-01,71,False,GA
2018-08-01,61,False,GA
2018-09-01,67,False,GA
2018-10-01,61,False,GA
2018-11-01,59,False,GA
2018-12-01,80,False,GA
2019-01-01,57,False,GA
2011-01-01,59,False,HI
2011-02-01,24,False,HI
2011-03-01,27,False,HI
2011-04-01,56,False,HI
2011-05-01,39,False,HI
2011-06-01,53,False,HI
2011-07-01,58,False,HI
2011-08-01,59,False,HI
2011-09-01,38,False,HI
2011-10-01,41,False,HI
2011-11-01,25,False,HI
2011-12-01,70,False,HI
2012-01-01,52,False,HI
2012-02-01,29,False,HI
2012-03-01,41,False,HI
2012-04-01,42,False,HI
2012-05-01,56,False,HI
2012-06-01,40,False,HI
2012-07-01,78,False,HI
2012-08-01,66,False,HI
2012-09-01,39,False,HI
2012-10-01,42,False,HI
2012-11-01,53,False,HI
2012-12-01,56,False,HI
2013-01-01,63,False,HI
2013-02-01,63,False,HI
2013-03-01,65,False,HI
2013-04-01,43,False,HI
2013-05-01,59,False,HI
2013-06-01,71,False,HI
2013-07-01,71,False,HI
2013-08-01,70,False,HI
2013-09-01,51,False,HI
2013-10-01,69,False,HI
2013-11-01,46,False,HI
2013-12-01,91,False,HI
2014-01-01,87,False,HI
2014-02-01,74,False,HI
2014-03-01,49,False,HI
2014-04-01,35,False,HI
2014-05-01,53,False,HI
2014-06-01,54,False,HI
2014-07-01,46,False,HI
2014-08-01,86,False,HI
2014-09-01,56,False,HI
2014-10-01,71,False,HI
2014-11-01,67,False,HI
2014-12-01,63,False,HI
2015-01-01,53,False,HI
2015-02-01,62,False,HI
2015-03-01,92,False,HI
2015-04-01,67,False,HI
2015-05-01,90,False,HI
2015-06-01,70,False,HI
2015-07-01,67,False,HI
2015-08-01,42,False,HI
2015-09-01,39,False,HI
2015-10-01,57,False,HI
2015-11-01,70,False,HI
2015-12-01,69,False,HI
2016-01-01,68,False,HI
2016-02-01,45,False,HI
2016-03-01,54,False,HI
2016-04-01,64,False,HI
2016-05-01,83,False,HI
2016-06-01,67,False,HI
2016-07-01,64,False,HI
2016-08-01,70,False,HI
2016-09-01,55,False,HI
2016-10-01,72,False,HI
2016-11-01,68,False,HI
2016-12-01,77,False,HI
2017-01-01,79,False,HI
2017-02-01,71,False,HI
2017-03-01,61,False,HI
2017-04-01,64,False,HI
2017-05-01,74,False,HI
2017-06-01,68,False,HI
2017-07-01,79,False,HI
2017-08-01,71,False,HI
2017-09-01,56,False,HI
2017-10-01,82,False,HI
2017-11-01,84,False,HI
2017-12-01,100,False,HI
2018-01-01,70,False,HI
2018-02-01,77,False,HI
2018-03-01,54,False,HI
2018-04-01,52,False,HI
2018-05-01,60,False,HI
2018-06-01,72,False,HI
2018-07-01,74,False,HI
2018-08-01,52,False,HI
2018-09-01,80,False,HI
2018-10-01,46,False,HI
2018-11-01,56,False,HI
2018-12-01,67,False,HI
2019-01-01,75,False,HI
2011-01-01,56,False,ID
2011-02-01,73,False,ID
2011-03-01,66,False,ID
2011-04-01,34,False,ID
2011-05-01,47,False,ID
2011-06-01,23,False,ID
2011-07-01,92,False,ID
2011-08-01,35,False,ID
2011-09-01,41,False,ID
2011-10-01,95,False,ID
2011-11-01,44,False,ID
2011-12-01,43,False,ID
2012-01-01,73,False,ID
2012-02-01,29,False,ID
2012-03-01,83,False,ID
2012-04-01,30,False,ID
2012-05-01,93,False,ID
2012-06-01,100,False,ID
2012-07-01,67,False,ID
2012-08-01,58,False,ID
2012-09-01,57,False,ID
2012-10-01,90,False,ID
2012-11-01,45,False,ID
2012-12-01,70,False,ID
2013-01-01,37,False,ID
2013-02-01,54,False,ID
2013-03-01,56,False,ID
2013-04-01,57,False,ID
2013-05-01,54,False,ID
2013-06-01,42,False,ID
2013-07-01,45,False,ID
2013-08-01,34,False,ID
2013-09-01,60,False,ID
2013-10-01,38,False,ID
2013-11-01,31,False,ID
2013-12-01,89,False,ID
2014-01-01,43,False,ID
2014-02-01,30,False,ID
2014-03-01,39,False,ID
2014-04-01,65,False,ID
2014-05-01,52,False,ID
2014-06-01,61,False,ID
2014-07-01,45,False,ID
2014-08-01,40,False,ID
2014-09-01,50,False,ID
2014-10-01,53,False,ID
2014-11-01,84,False,ID
2014-12-01,71,False,ID
2015-01-01,72,False,ID
2015-02-01,42,False,ID
2015-03-01,63,False,ID
2015-04-01,35,False,ID
2015-05-01,40,False,ID
2015-06-01,59,False,ID
2015-07-01,71,False,ID
2015-08-01,25,False,ID
2015-09-01,40,False,ID
2015-10-01,40,False,ID
2015-11-01,47,False,ID
2015-12-01,62,False,ID
2016-01-01,48,False,ID
2016-02-01,37,False,ID
2016-03-01,51,False,ID
2016-04-01,30,False,ID
2016-05-01,54,False,ID
2016-06-01,77,False,ID
2016-07-01,71,False,ID
2016-08-01,62,False,ID
2016-09-01,41,False,ID
2016-10-01,52,False,ID
2016-11-01,45,False,ID
2016-12-01,64,False,ID
2017-01-01,54,False,ID
2017-02-01,55,False,ID
2017-03-01,45,False,ID
2017-04-01,42,False,ID
2017-05-01,47,False,ID
2017-06-01,90,False,ID
2017-07-01,96,False,ID
2017-08-01,65,False,ID
2017-09-01,54,False,ID
2017-10-01,21,False,ID
2017-11-01,50,False,ID
2017-12-01,86,False,ID
2018-01-01,57,False,ID
2018-02-01,55,False,ID
2018-03-01,44,False,ID
2018-04-01,60,False,ID
2018-05-01,62,False,ID
2018-06-01,63,False,ID
2018-07-01,59,False,ID
2018-08-01,64,False,ID
2018-09-01,62,False,ID
2018-10-01,54,False,ID
2018-11-01,60,False,ID
2018-12-01,61,False,ID
2019-01-01,65,False,ID
2011-01-01,60,False,IL
2011-02-01,70,False,IL
2011-03-01,51,False,IL
2011-04-01,64,False,IL
2011-05-01,65,False,IL
2011-06-01,74,False,IL
2011-07-01,81,False,IL
2011-08-01,63,False,IL
2011-09-01,73,False,IL
2011-10-01,67,False,IL
2011-11-01,70,False,IL
2011-12-01,99,False,IL
2012-01-01,66,False,IL
2012-02-01,72,False,IL
2012-03-01,81,False,IL
2012-04-01,76,False,IL
2012-05-01,72,False,IL
2012-06-01,93,False,IL
2012-07-01,100,False,IL
2012-08-01,77,False,IL
2012-09-01,78,False,IL
2012-10-01,71,False,IL
2012-11-01,66,False,IL
2012-12-01,100,False,IL
2013-01-01,64,False,IL
2013-02-01,64,False,IL
2013-03-01,69,False,IL
2013-04-01,60,False,IL
2013-05-01,59,False,IL
2013-06-01,72,False,IL
2013-07-01,69,False,IL
2013-08-01,62,False,IL
2013-09-01,60,False,IL
2013-10-01,59,False,IL
2013-11-01,66,False,IL
2013-12-01,79,False,IL
2014-01-01,67,False,IL
2014-02-01,57,False,IL
2014-03-01,56,False,IL
2014-04-01,52,False,IL
2014-05-01,61,False,IL
2014-06-01,62,False,IL
2014-07-01,59,False,IL
2014-08-01,62,False,IL
2014-09-01,48,False,IL
2014-10-01,51,False,IL
2014-11-01,52,False,IL
2014-12-01,66,False,IL
2015-01-01,54,False,IL
2015-02-01,48,False,IL
2015-03-01,50,False,IL
2015-04-01,45,False,IL
2015-05-01,53,False,IL
2015-06-01,58,False,IL
2015-07-01,71,False,IL
2015-08-01,70,False,IL
2015-09-01,53,False,IL
2015-10-01,66,False,IL
2015-11-01,65,False,IL
2015-12-01,73,False,IL
2016-01-01,65,False,IL
2016-02-01,57,False,IL
2016-03-01,51,False,IL
2016-04-01,56,False,IL
2016-05-01,73,False,IL
2016-06-01,69,False,IL
2016-07-01,67,False,IL
2016-08-01,58,False,IL
2016-09-01,47,False,IL
2016-10-01,69,False,IL
2016-11-01,60,False,IL
2016-12-01,67,False,IL
2017-01-01,58,False,IL
2017-02-01,50,False,IL
2017-03-01,52,False,IL
2017-04-01,55,False,IL
2017-05-01,56,False,IL
2017-06-01,63,False,IL
2017-07-01,69,False,IL
2017-08-01,63,False,IL
2017-09-01,55,False,IL
2017-10-01,52,False,IL
2017-11-01,60,False,IL
2017-12-01,74,False,IL
2018-01-01,55,False,IL
2018-02-01,52,False,IL
2018-03-01,58,False,IL
2018-04-01,52,False,IL
2018-05-01,63,False,IL
2018-06-01,61,False,IL
2018-07-01,73,False,IL
2018-08-01,61,False,IL
2018-09-01,55,False,IL
2018-10-01,52,False,IL
2018-11-01,62,False,IL
2018-12-01,77,False,IL
2019-01-01,53,False,IL
2011-01-01,59,False,IN
2011-02-01,53,False,IN
2011-03-01,62,False,IN
2011-04-01,65,False,IN
2011-05-01,48,False,IN
2011-06-01,51,False,IN
2011-07-01,78,False,IN
2011-08-01,59,False,IN
2011-09-01,64,False,IN
2011-10-01,97,False,IN
2011-11-01,78,False,IN
2011-12-01,100,False,IN
2012-01-01,73,False,IN
2012-02-01,61,False,IN
2012-03-01,75,False,IN
2012-04-01,56,False,IN
2012-05-01,78,False,IN
2012-06-01,84,False,IN
2012-07-01,94,False,IN
2012-08-01,50,False,IN
2012-09-01,77,False,IN
2012-10-01,85,False,IN
2012-11-01,60,False,IN
2012-12-01,80,False,IN
2013-01-01,44,False,IN
2013-02-01,66,False,IN
2013-03-01,64,False,IN
2013-04-01,64,False,IN
2013-05-01,67,False,IN
2013-06-01,74,False,IN
2013-07-01,94,False,IN
2013-08-01,73,False,IN
2013-09-01,65,False,IN
2013-10-01,70,False,IN
2013-11-01,76,False,IN
2013-12-01,74,False,IN
2014-01-01,71,False,IN
2014-02-01,56,False,IN
2014-03-01,28,False,IN
2014-04-01,55,False,IN
2014-05-01,58,False,IN
2014-06-01,58,False,IN
2014-07-01,50,False,IN
2014-08-01,51,False,IN
2014-09-01,61,False,IN
2014-10-01,65,False,IN
2014-11-01,54,False,IN
2014-12-01,59,False,IN
2015-01-01,56,False,IN
2015-02-01,36,False,IN
2015-03-01,50,False,IN
2015-04-01,35,False,IN
2015-05-01,49,False,IN
2015-06-01,70,False,IN
2015-07-01,46,False,IN
2015-08-01,43,False,IN
2015-09-01,45,False,IN
2015-10-01,58,False,IN
2015-11-01,57,False,IN
2015-12-01,78,False,IN
2016-01-01,59,False,IN
2016-02-01,52,False,IN
2016-03-01,55,False,IN
2016-04-01,62,False,IN
2016-05-01,67,False,IN
2016-06-01,62,False,IN
2016-07-01,75,False,IN
2016-08-01,52,False,IN
2016-09-01,52,False,IN
2016-10-01,64,False,IN
2016-11-01,46,False,IN
2016-12-01,78,False,IN
2017-01-01,52,False,IN
2017-02-01,59,False,IN
2017-03-01,63,False,IN
2017-04-01,53,False,IN
2017-05-01,55,False,IN
2017-06-01,57,False,IN
2017-07-01,79,False,IN
2017-08-01,58,False,IN
2017-09-01,61,False,IN
2017-10-01,60,False,IN
2017-11-01,53,False,IN
2017-12-01,94,False,IN
2018-01-01,66,False,IN
2018-02-01,53,False,IN
2018-03-01,61,False,IN
2018-04-01,53,False,IN
2018-05-01,63,False,IN
2018-06-01,69,False,IN
2018-07-01,67,False,IN
2018-08-01,60,False,IN
2018-09-01,53,False,IN
2018-10-01,65,False,IN
2018-11-01,57,False,IN
2018-12-01,75,False,IN
2019-01-01,58,False,IN
2011-01-01,36,False,IA
2011-02-01,37,False,IA
2011-03-01,23,False,IA
2011-04-01,27,False,IA
2011-05-01,43,False,IA
2011-06-01,52,False,IA
2011-07-01,36,False,IA
2011-08-01,46,False,IA
2011-09-01,64,False,IA
2011-10-01,58,False,IA
2011-11-01,54,False,IA
2011-12-01,69,False,IA
2012-01-01,47,False,IA
2012-02-01,53,False,IA
2012-03-01,54,False,IA
2012-04-01,56,False,IA
2012-05-01,43,False,IA
2012-06-01,38,False,IA
2012-07-01,64,False,IA
2012-08-01,46,False,IA
2012-09-01,46,False,IA
2012-10-01,62,False,IA
2012-11-01,43,False,IA
2012-12-01,47,False,IA
2013-01-01,39,False,IA
2013-02-01,46,False,IA
2013-03-01,28,False,IA
2013-04-01,25,False,IA
2013-05-01,47,False,IA
2013-06-01,60,False,IA
2013-07-01,37,False,IA
2013-08-01,53,False,IA
2013-09-01,100,False,IA
2013-10-01,49,False,IA
2013-11-01,61,False,IA
2013-12-01,60,False,IA
2014-01-01,55,False,IA
2014-02-01,37,False,IA
2014-03-01,50,False,IA
2014-04-01,30,False,IA
2014-05-01,46,False,IA
2014-06-01,49,False,IA
2014-07-01,39,False,IA
2014-08-01,39,False,IA
2014-09-01,51,False,IA
2014-10-01,37,False,IA
2014-11-01,46,False,IA
2014-12-01,44,False,IA
2015-01-01,35,False,IA
2015-02-01,31,False,IA
2015-03-01,39,False,IA
2015-04-01,45,False,IA
2015-05-01,28,False,IA
2015-06-01,52,False,IA
2015-07-01,51,False,IA
2015-08-01,41,False,IA
2015-09-01,43,False,IA
2015-10-01,40,False,IA
2015-11-01,50,False,IA
2015-12-01,38,False,IA
2016-01-01,43,False,IA
2016-02-01,26,False,IA
2016-03-01,48,False,IA
2016-04-01,33,False,IA
2016-05-01,36,False,IA
2016-06-01,45,False,IA
2016-07-01,50,False,IA
2016-08-01,42,False,IA
2016-09-01,48,False,IA
2016-10-01,43,False,IA
2016-11-01,43,False,IA
2016-12-01,60,False,IA
2017-01-01,32,False,IA
2017-02-01,40,False,IA
2017-03-01,47,False,IA
2017-04-01,41,False,IA
2017-05-01,46,False,IA
2017-06-01,60,False,IA
2017-07-01,50,False,IA
2017-08-01,38,False,IA
2017-09-01,52,False,IA
2017-10-01,39,False,IA
2017-11-01,35,False,IA
2017-12-01,60,False,IA
2018-01-01,34,False,IA
2018-02-01,43,False,IA
2018-03-01,34,False,IA
2018-04-01,44,False,IA
2018-05-01,40,False,IA
2018-06-01,65,False,IA
2018-07-01,55,False,IA
2018-08-01,47,False,IA
2018-09-01,38,False,IA
2018-10-01,32,False,IA
2018-11-01,36,False,IA
2018-12-01,55,False,IA
2019-01-01,45,False,IA
2011-01-01,52,False,KS
2011-02-01,47,False,KS
2011-03-01,37,False,KS
2011-04-01,51,False,KS
2011-05-01,55,False,KS
2011-06-01,49,False,KS
2011-07-01,65,False,KS
2011-08-01,40,False,KS
2011-09-01,70,False,KS
2011-10-01,56,False,KS
2011-11-01,71,False,KS
2011-12-01,76,False,KS
2012-01-01,83,False,KS
2012-02-01,73,False,KS
2012-03-01,84,False,KS
2012-04-01,65,False,KS
2012-05-01,73,False,KS
2012-06-01,90,False,KS
2012-07-01,71,False,KS
2012-08-01,86,False,KS
2012-09-01,80,False,KS
2012-10-01,62,False,KS
2012-11-01,85,False,KS
2012-12-01,90,False,KS
2013-01-01,69,False,KS
2013-02-01,56,False,KS
2013-03-01,59,False,KS
2013-04-01,68,False,KS
2013-05-01,79,False,KS
2013-06-01,89,False,KS
2013-07-01,68,False,KS
2013-08-01,56,False,KS
2013-09-01,52,False,KS
2013-10-01,68,False,KS
2013-11-01,42,False,KS
2013-12-01,80,False,KS
2014-01-01,54,False,KS
2014-02-01,61,False,KS
2014-03-01,56,False,KS
2014-04-01,58,False,KS
2014-05-01,58,False,KS
2014-06-01,64,False,KS
2014-07-01,65,False,KS
2014-08-01,56,False,KS
2014-09-01,32,False,KS
2014-10-01,71,False,KS
2014-11-01,41,False,KS
2014-12-01,74,False,KS
2015-01-01,57,False,KS
2015-02-01,44,False,KS
2015-03-01,58,False,KS
2015-04-01,49,False,KS
2015-05-01,61,False,KS
2015-06-01,78,False,KS
2015-07-01,73,False,KS
2015-08-01,57,False,KS
2015-09-01,64,False,KS
2015-10-01,51,False,KS
2015-11-01,51,False,KS
2015-12-01,39,False,KS
2016-01-01,55,False,KS
2016-02-01,60,False,KS
2016-03-01,54,False,KS
2016-04-01,48,False,KS
2016-05-01,62,False,KS
2016-06-01,72,False,KS
2016-07-01,73,False,KS
2016-08-01,56,False,KS
2016-09-01,56,False,KS
2016-10-01,61,False,KS
2016-11-01,40,False,KS
2016-12-01,85,False,KS
2017-01-01,70,False,KS
2017-02-01,54,False,KS
2017-03-01,47,False,KS
2017-04-01,74,False,KS
2017-05-01,71,False,KS
2017-06-01,65,False,KS
2017-07-01,80,False,KS
2017-08-01,46,False,KS
2017-09-01,51,False,KS
2017-10-01,44,False,KS
2017-11-01,58,False,KS
2017-12-01,100,False,KS
2018-01-01,59,False,KS
2018-02-01,52,False,KS
2018-03-01,59,False,KS
2018-04-01,63,False,KS
2018-05-01,58,False,KS
2018-06-01,77,False,KS
2018-07-01,87,False,KS
2018-08-01,54,False,KS
2018-09-01,66,False,KS
2018-10-01,79,False,KS
2018-11-01,55,False,KS
2018-12-01,97,False,KS
2019-01-01,63,False,KS
2011-01-01,58,False,KY
2011-02-01,70,False,KY
2011-03-01,29,False,KY
2011-04-01,26,False,KY
2011-05-01,51,False,KY
2011-06-01,39,False,KY
2011-07-01,56,False,KY
2011-08-01,61,False,KY
2011-09-01,44,False,KY
2011-10-01,59,False,KY
2011-11-01,100,False,KY
2011-12-01,100,False,KY
2012-01-01,76,False,KY
2012-02-01,47,False,KY
2012-03-01,67,False,KY
2012-04-01,50,False,KY
2012-05-01,63,False,KY
2012-06-01,53,False,KY
2012-07-01,52,False,KY
2012-08-01,71,False,KY
2012-09-01,64,False,KY
2012-10-01,54,False,KY
2012-11-01,92,False,KY
2012-12-01,70,False,KY
2013-01-01,40,False,KY
2013-02-01,67,False,KY
2013-03-01,59,False,KY
2013-04-01,39,False,KY
2013-05-01,76,False,KY
2013-06-01,69,False,KY
2013-07-01,85,False,KY
2013-08-01,51,False,KY
2013-09-01,61,False,KY
2013-10-01,70,False,KY
2013-11-01,67,False,KY
2013-12-01,51,False,KY
2014-01-01,69,False,KY
2014-02-01,64,False,KY
2014-03-01,47,False,KY
2014-04-01,40,False,KY
2014-05-01,46,False,KY
2014-06-01,70,False,KY
2014-07-01,83,False,KY
2014-08-01,68,False,KY
2014-09-01,60,False,KY
2014-10-01,52,False,KY
2014-11-01,58,False,KY
2014-12-01,68,False,KY
2015-01-01,61,False,KY
2015-02-01,64,False,KY
2015-03-01,53,False,KY
2015-04-01,44,False,KY
2015-05-01,71,False,KY
2015-06-01,66,False,KY
2015-07-01,38,False,KY
2015-08-01,63,False,KY
2015-09-01,38,False,KY
2015-10-01,53,False,KY
2015-11-01,55,False,KY
2015-12-01,66,False,KY
2016-01-01,72,False,KY
2016-02-01,49,False,KY
2016-03-01,45,False,KY
2016-04-01,54,False,KY
2016-05-01,86,False,KY
2016-06-01,57,False,KY
2016-07-01,72,False,KY
2016-08-01,50,False,KY
2016-09-01,56,False,KY
2016-10-01,56,False,KY
2016-11-01,49,False,KY
2016-12-01,50,False,KY
2017-01-01,45,False,KY
2017-02-01,44,False,KY
2017-03-01,50,False,KY
2017-04-01,53,False,KY
2017-05-01,61,False,KY
2017-06-01,59,False,KY
2017-07-01,72,False,KY
2017-08-01,49,False,KY
2017-09-01,55,False,KY
2017-10-01,71,False,KY
2017-11-01,47,False,KY
2017-12-01,65,False,KY
2018-01-01,55,False,KY
2018-02-01,47,False,KY
2018-03-01,60,False,KY
2018-04-01,40,False,KY
2018-05-01,60,False,KY
2018-06-01,78,False,KY
2018-07-01,50,False,KY
2018-08-01,64,False,KY
2018-09-01,56,False,KY
2018-10-01,46,False,KY
2018-11-01,57,False,KY
2018-12-01,83,False,KY
2019-01-01,53,False,KY
2011-01-01,42,False,LA
2011-02-01,45,False,LA
2011-03-01,60,False,LA
2011-04-01,58,False,LA
2011-05-01,51,False,LA
2011-06-01,81,False,LA
2011-07-01,80,False,LA
2011-08-01,39,False,LA
2011-09-01,56,False,LA
2011-10-01,40,False,LA
2011-11-01,64,False,LA
2011-12-01,88,False,LA
2012-01-01,75,False,LA
2012-02-01,100,False,LA
2012-03-01,68,False,LA
2012-04-01,65,False,LA
2012-05-01,83,False,LA
2012-06-01,48,False,LA
2012-07-01,93,False,LA
2012-08-01,76,False,LA
2012-09-01,69,False,LA
2012-10-01,49,False,LA
2012-11-01,61,False,LA
2012-12-01,93,False,LA
2013-01-01,89,False,LA
2013-02-01,72,False,LA
2013-03-01,58,False,LA
2013-04-01,58,False,LA
2013-05-01,68,False,LA
2013-06-01,62,False,LA
2013-07-01,66,False,LA
2013-08-01,52,False,LA
2013-09-01,44,False,LA
2013-10-01,42,False,LA
2013-11-01,45,False,LA
2013-12-01,64,False,LA
2014-01-01,47,False,LA
2014-02-01,51,False,LA
2014-03-01,41,False,LA
2014-04-01,46,False,LA
2014-05-01,52,False,LA
2014-06-01,61,False,LA
2014-07-01,88,False,LA
2014-08-01,57,False,LA
2014-09-01,36,False,LA
2014-10-01,54,False,LA
2014-11-01,40,False,LA
2014-12-01,69,False,LA
2015-01-01,44,False,LA
2015-02-01,47,False,LA
2015-03-01,51,False,LA
2015-04-01,34,False,LA
2015-05-01,47,False,LA
2015-06-01,48,False,LA
2015-07-01,49,False,LA
2015-08-01,54,False,LA
2015-09-01,43,False,LA
2015-10-01,43,False,LA
2015-11-01,48,False,LA
2015-12-01,50,False,LA
2016-01-01,57,False,LA
2016-02-01,30,False,LA
2016-03-01,46,False,LA
2016-04-01,45,False,LA
2016-05-01,56,False,LA
2016-06-01,60,False,LA
2016-07-01,68,False,LA
2016-08-01,46,False,LA
2016-09-01,42,False,LA
2016-10-01,55,False,LA
2016-11-01,42,False,LA
2016-12-01,69,False,LA
2017-01-01,49,False,LA
2017-02-01,54,False,LA
2017-03-01,38,False,LA
2017-04-01,60,False,LA
2017-05-01,49,False,LA
2017-06-01,61,False,LA
2017-07-01,60,False,LA
2017-08-01,43,False,LA
2017-09-01,49,False,LA
2017-10-01,47,False,LA
2017-11-01,42,False,LA
2017-12-01,56,False,LA
2018-01-01,49,False,LA
2018-02-01,59,False,LA
2018-03-01,48,False,LA
2018-04-01,48,False,LA
2018-05-01,49,False,LA
2018-06-01,68,False,LA
2018-07-01,63,False,LA
2018-08-01,56,False,LA
2018-09-01,41,False,LA
2018-10-01,47,False,LA
2018-11-01,57,False,LA
2018-12-01,68,False,LA
2019-01-01,43,False,LA
2011-01-01,49,False,ME
2011-02-01,70,False,ME
2011-03-01,47,False,ME
2011-04-01,66,False,ME
2011-05-01,76,False,ME
2011-06-01,74,False,ME
2011-07-01,40,False,ME
2011-08-01,87,False,ME
2011-09-01,73,False,ME
2011-10-01,55,False,ME
2011-11-01,86,False,ME
2011-12-01,73,False,ME
2012-01-01,63,False,ME
2012-02-01,42,False,ME
2012-03-01,58,False,ME
2012-04-01,71,False,ME
2012-05-01,45,False,ME
2012-06-01,53,False,ME
2012-07-01,100,False,ME
2012-08-01,74,False,ME
2012-09-01,52,False,ME
2012-10-01,35,False,ME
2012-11-01,41,False,ME
2012-12-01,82,False,ME
2013-01-01,58,False,ME
2013-02-01,61,False,ME
2013-03-01,51,False,ME
2013-04-01,58,False,ME
2013-05-01,60,False,ME
2013-06-01,86,False,ME
2013-07-01,65,False,ME
2013-08-01,61,False,ME
2013-09-01,32,False,ME
2013-10-01,63,False,ME
2013-11-01,48,False,ME
2013-12-01,71,False,ME
2014-01-01,54,False,ME
2014-02-01,74,False,ME
2014-03-01,56,False,ME
2014-04-01,68,False,ME
2014-05-01,55,False,ME
2014-06-01,70,False,ME
2014-07-01,86,False,ME
2014-08-01,53,False,ME
2014-09-01,66,False,ME
2014-10-01,36,False,ME
2014-11-01,67,False,ME
2014-12-01,65,False,ME
2015-01-01,36,False,ME
2015-02-01,36,False,ME
2015-03-01,33,False,ME
2015-04-01,58,False,ME
2015-05-01,79,False,ME
2015-06-01,44,False,ME
2015-07-01,76,False,ME
2015-08-01,46,False,ME
2015-09-01,37,False,ME
2015-10-01,33,False,ME
2015-11-01,46,False,ME
2015-12-01,65,False,ME
2016-01-01,79,False,ME
2016-02-01,53,False,ME
2016-03-01,41,False,ME
2016-04-01,62,False,ME
2016-05-01,56,False,ME
2016-06-01,82,False,ME
2016-07-01,60,False,ME
2016-08-01,57,False,ME
2016-09-01,56,False,ME
2016-10-01,64,False,ME
2016-11-01,57,False,ME
2016-12-01,59,False,ME
2017-01-01,51,False,ME
2017-02-01,40,False,ME
2017-03-01,55,False,ME
2017-04-01,58,False,ME
2017-05-01,46,False,ME
2017-06-01,75,False,ME
2017-07-01,97,False,ME
2017-08-01,88,False,ME
2017-09-01,82,False,ME
2017-10-01,41,False,ME
2017-11-01,65,False,ME
2017-12-01,82,False,ME
2018-01-01,70,False,ME
2018-02-01,64,False,ME
2018-03-01,58,False,ME
2018-04-01,41,False,ME
2018-05-01,40,False,ME
2018-06-01,51,False,ME
2018-07-01,52,False,ME
2018-08-01,41,False,ME
2018-09-01,49,False,ME
2018-10-01,32,False,ME
2018-11-01,41,False,ME
2018-12-01,71,False,ME
2019-01-01,42,False,ME
2011-01-01,69,False,MD
2011-02-01,54,False,MD
2011-03-01,57,False,MD
2011-04-01,61,False,MD
2011-05-01,73,False,MD
2011-06-01,85,False,MD
2011-07-01,71,False,MD
2011-08-01,75,False,MD
2011-09-01,65,False,MD
2011-10-01,78,False,MD
2011-11-01,64,False,MD
2011-12-01,88,False,MD
2012-01-01,69,False,MD
2012-02-01,65,False,MD
2012-03-01,58,False,MD
2012-04-01,59,False,MD
2012-05-01,65,False,MD
2012-06-01,76,False,MD
2012-07-01,57,False,MD
2012-08-01,67,False,MD
2012-09-01,68,False,MD
2012-10-01,66,False,MD
2012-11-01,67,False,MD
2012-12-01,96,False,MD
2013-01-01,66,False,MD
2013-02-01,64,False,MD
2013-03-01,56,False,MD
2013-04-01,69,False,MD
2013-05-01,65,False,MD
2013-06-01,73,False,MD
2013-07-01,64,False,MD
2013-08-01,64,False,MD
2013-09-01,62,False,MD
2013-10-01,53,False,MD
2013-11-01,61,False,MD
2013-12-01,71,False,MD
2014-01-01,70,False,MD
2014-02-01,54,False,MD
2014-03-01,55,False,MD
2014-04-01,40,False,MD
2014-05-01,67,False,MD
2014-06-01,61,False,MD
2014-07-01,56,False,MD
2014-08-01,60,False,MD
2014-09-01,55,False,MD
2014-10-01,58,False,MD
2014-11-01,54,False,MD
2014-12-01,66,False,MD
