date,lottery,isPartial,State
2017-02-01,59,False,NJ
2017-03-01,58,False,NJ
2017-04-01,56,False,NJ
2017-05-01,62,False,NJ
2017-06-01,66,False,NJ
2017-07-01,63,False,NJ
2017-08-01,76,False,NJ
2017-09-01,61,False,NJ
2017-10-01,58,False,NJ
2017-11-01,55,False,NJ
2017-12-01,61,False,NJ
2018-01-01,61,False,NJ
2018-02-01,60,False,NJ
2018-03-01,66,False,NJ
2018-04-01,65,False,NJ
2018-05-01,62,False,NJ
2018-06-01,62,False,NJ
2018-07-01,72,False,NJ
2018-08-01,69,False,NJ
2018-09-01,65,False,NJ
2018-10-01,98,False,NJ
2018-11-01,63,False,NJ
2018-12-01,67,False,NJ
2019-01-01,66,False,NJ
2011-01-01,84,False,NM
2011-02-01,47,False,NM
2011-03-01,55,False,NM
2011-04-01,51,False,NM
2011-05-01,54,False,NM
2011-06-01,58,False,NM
2011-07-01,48,False,NM
2011-08-01,61,False,NM
2011-09-01,53,False,NM
2011-10-01,49,False,NM
2011-11-01,58,False,NM
2011-12-01,62,False,NM
2012-01-01,57,False,NM
2012-02-01,77,False,NM
2012-03-01,94,False,NM
2012-04-01,55,False,NM
2012-05-01,47,False,NM
2012-06-01,59,False,NM
2012-07-01,49,False,NM
2012-08-01,59,False,NM
2012-09-01,56,False,NM
2012-10-01,52,False,NM
2012-11-01,81,False,NM
2012-12-01,45,False,NM
2013-01-01,45,False,NM
2013-02-01,49,False,NM
2013-03-01,57,False,NM
2013-04-01,41,False,NM
2013-05-01,78,False,NM
2013-06-01,44,False,NM
2013-07-01,47,False,NM
2013-08-01,65,False,NM
2013-09-01,48,False,NM
2013-10-01,51,False,NM
2013-11-01,48,False,NM
2013-12-01,66,False,NM
2014-01-01,41,False,NM
2014-02-01,56,False,NM
2014-03-01,50,False,NM
2014-04-01,45,False,NM
2014-05-01,42,False,NM
2014-06-01,33,False,NM
2014-07-01,41,False,NM
2014-08-01,33,False,NM
2014-09-01,35,False,NM
2014-10-01,31,False,NM
2014-11-01,43,False,NM
2014-12-01,44,False,NM
2015-01-01,46,False,NM
2015-02-01,44,False,NM
2015-03-01,38,False,NM
2015-04-01,35,False,NM
2015-05-01,42,False,NM
2015-06-01,39,False,NM
2015-07-01,33,False,NM
2015-08-01,33,False,NM
2015-09-01,43,False,NM
2015-10-01,44,False,NM
2015-11-01,38,False,NM
2015-12-01,36,False,NM
2016-01-01,100,False,NM
2016-02-01,33,False,NM
2016-03-01,29,False,NM
2016-04-01,24,False,NM
2016-05-01,37,False,NM
2016-06-01,39,False,NM
2016-07-01,37,False,NM
2016-08-01,32,False,NM
2016-09-01,27,False,NM
2016-10-01,29,False,NM
2016-11-01,35,False,NM
2016-12-01,37,False,NM
2017-01-01,35,False,NM
2017-02-01,43,False,NM
2017-03-01,32,False,NM
2017-04-01,30,False,NM
2017-05-01,36,False,NM
2017-06-01,34,False,NM
2017-07-01,36,False,NM
2017-08-01,64,False,NM
2017-09-01,36,False,NM
2017-10-01,29,False,NM
2017-11-01,34,False,NM
2017-12-01,44,False,NM
2018-01-01,44,False,NM
2018-02-01,34,False,NM
2018-03-01,41,False,NM
2018-04-01,37,False,NM
2018-05-01,33,False,NM
2018-06-01,44,False,NM
2018-07-01,42,False,NM
2018-08-01,36,False,NM
2018-09-01,32,False,NM
2018-10-01,74,False,NM
2018-11-01,29,False,NM
2018-12-01,33,False,NM
2019-01-01,38,False,NM
2011-01-01,47,False,NY
2011-02-01,34,False,NY
2011-03-01,40,False,NY
2011-04-01,37,False,NY
2011-05-01,35,False,NY
2011-06-01,37,False,NY
2011-07-01,37,False,NY
2011-08-01,37,False,NY
2011-09-01,36,False,NY
2011-10-01,40,False,NY
2011-11-01,41,False,NY
2011-12-01,46,False,NY
2012-01-01,41,False,NY
2012-02-01,47,False,NY
2012-03-01,78,False,NY
2012-04-01,48,False,NY
2012-05-01,43,False,NY
2012-06-01,42,False,NY
2012-07-01,39,False,NY
2012-08-01,42,False,NY
2012-09-01,41,False,NY
2012-10-01,43,False,NY
2012-11-01,59,False,NY
2012-12-01,53,False,NY
2013-01-01,49,False,NY
2013-02-01,44,False,NY
2013-03-01,52,False,NY
2013-04-01,48,False,NY
2013-05-01,64,False,NY
2013-06-01,52,False,NY
2013-07-01,54,False,NY
2013-08-01,57,False,NY
2013-09-01,56,False,NY
2013-10-01,51,False,NY
2013-11-01,54,False,NY
2013-12-01,60,False,NY
2014-01-01,50,False,NY
2014-02-01,53,False,NY
2014-03-01,53,False,NY
2014-04-01,51,False,NY
2014-05-01,53,False,NY
2014-06-01,52,False,NY
2014-07-01,56,False,NY
2014-08-01,61,False,NY
2014-09-01,54,False,NY
2014-10-01,60,False,NY
2014-11-01,55,False,NY
2014-12-01,56,False,NY
2015-01-01,59,False,NY
2015-02-01,62,False,NY
2015-03-01,50,False,NY
2015-04-01,49,False,NY
2015-05-01,51,False,NY
2015-06-01,55,False,NY
2015-07-01,55,False,NY
2015-08-01,54,False,NY
2015-09-01,50,False,NY
2015-10-01,47,False,NY
2015-11-01,49,False,NY
2015-12-01,52,False,NY
2016-01-01,100,False,NY
2016-02-01,63,False,NY
2016-03-01,59,False,NY
2016-04-01,61,False,NY
2016-05-01,69,False,NY
2016-06-01,73,False,NY
2016-07-01,80,False,NY
2016-08-01,68,False,NY
2016-09-01,71,False,NY
2016-10-01,67,False,NY
2016-11-01,64,False,NY
2016-12-01,67,False,NY
2017-01-01,67,False,NY
2017-02-01,64,False,NY
2017-03-01,60,False,NY
2017-04-01,60,False,NY
2017-05-01,66,False,NY
2017-06-01,69,False,NY
2017-07-01,71,False,NY
2017-08-01,81,False,NY
2017-09-01,66,False,NY
2017-10-01,67,False,NY
2017-11-01,69,False,NY
2017-12-01,76,False,NY
2018-01-01,71,False,NY
2018-02-01,71,False,NY
2018-03-01,81,False,NY
2018-04-01,74,False,NY
2018-05-01,72,False,NY
2018-06-01,71,False,NY
2018-07-01,80,False,NY
2018-08-01,72,False,NY
2018-09-01,72,False,NY
2018-10-01,96,False,NY
2018-11-01,71,False,NY
2018-12-01,74,False,NY
2019-01-01,71,False,NY
2011-01-01,43,False,NC
2011-02-01,36,False,NC
2011-03-01,40,False,NC
2011-04-01,37,False,NC
2011-05-01,37,False,NC
2011-06-01,36,False,NC
2011-07-01,37,False,NC
2011-08-01,40,False,NC
2011-09-01,35,False,NC
2011-10-01,41,False,NC
2011-11-01,37,False,NC
2011-12-01,40,False,NC
2012-01-01,37,False,NC
2012-02-01,44,False,NC
2012-03-01,59,False,NC
2012-04-01,39,False,NC
2012-05-01,33,False,NC
2012-06-01,35,False,NC
2012-07-01,32,False,NC
2012-08-01,37,False,NC
2012-09-01,35,False,NC
2012-10-01,31,False,NC
2012-11-01,49,False,NC
2012-12-01,38,False,NC
2013-01-01,33,False,NC
2013-02-01,37,False,NC
2013-03-01,47,False,NC
2013-04-01,38,False,NC
2013-05-01,53,False,NC
2013-06-01,42,False,NC
2013-07-01,42,False,NC
2013-08-01,50,False,NC
2013-09-01,45,False,NC
2013-10-01,40,False,NC
2013-11-01,37,False,NC
2013-12-01,53,False,NC
2014-01-01,40,False,NC
2014-02-01,44,False,NC
2014-03-01,43,False,NC
2014-04-01,40,False,NC
2014-05-01,41,False,NC
2014-06-01,40,False,NC
2014-07-01,36,False,NC
2014-08-01,38,False,NC
2014-09-01,37,False,NC
2014-10-01,37,False,NC
2014-11-01,37,False,NC
2014-12-01,40,False,NC
2015-01-01,42,False,NC
2015-02-01,48,False,NC
2015-03-01,36,False,NC
2015-04-01,37,False,NC
2015-05-01,40,False,NC
2015-06-01,41,False,NC
2015-07-01,41,False,NC
2015-08-01,40,False,NC
2015-09-01,44,False,NC
2015-10-01,42,False,NC
2015-11-01,38,False,NC
2015-12-01,43,False,NC
2016-01-01,100,False,NC
2016-02-01,46,False,NC
2016-03-01,47,False,NC
2016-04-01,48,False,NC
2016-05-01,51,False,NC
2016-06-01,52,False,NC
2016-07-01,65,False,NC
2016-08-01,51,False,NC
2016-09-01,48,False,NC
2016-10-01,49,False,NC
2016-11-01,50,False,NC
2016-12-01,51,False,NC
2017-01-01,47,False,NC
2017-02-01,50,False,NC
2017-03-01,47,False,NC
2017-04-01,47,False,NC
2017-05-01,54,False,NC
2017-06-01,58,False,NC
2017-07-01,56,False,NC
2017-08-01,70,False,NC
2017-09-01,51,False,NC
2017-10-01,51,False,NC
2017-11-01,54,False,NC
2017-12-01,65,False,NC
2018-01-01,62,False,NC
2018-02-01,58,False,NC
2018-03-01,63,False,NC
2018-04-01,57,False,NC
2018-05-01,59,False,NC
2018-06-01,60,False,NC
2018-07-01,64,False,NC
2018-08-01,57,False,NC
2018-09-01,54,False,NC
2018-10-01,94,False,NC
2018-11-01,56,False,NC
2018-12-01,66,False,NC
2019-01-01,63,False,NC
2011-01-01,38,False,ND
2011-02-01,28,False,ND
2011-03-01,29,False,ND
2011-04-01,23,False,ND
2011-05-01,27,False,ND
2011-06-01,29,False,ND
2011-07-01,30,False,ND
2011-08-01,34,False,ND
2011-09-01,31,False,ND
2011-10-01,29,False,ND
2011-11-01,25,False,ND
2011-12-01,25,False,ND
2012-01-01,27,False,ND
2012-02-01,35,False,ND
2012-03-01,67,False,ND
2012-04-01,32,False,ND
2012-05-01,30,False,ND
2012-06-01,47,False,ND
2012-07-01,30,False,ND
2012-08-01,24,False,ND
2012-09-01,27,False,ND
2012-10-01,18,False,ND
2012-11-01,58,False,ND
2012-12-01,27,False,ND
2013-01-01,23,False,ND
2013-02-01,22,False,ND
2013-03-01,33,False,ND
2013-04-01,28,False,ND
2013-05-01,38,False,ND
2013-06-01,35,False,ND
2013-07-01,30,False,ND
2013-08-01,50,False,ND
2013-09-01,35,False,ND
2013-10-01,31,False,ND
2013-11-01,19,False,ND
2013-12-01,37,False,ND
2014-01-01,24,False,ND
2014-02-01,32,False,ND
2014-03-01,29,False,ND
2014-04-01,29,False,ND
2014-05-01,32,False,ND
2014-06-01,35,False,ND
2014-07-01,32,False,ND
2014-08-01,33,False,ND
2014-09-01,26,False,ND
2014-10-01,35,False,ND
2014-11-01,28,False,ND
2014-12-01,23,False,ND
2015-01-01,28,False,ND
2015-02-01,46,False,ND
2015-03-01,26,False,ND
2015-04-01,30,False,ND
2015-05-01,41,False,ND
2015-06-01,34,False,ND
2015-07-01,34,False,ND
2015-08-01,24,False,ND
2015-09-01,37,False,ND
2015-10-01,31,False,ND
2015-11-01,33,False,ND
2015-12-01,32,False,ND
2016-01-01,100,False,ND
2016-02-01,31,False,ND
2016-03-01,26,False,ND
2016-04-01,30,False,ND
2016-05-01,49,False,ND
2016-06-01,27,False,ND
2016-07-01,40,False,ND
2016-08-01,28,False,ND
2016-09-01,20,False,ND
2016-10-01,22,False,ND
2016-11-01,24,False,ND
2016-12-01,24,False,ND
2017-01-01,28,False,ND
2017-02-01,26,False,ND
2017-03-01,21,False,ND
2017-04-01,18,False,ND
2017-05-01,27,False,ND
2017-06-01,37,False,ND
2017-07-01,36,False,ND
2017-08-01,46,False,ND
2017-09-01,27,False,ND
2017-10-01,25,False,ND
2017-11-01,24,False,ND
2017-12-01,35,False,ND
2018-01-01,40,False,ND
2018-02-01,28,False,ND
2018-03-01,33,False,ND
2018-04-01,18,False,ND
2018-05-01,25,False,ND
2018-06-01,33,False,ND
2018-07-01,27,False,ND
2018-08-01,26,False,ND
2018-09-01,34,False,ND
2018-10-01,85,False,ND
2018-11-01,27,False,ND
2018-12-01,22,False,ND
2019-01-01,26,False,ND
2011-01-01,61,False,OH
2011-02-01,45,False,OH
2011-03-01,47,False,OH
2011-04-01,41,False,OH
2011-05-01,40,False,OH
2011-06-01,39,False,OH
2011-07-01,43,False,OH
2011-08-01,45,False,OH
2011-09-01,45,False,OH
2011-10-01,46,False,OH
2011-11-01,43,False,OH
2011-12-01,54,False,OH
2012-01-01,49,False,OH
2012-02-01,54,False,OH
2012-03-01,85,False,OH
2012-04-01,47,False,OH
2012-05-01,42,False,OH
2012-06-01,41,False,OH
2012-07-01,41,False,OH
2012-08-01,43,False,OH
2012-09-01,41,False,OH
2012-10-01,36,False,OH
2012-11-01,56,False,OH
2012-12-01,45,False,OH
2013-01-01,45,False,OH
2013-02-01,40,False,OH
2013-03-01,46,False,OH
2013-04-01,43,False,OH
2013-05-01,61,False,OH
2013-06-01,43,False,OH
2013-07-01,44,False,OH
2013-08-01,47,False,OH
2013-09-01,47,False,OH
2013-10-01,43,False,OH
2013-11-01,42,False,OH
2013-12-01,61,False,OH
2014-01-01,41,False,OH
2014-02-01,43,False,OH
2014-03-01,44,False,OH
2014-04-01,38,False,OH
2014-05-01,42,False,OH
2014-06-01,39,False,OH
2014-07-01,39,False,OH
2014-08-01,38,False,OH
2014-09-01,35,False,OH
2014-10-01,39,False,OH
2014-11-01,38,False,OH
2014-12-01,39,False,OH
2015-01-01,44,False,OH
2015-02-01,43,False,OH
2015-03-01,35,False,OH
2015-04-01,35,False,OH
2015-05-01,40,False,OH
2015-06-01,41,False,OH
2015-07-01,40,False,OH
2015-08-01,36,False,OH
2015-09-01,36,False,OH
2015-10-01,36,False,OH
2015-11-01,38,False,OH
2015-12-01,42,False,OH
2016-01-01,100,False,OH
2016-02-01,52,False,OH
2016-03-01,55,False,OH
2016-04-01,51,False,OH
2016-05-01,56,False,OH
2016-06-01,55,False,OH
2016-07-01,65,False,OH
2016-08-01,51,False,OH
2016-09-01,52,False,OH
2016-10-01,47,False,OH
2016-11-01,49,False,OH
2016-12-01,48,False,OH
2017-01-01,52,False,OH
2017-02-01,56,False,OH
2017-03-01,54,False,OH
2017-04-01,57,False,OH
2017-05-01,63,False,OH
2017-06-01,68,False,OH
2017-07-01,66,False,OH
2017-08-01,77,False,OH
2017-09-01,60,False,OH
2017-10-01,60,False,OH
2017-11-01,58,False,OH
2017-12-01,66,False,OH
2018-01-01,68,False,OH
2018-02-01,58,False,OH
2018-03-01,71,False,OH
2018-04-01,63,False,OH
2018-05-01,60,False,OH
2018-06-01,55,False,OH
2018-07-01,63,False,OH
2018-08-01,60,False,OH
2018-09-01,57,False,OH
2018-10-01,93,False,OH
2018-11-01,55,False,OH
2018-12-01,61,False,OH
2019-01-01,59,False,OH
2011-01-01,60,False,OK
2011-02-01,48,False,OK
2011-03-01,58,False,OK
2011-04-01,48,False,OK
2011-05-01,43,False,OK
2011-06-01,45,False,OK
2011-07-01,45,False,OK
2011-08-01,50,False,OK
2011-09-01,45,False,OK
2011-10-01,44,False,OK
2011-11-01,41,False,OK
2011-12-01,45,False,OK
2012-01-01,49,False,OK
2012-02-01,60,False,OK
2012-03-01,85,False,OK
2012-04-01,39,False,OK
2012-05-01,29,False,OK
2012-06-01,29,False,OK
2012-07-01,29,False,OK
2012-08-01,37,False,OK
2012-09-01,28,False,OK
2012-10-01,27,False,OK
2012-11-01,67,False,OK
2012-12-01,27,False,OK
2013-01-01,30,False,OK
2013-02-01,23,False,OK
2013-03-01,32,False,OK
2013-04-01,28,False,OK
2013-05-01,51,False,OK
2013-06-01,32,False,OK
2013-07-01,32,False,OK
2013-08-01,43,False,OK
2013-09-01,39,False,OK
2013-10-01,28,False,OK
2013-11-01,28,False,OK
2013-12-01,50,False,OK
2014-01-01,28,False,OK
2014-02-01,38,False,OK
2014-03-01,34,False,OK
2014-04-01,26,False,OK
2014-05-01,26,False,OK
2014-06-01,25,False,OK
2014-07-01,24,False,OK
2014-08-01,26,False,OK
2014-09-01,31,False,OK
2014-10-01,33,False,OK
2014-11-01,31,False,OK
2014-12-01,27,False,OK
2015-01-01,38,False,OK
2015-02-01,54,False,OK
2015-03-01,31,False,OK
2015-04-01,26,False,OK
2015-05-01,30,False,OK
2015-06-01,30,False,OK
2015-07-01,21,False,OK
2015-08-01,20,False,OK
2015-09-01,22,False,OK
2015-10-01,24,False,OK
2015-11-01,22,False,OK
2015-12-01,22,False,OK
2016-01-01,100,False,OK
2016-02-01,21,False,OK
2016-03-01,20,False,OK
2016-04-01,23,False,OK
2016-05-01,24,False,OK
2016-06-01,24,False,OK
2016-07-01,33,False,OK
2016-08-01,22,False,OK
2016-09-01,19,False,OK
2016-10-01,20,False,OK
2016-11-01,20,False,OK
2016-12-01,17,False,OK
2017-01-01,18,False,OK
2017-02-01,27,False,OK
2017-03-01,23,False,OK
2017-04-01,19,False,OK
2017-05-01,21,False,OK
2017-06-01,23,False,OK
2017-07-01,26,False,OK
2017-08-01,39,False,OK
2017-09-01,23,False,OK
2017-10-01,24,False,OK
2017-11-01,20,False,OK
2017-12-01,25,False,OK
2018-01-01,31,False,OK
2018-02-01,21,False,OK
2018-03-01,29,False,OK
2018-04-01,22,False,OK
2018-05-01,22,False,OK
2018-06-01,22,False,OK
2018-07-01,28,False,OK
2018-08-01,22,False,OK
2018-09-01,21,False,OK
2018-10-01,69,False,OK
2018-11-01,20,False,OK
2018-12-01,20,False,OK
2019-01-01,20,False,OK
2011-01-01,59,False,OR
2011-02-01,42,False,OR
2011-03-01,62,False,OR
2011-04-01,48,False,OR
2011-05-01,36,False,OR
2011-06-01,45,False,OR
2011-07-01,50,False,OR
2011-08-01,42,False,OR
2011-09-01,34,False,OR
2011-10-01,45,False,OR
2011-11-01,45,False,OR
2011-12-01,50,False,OR
2012-01-01,48,False,OR
2012-02-01,45,False,OR
2012-03-01,91,False,OR
2012-04-01,44,False,OR
2012-05-01,38,False,OR
2012-06-01,32,False,OR
2012-07-01,39,False,OR
2012-08-01,35,False,OR
2012-09-01,35,False,OR
2012-10-01,31,False,OR
2012-11-01,62,False,OR
2012-12-01,34,False,OR
2013-01-01,37,False,OR
2013-02-01,37,False,OR
2013-03-01,55,False,OR
2013-04-01,40,False,OR
2013-05-01,68,False,OR
2013-06-01,46,False,OR
2013-07-01,27,False,OR
2013-08-01,29,False,OR
2013-09-01,28,False,OR
2013-10-01,25,False,OR
2013-11-01,20,False,OR
2013-12-01,30,False,OR
2014-01-01,21,False,OR
2014-02-01,26,False,OR
2014-03-01,41,False,OR
2014-04-01,27,False,OR
2014-05-01,22,False,OR
2014-06-01,23,False,OR
2014-07-01,27,False,OR
2014-08-01,22,False,OR
2014-09-01,25,False,OR
2014-10-01,22,False,OR
2014-11-01,20,False,OR
2014-12-01,16,False,OR
2015-01-01,23,False,OR
2015-02-01,27,False,OR
2015-03-01,20,False,OR
2015-04-01,18,False,OR
2015-05-01,27,False,OR
2015-06-01,31,False,OR
2015-07-01,29,False,OR
2015-08-01,39,False,OR
2015-09-01,46,False,OR
2015-10-01,36,False,OR
2015-11-01,30,False,OR
2015-12-01,35,False,OR
2016-01-01,100,False,OR
2016-02-01,33,False,OR
2016-03-01,29,False,OR
2016-04-01,30,False,OR
2016-05-01,29,False,OR
2016-06-01,30,False,OR
2016-07-01,37,False,OR
2016-08-01,31,False,OR
2016-09-01,21,False,OR
2016-10-01,23,False,OR
2016-11-01,27,False,OR
2016-12-01,27,False,OR
2017-01-01,23,False,OR
2017-02-01,28,False,OR
2017-03-01,25,False,OR
2017-04-01,26,False,OR
2017-05-01,28,False,OR
2017-06-01,28,False,OR
2017-07-01,28,False,OR
2017-08-01,40,False,OR
2017-09-01,28,False,OR
2017-10-01,27,False,OR
2017-11-01,24,False,OR
2017-12-01,34,False,OR
2018-01-01,37,False,OR
2018-02-01,34,False,OR
2018-03-01,44,False,OR
2018-04-01,30,False,OR
2018-05-01,36,False,OR
2018-06-01,29,False,OR
2018-07-01,34,False,OR
2018-08-01,31,False,OR
2018-09-01,32,False,OR
2018-10-01,78,False,OR
2018-11-01,33,False,OR
2018-12-01,31,False,OR
2019-01-01,37,False,OR
2011-01-01,60,False,PA
2011-02-01,46,False,PA
2011-03-01,55,False,PA
2011-04-01,47,False,PA
2011-05-01,46,False,PA
2011-06-01,47,False,PA
2011-07-01,49,False,PA
2011-08-01,51,False,PA
2011-09-01,45,False,PA
2011-10-01,49,False,PA
2011-11-01,50,False,PA
2011-12-01,55,False,PA
2012-01-01,48,False,PA
2012-02-01,56,False,PA
2012-03-01,78,False,PA
2012-04-01,52,False,PA
2012-05-01,51,False,PA
2012-06-01,51,False,PA
2012-07-01,50,False,PA
2012-08-01,55,False,PA
2012-09-01,53,False,PA
2012-10-01,48,False,PA
2012-11-01,62,False,PA
2012-12-01,48,False,PA
2013-01-01,50,False,PA
2013-02-01,53,False,PA
2013-03-01,58,False,PA
2013-04-01,50,False,PA
2013-05-01,68,False,PA
2013-06-01,50,False,PA
2013-07-01,62,False,PA
2013-08-01,73,False,PA
2013-09-01,64,False,PA
2013-10-01,54,False,PA
2013-11-01,59,False,PA
2013-12-01,74,False,PA
2014-01-01,56,False,PA
2014-02-01,58,False,PA
2014-03-01,61,False,PA
2014-04-01,57,False,PA
2014-05-01,59,False,PA
2014-06-01,56,False,PA
2014-07-01,58,False,PA
2014-08-01,59,False,PA
2014-09-01,55,False,PA
2014-10-01,52,False,PA
2014-11-01,52,False,PA
2014-12-01,52,False,PA
2015-01-01,57,False,PA
2015-02-01,60,False,PA
2015-03-01,46,False,PA
2015-04-01,46,False,PA
2015-05-01,48,False,PA
2015-06-01,48,False,PA
2015-07-01,49,False,PA
2015-08-01,47,False,PA
2015-09-01,46,False,PA
2015-10-01,45,False,PA
2015-11-01,44,False,PA
2015-12-01,46,False,PA
2016-01-01,100,False,PA
2016-02-01,51,False,PA
2016-03-01,52,False,PA
2016-04-01,51,False,PA
2016-05-01,60,False,PA
2016-06-01,58,False,PA
2016-07-01,70,False,PA
2016-08-01,57,False,PA
2016-09-01,52,False,PA
2016-10-01,51,False,PA
2016-11-01,49,False,PA
2016-12-01,53,False,PA
2017-01-01,54,False,PA
2017-02-01,55,False,PA
2017-03-01,49,False,PA
2017-04-01,55,False,PA
2017-05-01,60,False,PA
2017-06-01,60,False,PA
2017-07-01,61,False,PA
2017-08-01,76,False,PA
2017-09-01,52,False,PA
2017-10-01,51,False,PA
2017-11-01,50,False,PA
2017-12-01,59,False,PA
2018-01-01,61,False,PA
2018-02-01,50,False,PA
2018-03-01,61,False,PA
2018-04-01,52,False,PA
2018-05-01,62,False,PA
2018-06-01,64,False,PA
2018-07-01,68,False,PA
2018-08-01,60,False,PA
2018-09-01,60,False,PA
2018-10-01,96,False,PA
2018-11-01,59,False,PA
2018-12-01,67,False,PA
2019-01-01,62,False,PA
2011-01-01,54,False,RI
2011-02-01,38,False,RI
2011-03-01,50,False,RI
2011-04-01,39,False,RI
2011-05-01,28,False,RI
2011-06-01,44,False,RI
2011-07-01,38,False,RI
2011-08-01,38,False,RI
2011-09-01,33,False,RI
2011-10-01,37,False,RI
2011-11-01,37,False,RI
2011-12-01,43,False,RI
2012-01-01,46,False,RI
2012-02-01,47,False,RI
2012-03-01,100,False,RI
2012-04-01,61,False,RI
2012-05-01,53,False,RI
2012-06-01,52,False,RI
2012-07-01,42,False,RI
2012-08-01,39,False,RI
2012-09-01,37,False,RI
2012-10-01,36,False,RI
2012-11-01,50,False,RI
2012-12-01,48,False,RI
2013-01-01,41,False,RI
2013-02-01,39,False,RI
2013-03-01,49,False,RI
2013-04-01,46,False,RI
2013-05-01,51,False,RI
2013-06-01,41,False,RI
2013-07-01,38,False,RI
2013-08-01,45,False,RI
2013-09-01,46,False,RI
2013-10-01,39,False,RI
2013-11-01,41,False,RI
2013-12-01,44,False,RI
2014-01-01,34,False,RI
2014-02-01,32,False,RI
2014-03-01,40,False,RI
2014-04-01,33,False,RI
2014-05-01,38,False,RI
2014-06-01,33,False,RI
2014-07-01,30,False,RI
2014-08-01,37,False,RI
2014-09-01,37,False,RI
2014-10-01,35,False,RI
2014-11-01,42,False,RI
2014-12-01,34,False,RI
2015-01-01,40,False,RI
2015-02-01,38,False,RI
2015-03-01,32,False,RI
2015-04-01,30,False,RI
2015-05-01,39,False,RI
2015-06-01,35,False,RI
2015-07-01,40,False,RI
2015-08-01,39,False,RI
2015-09-01,38,False,RI
2015-10-01,37,False,RI
2015-11-01,36,False,RI
2015-12-01,34,False,RI
2016-01-01,73,False,RI
2016-02-01,37,False,RI
2016-03-01,40,False,RI
2016-04-01,44,False,RI
2016-05-01,49,False,RI
2016-06-01,43,False,RI
2016-07-01,57,False,RI
2016-08-01,43,False,RI
2016-09-01,31,False,RI
2016-10-01,36,False,RI
2016-11-01,34,False,RI
2016-12-01,45,False,RI
2017-01-01,37,False,RI
2017-02-01,43,False,RI
2017-03-01,46,False,RI
2017-04-01,47,False,RI
2017-05-01,52,False,RI
2017-06-01,47,False,RI
2017-07-01,47,False,RI
2017-08-01,67,False,RI
2017-09-01,48,False,RI
2017-10-01,41,False,RI
2017-11-01,45,False,RI
2017-12-01,43,False,RI
2018-01-01,45,False,RI
2018-02-01,45,False,RI
2018-03-01,42,False,RI
2018-04-01,44,False,RI
2018-05-01,45,False,RI
2018-06-01,41,False,RI
2018-07-01,52,False,RI
2018-08-01,38,False,RI
2018-09-01,37,False,RI
2018-10-01,61,False,RI
2018-11-01,48,False,RI
2018-12-01,48,False,RI
2019-01-01,40,False,RI
2011-01-01,28,False,SC
2011-02-01,27,False,SC
2011-03-01,28,False,SC
2011-04-01,27,False,SC
2011-05-01,23,False,SC
2011-06-01,28,False,SC
2011-07-01,29,False,SC
2011-08-01,26,False,SC
2011-09-01,27,False,SC
2011-10-01,32,False,SC
2011-11-01,26,False,SC
2011-12-01,33,False,SC
2012-01-01,30,False,SC
2012-02-01,31,False,SC
2012-03-01,47,False,SC
2012-04-01,30,False,SC
2012-05-01,29,False,SC
2012-06-01,27,False,SC
2012-07-01,24,False,SC
2012-08-01,27,False,SC
2012-09-01,22,False,SC
2012-10-01,25,False,SC
2012-11-01,37,False,SC
2012-12-01,26,False,SC
2013-01-01,24,False,SC
2013-02-01,27,False,SC
2013-03-01,31,False,SC
2013-04-01,29,False,SC
2013-05-01,43,False,SC
2013-06-01,29,False,SC
2013-07-01,31,False,SC
2013-08-01,34,False,SC
2013-09-01,35,False,SC
2013-10-01,32,False,SC
2013-11-01,30,False,SC
2013-12-01,38,False,SC
2014-01-01,32,False,SC
2014-02-01,36,False,SC
2014-03-01,36,False,SC
2014-04-01,33,False,SC
2014-05-01,30,False,SC
2014-06-01,40,False,SC
2014-07-01,41,False,SC
2014-08-01,40,False,SC
2014-09-01,38,False,SC
2014-10-01,38,False,SC
2014-11-01,42,False,SC
2014-12-01,39,False,SC
2015-01-01,44,False,SC
2015-02-01,52,False,SC
2015-03-01,42,False,SC
2015-04-01,43,False,SC
2015-05-01,46,False,SC
2015-06-01,44,False,SC
2015-07-01,47,False,SC
2015-08-01,45,False,SC
2015-09-01,48,False,SC
2015-10-01,34,False,SC
2015-11-01,32,False,SC
2015-12-01,37,False,SC
2016-01-01,100,False,SC
2016-02-01,49,False,SC
2016-03-01,49,False,SC
2016-04-01,50,False,SC
2016-05-01,54,False,SC
2016-06-01,56,False,SC
2016-07-01,62,False,SC
2016-08-01,52,False,SC
2016-09-01,45,False,SC
2016-10-01,47,False,SC
2016-11-01,49,False,SC
2016-12-01,54,False,SC
2017-01-01,55,False,SC
2017-02-01,57,False,SC
2017-03-01,53,False,SC
2017-04-01,56,False,SC
2017-05-01,63,False,SC
2017-06-01,64,False,SC
2017-07-01,72,False,SC
2017-08-01,80,False,SC
2017-09-01,59,False,SC
2017-10-01,60,False,SC
2017-11-01,56,False,SC
2017-12-01,66,False,SC
2018-01-01,66,False,SC
2018-02-01,61,False,SC
2018-03-01,64,False,SC
2018-04-01,60,False,SC
2018-05-01,59,False,SC
2018-06-01,64,False,SC
2018-07-01,66,False,SC
2018-08-01,61,False,SC
2018-09-01,62,False,SC
2018-10-01,94,False,SC
2018-11-01,62,False,SC
2018-12-01,69,False,SC
2019-01-01,66,False,SC
2011-01-01,62,False,SD
2011-02-01,51,False,SD
2011-03-01,54,False,SD
