date,porn,isPartial,State
2018-09-30,50,False,HI
2018-10-07,41,False,HI
2018-10-14,47,False,HI
2018-10-21,49,False,HI
2018-10-28,53,False,HI
2018-11-04,50,False,HI
2018-11-11,48,False,HI
2018-11-18,46,False,HI
2018-11-25,42,False,HI
2018-12-02,46,False,HI
2018-12-09,49,False,HI
2018-12-16,47,False,HI
2018-12-23,56,False,HI
2018-12-30,52,False,HI
2015-01-04,80,False,ID
2015-01-11,79,False,ID
2015-01-18,69,False,ID
2015-01-25,95,False,ID
2015-02-01,68,False,ID
2015-02-08,77,False,ID
2015-02-15,81,False,ID
2015-02-22,79,False,ID
2015-03-01,77,False,ID
2015-03-08,79,False,ID
2015-03-15,68,False,ID
2015-03-22,85,False,ID
2015-03-29,78,False,ID
2015-04-05,87,False,ID
2015-04-12,81,False,ID
2015-04-19,80,False,ID
2015-04-26,78,False,ID
2015-05-03,84,False,ID
2015-05-10,82,False,ID
2015-05-17,92,False,ID
2015-05-24,89,False,ID
2015-05-31,89,False,ID
2015-06-07,100,False,ID
2015-06-14,91,False,ID
2015-06-21,96,False,ID
2015-06-28,87,False,ID
2015-07-05,87,False,ID
2015-07-12,97,False,ID
2015-07-19,88,False,ID
2015-07-26,88,False,ID
2015-08-02,87,False,ID
2015-08-09,95,False,ID
2015-08-16,85,False,ID
2015-08-23,81,False,ID
2015-08-30,81,False,ID
2015-09-06,72,False,ID
2015-09-13,62,False,ID
2015-09-20,70,False,ID
2015-09-27,71,False,ID
2015-10-04,75,False,ID
2015-10-11,66,False,ID
2015-10-18,66,False,ID
2015-10-25,76,False,ID
2015-11-01,72,False,ID
2015-11-08,70,False,ID
2015-11-15,67,False,ID
2015-11-22,78,False,ID
2015-11-29,73,False,ID
2015-12-06,75,False,ID
2015-12-13,74,False,ID
2015-12-20,89,False,ID
2015-12-27,76,False,ID
2016-01-03,72,False,ID
2016-01-10,73,False,ID
2016-01-17,70,False,ID
2016-01-24,64,False,ID
2016-01-31,71,False,ID
2016-02-07,66,False,ID
2016-02-14,70,False,ID
2016-02-21,65,False,ID
2016-02-28,68,False,ID
2016-03-06,61,False,ID
2016-03-13,75,False,ID
2016-03-20,72,False,ID
2016-03-27,66,False,ID
2016-04-03,72,False,ID
2016-04-10,72,False,ID
2016-04-17,60,False,ID
2016-04-24,67,False,ID
2016-05-01,62,False,ID
2016-05-08,70,False,ID
2016-05-15,67,False,ID
2016-05-22,70,False,ID
2016-05-29,82,False,ID
2016-06-05,65,False,ID
2016-06-12,77,False,ID
2016-06-19,70,False,ID
2016-06-26,73,False,ID
2016-07-03,73,False,ID
2016-07-10,65,False,ID
2016-07-17,70,False,ID
2016-07-24,64,False,ID
2016-07-31,74,False,ID
2016-08-07,59,False,ID
2016-08-14,67,False,ID
2016-08-21,61,False,ID
2016-08-28,72,False,ID
2016-09-04,66,False,ID
2016-09-11,60,False,ID
2016-09-18,61,False,ID
2016-09-25,58,False,ID
2016-10-02,64,False,ID
2016-10-09,55,False,ID
2016-10-16,61,False,ID
2016-10-23,64,False,ID
2016-10-30,55,False,ID
2016-11-06,55,False,ID
2016-11-13,62,False,ID
2016-11-20,64,False,ID
2016-11-27,55,False,ID
2016-12-04,55,False,ID
2016-12-11,59,False,ID
2016-12-18,61,False,ID
2016-12-25,68,False,ID
2017-01-01,58,False,ID
2017-01-08,58,False,ID
2017-01-15,56,False,ID
2017-01-22,49,False,ID
2017-01-29,55,False,ID
2017-02-05,62,False,ID
2017-02-12,49,False,ID
2017-02-19,55,False,ID
2017-02-26,47,False,ID
2017-03-05,50,False,ID
2017-03-12,50,False,ID
2017-03-19,59,False,ID
2017-03-26,62,False,ID
2017-04-02,51,False,ID
2017-04-09,58,False,ID
2017-04-16,50,False,ID
2017-04-23,49,False,ID
2017-04-30,61,False,ID
2017-05-07,55,False,ID
2017-05-14,58,False,ID
2017-05-21,51,False,ID
2017-05-28,68,False,ID
2017-06-04,57,False,ID
2017-06-11,58,False,ID
2017-06-18,61,False,ID
2017-06-25,70,False,ID
2017-07-02,69,False,ID
2017-07-09,60,False,ID
2017-07-16,64,False,ID
2017-07-23,62,False,ID
2017-07-30,61,False,ID
2017-08-06,61,False,ID
2017-08-13,55,False,ID
2017-08-20,58,False,ID
2017-08-27,50,False,ID
2017-09-03,54,False,ID
2017-09-10,56,False,ID
2017-09-17,57,False,ID
2017-09-24,60,False,ID
2017-10-01,57,False,ID
2017-10-08,54,False,ID
2017-10-15,52,False,ID
2017-10-22,53,False,ID
2017-10-29,45,False,ID
2017-11-05,57,False,ID
2017-11-12,47,False,ID
2017-11-19,50,False,ID
2017-11-26,47,False,ID
2017-12-03,56,False,ID
2017-12-10,45,False,ID
2017-12-17,53,False,ID
2017-12-24,56,False,ID
2017-12-31,43,False,ID
2018-01-07,46,False,ID
2018-01-14,47,False,ID
2018-01-21,43,False,ID
2018-01-28,44,False,ID
2018-02-04,44,False,ID
2018-02-11,42,False,ID
2018-02-18,42,False,ID
2018-02-25,47,False,ID
2018-03-04,42,False,ID
2018-03-11,40,False,ID
2018-03-18,38,False,ID
2018-03-25,50,False,ID
2018-04-01,42,False,ID
2018-04-08,43,False,ID
2018-04-15,45,False,ID
2018-04-22,47,False,ID
2018-04-29,43,False,ID
2018-05-06,44,False,ID
2018-05-13,42,False,ID
2018-05-20,46,False,ID
2018-05-27,45,False,ID
2018-06-03,46,False,ID
2018-06-10,47,False,ID
2018-06-17,46,False,ID
2018-06-24,43,False,ID
2018-07-01,48,False,ID
2018-07-08,45,False,ID
2018-07-15,47,False,ID
2018-07-22,49,False,ID
2018-07-29,45,False,ID
2018-08-05,45,False,ID
2018-08-12,51,False,ID
2018-08-19,45,False,ID
2018-08-26,44,False,ID
2018-09-02,47,False,ID
2018-09-09,43,False,ID
2018-09-16,44,False,ID
2018-09-23,43,False,ID
2018-09-30,41,False,ID
2018-10-07,38,False,ID
2018-10-14,42,False,ID
2018-10-21,38,False,ID
2018-10-28,46,False,ID
2018-11-04,45,False,ID
2018-11-11,45,False,ID
2018-11-18,46,False,ID
2018-11-25,43,False,ID
2018-12-02,44,False,ID
2018-12-09,42,False,ID
2018-12-16,39,False,ID
2018-12-23,43,False,ID
2018-12-30,47,False,ID
2015-01-04,96,False,IL
2015-01-11,94,False,IL
2015-01-18,94,False,IL
2015-01-25,93,False,IL
2015-02-01,90,False,IL
2015-02-08,90,False,IL
2015-02-15,93,False,IL
2015-02-22,91,False,IL
2015-03-01,88,False,IL
2015-03-08,88,False,IL
2015-03-15,88,False,IL
2015-03-22,93,False,IL
2015-03-29,95,False,IL
2015-04-05,94,False,IL
2015-04-12,89,False,IL
2015-04-19,87,False,IL
2015-04-26,84,False,IL
2015-05-03,95,False,IL
2015-05-10,92,False,IL
2015-05-17,94,False,IL
2015-05-24,100,False,IL
2015-05-31,95,False,IL
2015-06-07,94,False,IL
2015-06-14,96,False,IL
2015-06-21,92,False,IL
2015-06-28,89,False,IL
2015-07-05,88,False,IL
2015-07-12,89,False,IL
2015-07-19,88,False,IL
2015-07-26,91,False,IL
2015-08-02,88,False,IL
2015-08-09,87,False,IL
2015-08-16,86,False,IL
2015-08-23,83,False,IL
2015-08-30,81,False,IL
2015-09-06,85,False,IL
2015-09-13,79,False,IL
2015-09-20,79,False,IL
2015-09-27,75,False,IL
2015-10-04,74,False,IL
2015-10-11,76,False,IL
2015-10-18,75,False,IL
2015-10-25,73,False,IL
2015-11-01,75,False,IL
2015-11-08,74,False,IL
2015-11-15,75,False,IL
2015-11-22,79,False,IL
2015-11-29,74,False,IL
2015-12-06,70,False,IL
2015-12-13,73,False,IL
2015-12-20,84,False,IL
2015-12-27,88,False,IL
2016-01-03,74,False,IL
2016-01-10,71,False,IL
2016-01-17,74,False,IL
2016-01-24,73,False,IL
2016-01-31,70,False,IL
2016-02-07,76,False,IL
2016-02-14,75,False,IL
2016-02-21,73,False,IL
2016-02-28,71,False,IL
2016-03-06,71,False,IL
2016-03-13,70,False,IL
2016-03-20,72,False,IL
2016-03-27,74,False,IL
2016-04-03,74,False,IL
2016-04-10,70,False,IL
2016-04-17,73,False,IL
2016-04-24,70,False,IL
2016-05-01,69,False,IL
2016-05-08,68,False,IL
2016-05-15,73,False,IL
2016-05-22,79,False,IL
2016-05-29,77,False,IL
2016-06-05,74,False,IL
2016-06-12,75,False,IL
2016-06-19,78,False,IL
2016-06-26,80,False,IL
2016-07-03,79,False,IL
2016-07-10,80,False,IL
2016-07-17,77,False,IL
2016-07-24,73,False,IL
2016-07-31,77,False,IL
2016-08-07,77,False,IL
2016-08-14,74,False,IL
2016-08-21,69,False,IL
2016-08-28,70,False,IL
2016-09-04,72,False,IL
2016-09-11,70,False,IL
2016-09-18,70,False,IL
2016-09-25,72,False,IL
2016-10-02,71,False,IL
2016-10-09,67,False,IL
2016-10-16,67,False,IL
2016-10-23,68,False,IL
2016-10-30,66,False,IL
2016-11-06,68,False,IL
2016-11-13,69,False,IL
2016-11-20,74,False,IL
2016-11-27,66,False,IL
2016-12-04,65,False,IL
2016-12-11,67,False,IL
2016-12-18,72,False,IL
2016-12-25,71,False,IL
2017-01-01,68,False,IL
2017-01-08,63,False,IL
2017-01-15,67,False,IL
2017-01-22,64,False,IL
2017-01-29,67,False,IL
2017-02-05,65,False,IL
2017-02-12,64,False,IL
2017-02-19,65,False,IL
2017-02-26,61,False,IL
2017-03-05,63,False,IL
2017-03-12,65,False,IL
2017-03-19,64,False,IL
2017-03-26,70,False,IL
2017-04-02,65,False,IL
2017-04-09,68,False,IL
2017-04-16,67,False,IL
2017-04-23,64,False,IL
2017-04-30,64,False,IL
2017-05-07,64,False,IL
2017-05-14,65,False,IL
2017-05-21,64,False,IL
2017-05-28,69,False,IL
2017-06-04,65,False,IL
2017-06-11,69,False,IL
2017-06-18,68,False,IL
2017-06-25,70,False,IL
2017-07-02,71,False,IL
2017-07-09,69,False,IL
2017-07-16,69,False,IL
2017-07-23,71,False,IL
2017-07-30,69,False,IL
2017-08-06,67,False,IL
2017-08-13,67,False,IL
2017-08-20,63,False,IL
2017-08-27,64,False,IL
2017-09-03,61,False,IL
2017-09-10,64,False,IL
2017-09-17,58,False,IL
2017-09-24,64,False,IL
2017-10-01,65,False,IL
2017-10-08,60,False,IL
2017-10-15,61,False,IL
2017-10-22,61,False,IL
2017-10-29,59,False,IL
2017-11-05,59,False,IL
2017-11-12,60,False,IL
2017-11-19,58,False,IL
2017-11-26,57,False,IL
2017-12-03,56,False,IL
2017-12-10,55,False,IL
2017-12-17,58,False,IL
2017-12-24,62,False,IL
2017-12-31,59,False,IL
2018-01-07,55,False,IL
2018-01-14,58,False,IL
2018-01-21,54,False,IL
2018-01-28,53,False,IL
2018-02-04,52,False,IL
2018-02-11,51,False,IL
2018-02-18,52,False,IL
2018-02-25,51,False,IL
2018-03-04,53,False,IL
2018-03-11,52,False,IL
2018-03-18,51,False,IL
2018-03-25,54,False,IL
2018-04-01,52,False,IL
2018-04-08,50,False,IL
2018-04-15,49,False,IL
2018-04-22,48,False,IL
2018-04-29,50,False,IL
2018-05-06,50,False,IL
2018-05-13,50,False,IL
2018-05-20,51,False,IL
2018-05-27,53,False,IL
2018-06-03,53,False,IL
2018-06-10,51,False,IL
2018-06-17,51,False,IL
2018-06-24,54,False,IL
2018-07-01,56,False,IL
2018-07-08,53,False,IL
2018-07-15,54,False,IL
2018-07-22,54,False,IL
2018-07-29,53,False,IL
2018-08-05,52,False,IL
2018-08-12,53,False,IL
2018-08-19,52,False,IL
2018-08-26,50,False,IL
2018-09-02,50,False,IL
2018-09-09,52,False,IL
2018-09-16,50,False,IL
2018-09-23,47,False,IL
2018-09-30,50,False,IL
2018-10-07,50,False,IL
2018-10-14,49,False,IL
2018-10-21,51,False,IL
2018-10-28,49,False,IL
2018-11-04,48,False,IL
2018-11-11,51,False,IL
2018-11-18,53,False,IL
2018-11-25,50,False,IL
2018-12-02,50,False,IL
2018-12-09,49,False,IL
2018-12-16,53,False,IL
2018-12-23,58,False,IL
2018-12-30,57,False,IL
2015-01-04,88,False,IN
2015-01-11,81,False,IN
2015-01-18,78,False,IN
2015-01-25,75,False,IN
2015-02-01,70,False,IN
2015-02-08,75,False,IN
2015-02-15,85,False,IN
2015-02-22,79,False,IN
2015-03-01,79,False,IN
2015-03-08,79,False,IN
2015-03-15,76,False,IN
2015-03-22,88,False,IN
2015-03-29,83,False,IN
2015-04-05,88,False,IN
2015-04-12,80,False,IN
2015-04-19,76,False,IN
2015-04-26,76,False,IN
2015-05-03,86,False,IN
2015-05-10,84,False,IN
2015-05-17,83,False,IN
2015-05-24,91,False,IN
2015-05-31,89,False,IN
2015-06-07,95,False,IN
2015-06-14,88,False,IN
2015-06-21,92,False,IN
2015-06-28,85,False,IN
2015-07-05,93,False,IN
2015-07-12,100,False,IN
2015-07-19,90,False,IN
2015-07-26,90,False,IN
2015-08-02,89,False,IN
2015-08-09,74,False,IN
2015-08-16,75,False,IN
2015-08-23,70,False,IN
2015-08-30,72,False,IN
2015-09-06,77,False,IN
2015-09-13,76,False,IN
2015-09-20,69,False,IN
2015-09-27,68,False,IN
2015-10-04,74,False,IN
2015-10-11,76,False,IN
2015-10-18,77,False,IN
2015-10-25,69,False,IN
2015-11-01,67,False,IN
2015-11-08,75,False,IN
2015-11-15,73,False,IN
2015-11-22,85,False,IN
2015-11-29,68,False,IN
2015-12-06,71,False,IN
2015-12-13,75,False,IN
2015-12-20,91,False,IN
2015-12-27,87,False,IN
2016-01-03,84,False,IN
2016-01-10,77,False,IN
2016-01-17,77,False,IN
2016-01-24,76,False,IN
2016-01-31,73,False,IN
2016-02-07,80,False,IN
2016-02-14,71,False,IN
2016-02-21,75,False,IN
2016-02-28,73,False,IN
2016-03-06,73,False,IN
2016-03-13,71,False,IN
2016-03-20,76,False,IN
2016-03-27,84,False,IN
2016-04-03,76,False,IN
2016-04-10,73,False,IN
2016-04-17,75,False,IN
2016-04-24,79,False,IN
2016-05-01,73,False,IN
2016-05-08,82,False,IN
2016-05-15,74,False,IN
2016-05-22,83,False,IN
2016-05-29,90,False,IN
2016-06-05,95,False,IN
2016-06-12,83,False,IN
2016-06-19,85,False,IN
2016-06-26,85,False,IN
2016-07-03,88,False,IN
2016-07-10,82,False,IN
2016-07-17,87,False,IN
2016-07-24,85,False,IN
2016-07-31,84,False,IN
2016-08-07,77,False,IN
2016-08-14,77,False,IN
2016-08-21,66,False,IN
2016-08-28,71,False,IN
2016-09-04,78,False,IN
2016-09-11,73,False,IN
2016-09-18,75,False,IN
2016-09-25,71,False,IN
2016-10-02,69,False,IN
2016-10-09,75,False,IN
2016-10-16,72,False,IN
2016-10-23,69,False,IN
2016-10-30,75,False,IN
2016-11-06,64,False,IN
2016-11-13,70,False,IN
2016-11-20,75,False,IN
2016-11-27,66,False,IN
2016-12-04,66,False,IN
2016-12-11,66,False,IN
2016-12-18,79,False,IN
2016-12-25,75,False,IN
2017-01-01,75,False,IN
2017-01-08,68,False,IN
2017-01-15,65,False,IN
2017-01-22,64,False,IN
2017-01-29,67,False,IN
2017-02-05,62,False,IN
2017-02-12,62,False,IN
2017-02-19,65,False,IN
2017-02-26,64,False,IN
2017-03-05,65,False,IN
2017-03-12,64,False,IN
2017-03-19,70,False,IN
2017-03-26,75,False,IN
2017-04-02,68,False,IN
2017-04-09,70,False,IN
2017-04-16,70,False,IN
2017-04-23,69,False,IN
2017-04-30,67,False,IN
2017-05-07,74,False,IN
2017-05-14,72,False,IN
2017-05-21,75,False,IN
2017-05-28,76,False,IN
2017-06-04,73,False,IN
2017-06-11,75,False,IN
2017-06-18,78,False,IN
2017-06-25,75,False,IN
2017-07-02,77,False,IN
2017-07-09,78,False,IN
2017-07-16,83,False,IN
2017-07-23,74,False,IN
2017-07-30,73,False,IN
2017-08-06,71,False,IN
2017-08-13,64,False,IN
2017-08-20,67,False,IN
2017-08-27,65,False,IN
2017-09-03,60,False,IN
2017-09-10,61,False,IN
2017-09-17,62,False,IN
2017-09-24,65,False,IN
2017-10-01,65,False,IN
2017-10-08,62,False,IN
2017-10-15,63,False,IN
2017-10-22,63,False,IN
2017-10-29,56,False,IN
2017-11-05,55,False,IN
2017-11-12,58,False,IN
2017-11-19,60,False,IN
2017-11-26,58,False,IN
2017-12-03,57,False,IN
2017-12-10,56,False,IN
2017-12-17,63,False,IN
2017-12-24,66,False,IN
2017-12-31,61,False,IN
2018-01-07,57,False,IN
2018-01-14,56,False,IN
2018-01-21,56,False,IN
2018-01-28,53,False,IN
2018-02-04,50,False,IN
2018-02-11,52,False,IN
2018-02-18,50,False,IN
2018-02-25,48,False,IN
2018-03-04,53,False,IN
2018-03-11,53,False,IN
2018-03-18,57,False,IN
2018-03-25,56,False,IN
2018-04-01,57,False,IN
2018-04-08,52,False,IN
2018-04-15,50,False,IN
2018-04-22,51,False,IN
2018-04-29,54,False,IN
2018-05-06,51,False,IN
2018-05-13,55,False,IN
2018-05-20,56,False,IN
2018-05-27,55,False,IN
2018-06-03,63,False,IN
2018-06-10,61,False,IN
2018-06-17,58,False,IN
2018-06-24,57,False,IN
2018-07-01,57,False,IN
2018-07-08,60,False,IN
2018-07-15,57,False,IN
2018-07-22,55,False,IN
2018-07-29,58,False,IN
2018-08-05,64,False,IN
2018-08-12,54,False,IN
2018-08-19,52,False,IN
2018-08-26,52,False,IN
2018-09-02,48,False,IN
2018-09-09,51,False,IN
2018-09-16,55,False,IN
2018-09-23,51,False,IN
2018-09-30,51,False,IN
2018-10-07,53,False,IN
2018-10-14,54,False,IN
2018-10-21,55,False,IN
2018-10-28,52,False,IN
2018-11-04,51,False,IN
2018-11-11,50,False,IN
2018-11-18,55,False,IN
2018-11-25,49,False,IN
2018-12-02,49,False,IN
2018-12-09,53,False,IN
2018-12-16,55,False,IN
2018-12-23,59,False,IN
2018-12-30,58,False,IN
2015-01-04,83,False,IA
2015-01-11,81,False,IA
2015-01-18,78,False,IA
2015-01-25,81,False,IA
2015-02-01,83,False,IA
2015-02-08,78,False,IA
2015-02-15,79,False,IA
2015-02-22,81,False,IA
2015-03-01,80,False,IA
2015-03-08,76,False,IA
2015-03-15,90,False,IA
2015-03-22,86,False,IA
2015-03-29,75,False,IA
2015-04-05,77,False,IA
2015-04-12,78,False,IA
2015-04-19,78,False,IA
2015-04-26,79,False,IA
2015-05-03,79,False,IA
2015-05-10,82,False,IA
2015-05-17,84,False,IA
2015-05-24,95,False,IA
2015-05-31,87,False,IA
2015-06-07,97,False,IA
2015-06-14,91,False,IA
2015-06-21,100,False,IA
2015-06-28,98,False,IA
2015-07-05,95,False,IA
2015-07-12,89,False,IA
2015-07-19,99,False,IA
2015-07-26,92,False,IA
2015-08-02,90,False,IA
2015-08-09,96,False,IA
2015-08-16,87,False,IA
2015-08-23,80,False,IA
2015-08-30,80,False,IA
2015-09-06,79,False,IA
2015-09-13,73,False,IA
2015-09-20,74,False,IA
2015-09-27,71,False,IA
2015-10-04,76,False,IA
2015-10-11,75,False,IA
2015-10-18,69,False,IA
2015-10-25,79,False,IA
2015-11-01,76,False,IA
2015-11-08,75,False,IA
2015-11-15,75,False,IA
2015-11-22,85,False,IA
2015-11-29,74,False,IA
2015-12-06,76,False,IA
2015-12-13,74,False,IA
2015-12-20,83,False,IA
2015-12-27,82,False,IA
2016-01-03,73,False,IA
2016-01-10,68,False,IA
2016-01-17,72,False,IA
2016-01-24,65,False,IA
2016-01-31,69,False,IA
2016-02-07,66,False,IA
2016-02-14,64,False,IA
2016-02-21,66,False,IA
2016-02-28,65,False,IA
2016-03-06,67,False,IA
2016-03-13,70,False,IA
2016-03-20,66,False,IA
2016-03-27,66,False,IA
2016-04-03,71,False,IA
2016-04-10,71,False,IA
2016-04-17,72,False,IA
2016-04-24,67,False,IA
2016-05-01,67,False,IA
2016-05-08,75,False,IA
2016-05-15,66,False,IA
2016-05-22,79,False,IA
2016-05-29,85,False,IA
2016-06-05,78,False,IA
2016-06-12,76,False,IA
2016-06-19,79,False,IA
2016-06-26,77,False,IA
2016-07-03,83,False,IA
2016-07-10,80,False,IA
2016-07-17,83,False,IA
2016-07-24,77,False,IA
2016-07-31,83,False,IA
2016-08-07,77,False,IA
2016-08-14,77,False,IA
2016-08-21,69,False,IA
2016-08-28,64,False,IA
2016-09-04,69,False,IA
2016-09-11,68,False,IA
2016-09-18,69,False,IA
2016-09-25,68,False,IA
2016-10-02,62,False,IA
2016-10-09,65,False,IA
2016-10-16,66,False,IA
2016-10-23,64,False,IA
2016-10-30,65,False,IA
2016-11-06,60,False,IA
2016-11-13,65,False,IA
2016-11-20,67,False,IA
2016-11-27,63,False,IA
2016-12-04,62,False,IA
2016-12-11,64,False,IA
2016-12-18,66,False,IA
2016-12-25,71,False,IA
2017-01-01,67,False,IA
2017-01-08,63,False,IA
2017-01-15,63,False,IA
2017-01-22,63,False,IA
2017-01-29,61,False,IA
2017-02-05,56,False,IA
2017-02-12,62,False,IA
2017-02-19,60,False,IA
2017-02-26,57,False,IA
2017-03-05,63,False,IA
2017-03-12,66,False,IA
2017-03-19,63,False,IA
2017-03-26,61,False,IA
2017-04-02,64,False,IA
2017-04-09,58,False,IA
2017-04-16,65,False,IA
2017-04-23,58,False,IA
2017-04-30,61,False,IA
2017-05-07,61,False,IA
2017-05-14,62,False,IA
2017-05-21,65,False,IA
2017-05-28,74,False,IA
2017-06-04,74,False,IA
2017-06-11,72,False,IA
2017-06-18,71,False,IA
2017-06-25,71,False,IA
2017-07-02,71,False,IA
2017-07-09,72,False,IA
2017-07-16,70,False,IA
2017-07-23,71,False,IA
2017-07-30,73,False,IA
2017-08-06,68,False,IA
2017-08-13,69,False,IA
2017-08-20,65,False,IA
2017-08-27,58,False,IA
2017-09-03,61,False,IA
2017-09-10,57,False,IA
2017-09-17,59,False,IA
2017-09-24,60,False,IA
2017-10-01,61,False,IA
2017-10-08,58,False,IA
2017-10-15,61,False,IA
2017-10-22,58,False,IA
2017-10-29,55,False,IA
2017-11-05,58,False,IA
2017-11-12,53,False,IA
2017-11-19,56,False,IA
2017-11-26,50,False,IA
2017-12-03,52,False,IA
2017-12-10,51,False,IA
2017-12-17,53,False,IA
2017-12-24,55,False,IA
2017-12-31,53,False,IA
2018-01-07,52,False,IA
2018-01-14,53,False,IA
2018-01-21,51,False,IA
2018-01-28,48,False,IA
2018-02-04,46,False,IA
2018-02-11,44,False,IA
2018-02-18,48,False,IA
2018-02-25,50,False,IA
2018-03-04,49,False,IA
2018-03-11,52,False,IA
2018-03-18,47,False,IA
2018-03-25,48,False,IA
2018-04-01,46,False,IA
2018-04-08,48,False,IA
2018-04-15,46,False,IA
2018-04-22,46,False,IA
2018-04-29,46,False,IA
2018-05-06,50,False,IA
2018-05-13,51,False,IA
2018-05-20,48,False,IA
2018-05-27,54,False,IA
2018-06-03,56,False,IA
2018-06-10,53,False,IA
2018-06-17,53,False,IA
2018-06-24,50,False,IA
2018-07-01,52,False,IA
2018-07-08,51,False,IA
2018-07-15,54,False,IA
2018-07-22,50,False,IA
2018-07-29,49,False,IA
2018-08-05,57,False,IA
2018-08-12,53,False,IA
2018-08-19,51,False,IA
2018-08-26,47,False,IA
2018-09-02,47,False,IA
2018-09-09,48,False,IA
2018-09-16,45,False,IA
2018-09-23,47,False,IA
2018-09-30,47,False,IA
2018-10-07,48,False,IA
2018-10-14,45,False,IA
2018-10-21,49,False,IA
2018-10-28,51,False,IA
2018-11-04,44,False,IA
2018-11-11,46,False,IA
2018-11-18,49,False,IA
2018-11-25,45,False,IA
2018-12-02,45,False,IA
2018-12-09,45,False,IA
2018-12-16,48,False,IA
2018-12-23,57,False,IA
2018-12-30,53,False,IA
2015-01-04,92,False,KS
2015-01-11,84,False,KS
2015-01-18,83,False,KS
2015-01-25,85,False,KS
2015-02-01,82,False,KS
2015-02-08,81,False,KS
2015-02-15,83,False,KS
2015-02-22,84,False,KS
2015-03-01,81,False,KS
2015-03-08,75,False,KS
2015-03-15,93,False,KS
2015-03-22,82,False,KS
2015-03-29,85,False,KS
2015-04-05,82,False,KS
2015-04-12,83,False,KS
2015-04-19,76,False,KS
2015-04-26,82,False,KS
2015-05-03,89,False,KS
2015-05-10,81,False,KS
2015-05-17,90,False,KS
2015-05-24,98,False,KS
2015-05-31,100,False,KS
2015-06-07,100,False,KS
2015-06-14,88,False,KS
2015-06-21,97,False,KS
2015-06-28,89,False,KS
2015-07-05,85,False,KS
2015-07-12,86,False,KS
2015-07-19,90,False,KS
2015-07-26,84,False,KS
2015-08-02,85,False,KS
2015-08-09,84,False,KS
2015-08-16,74,False,KS
2015-08-23,65,False,KS
2015-08-30,68,False,KS
2015-09-06,71,False,KS
2015-09-13,69,False,KS
2015-09-20,71,False,KS
2015-09-27,63,False,KS
2015-10-04,72,False,KS
2015-10-11,74,False,KS
2015-10-18,70,False,KS
2015-10-25,69,False,KS
2015-11-01,75,False,KS
2015-11-08,73,False,KS
2015-11-15,73,False,KS
2015-11-22,74,False,KS
2015-11-29,67,False,KS
2015-12-06,66,False,KS
2015-12-13,68,False,KS
2015-12-20,76,False,KS
2015-12-27,81,False,KS
2016-01-03,81,False,KS
2016-01-10,71,False,KS
2016-01-17,81,False,KS
2016-01-24,76,False,KS
2016-01-31,61,False,KS
2016-02-07,71,False,KS
2016-02-14,69,False,KS
2016-02-21,66,False,KS
2016-02-28,72,False,KS
2016-03-06,74,False,KS
2016-03-13,88,False,KS
2016-03-20,80,False,KS
2016-03-27,75,False,KS
2016-04-03,62,False,KS
2016-04-10,74,False,KS
2016-04-17,79,False,KS
2016-04-24,66,False,KS
2016-05-01,64,False,KS
2016-05-08,68,False,KS
2016-05-15,73,False,KS
2016-05-22,78,False,KS
2016-05-29,88,False,KS
2016-06-05,73,False,KS
2016-06-12,81,False,KS
2016-06-19,76,False,KS
2016-06-26,75,False,KS
2016-07-03,71,False,KS
2016-07-10,64,False,KS
2016-07-17,77,False,KS
2016-07-24,81,False,KS
2016-07-31,77,False,KS
2016-08-07,75,False,KS
2016-08-14,70,False,KS
2016-08-21,67,False,KS
2016-08-28,75,False,KS
2016-09-04,70,False,KS
2016-09-11,64,False,KS
2016-09-18,73,False,KS
2016-09-25,81,False,KS
2016-10-02,73,False,KS
2016-10-09,71,False,KS
2016-10-16,78,False,KS
2016-10-23,69,False,KS
2016-10-30,66,False,KS
2016-11-06,61,False,KS
2016-11-13,63,False,KS
2016-11-20,71,False,KS
2016-11-27,68,False,KS
2016-12-04,60,False,KS
2016-12-11,60,False,KS
2016-12-18,63,False,KS
2016-12-25,66,False,KS
2017-01-01,61,False,KS
2017-01-08,57,False,KS
2017-01-15,59,False,KS
2017-01-22,52,False,KS
2017-01-29,52,False,KS
2017-02-05,59,False,KS
2017-02-12,62,False,KS
2017-02-19,60,False,KS
2017-02-26,57,False,KS
2017-03-05,58,False,KS
2017-03-12,58,False,KS
2017-03-19,61,False,KS
2017-03-26,63,False,KS
2017-04-02,62,False,KS
2017-04-09,65,False,KS
2017-04-16,61,False,KS
2017-04-23,58,False,KS
2017-04-30,63,False,KS
2017-05-07,56,False,KS
2017-05-14,67,False,KS
2017-05-21,68,False,KS
2017-05-28,72,False,KS
2017-06-04,56,False,KS
2017-06-11,54,False,KS
2017-06-18,63,False,KS
2017-06-25,69,False,KS
2017-07-02,63,False,KS
2017-07-09,66,False,KS
2017-07-16,68,False,KS
2017-07-23,73,False,KS
2017-07-30,66,False,KS
2017-08-06,82,False,KS
2017-08-13,93,False,KS
2017-08-20,86,False,KS
2017-08-27,77,False,KS
2017-09-03,85,False,KS
2017-09-10,77,False,KS
2017-09-17,72,False,KS
2017-09-24,78,False,KS
2017-10-01,78,False,KS
2017-10-08,77,False,KS
2017-10-15,79,False,KS
2017-10-22,64,False,KS
2017-10-29,76,False,KS
2017-11-05,62,False,KS
