date,coursera,isPartial,State
2016-05-08,11,False,GA
2016-05-15,31,False,GA
2016-05-22,22,False,GA
2016-05-29,44,False,GA
2016-06-05,43,False,GA
2016-06-12,53,False,GA
2016-06-19,32,False,GA
2016-06-26,32,False,GA
2016-07-03,11,False,GA
2016-07-10,33,False,GA
2016-07-17,54,False,GA
2016-07-24,21,False,GA
2016-07-31,33,False,GA
2016-08-07,11,False,GA
2016-08-14,45,False,GA
2016-08-21,44,False,GA
2016-08-28,10,False,GA
2016-09-04,21,False,GA
2016-09-11,20,False,GA
2016-09-18,41,False,GA
2016-09-25,52,False,GA
2016-10-02,20,False,GA
2016-10-09,31,False,GA
2016-10-16,10,False,GA
2016-10-23,20,False,GA
2016-10-30,50,False,GA
2016-11-06,39,False,GA
2016-11-13,30,False,GA
2016-11-20,11,False,GA
2016-11-27,19,False,GA
2016-12-04,28,False,GA
2016-12-11,47,False,GA
2016-12-18,10,False,GA
2016-12-25,31,False,GA
2017-01-01,49,False,GA
2017-01-08,19,False,GA
2017-01-15,28,False,GA
2017-01-22,28,False,GA
2017-01-29,28,False,GA
2017-02-05,28,False,GA
2017-02-12,18,False,GA
2017-02-19,9,False,GA
2017-02-26,43,False,GA
2017-03-05,53,False,GA
2017-03-12,9,False,GA
2017-03-19,45,False,GA
2017-03-26,0,False,GA
2017-04-02,0,False,GA
2017-04-09,18,False,GA
2017-04-16,83,False,GA
2017-04-23,9,False,GA
2017-04-30,19,False,GA
2017-05-07,10,False,GA
2017-05-14,0,False,GA
2017-05-21,62,False,GA
2017-05-28,21,False,GA
2017-06-04,10,False,GA
2017-06-11,31,False,GA
2017-06-18,10,False,GA
2017-06-25,22,False,GA
2017-07-02,56,False,GA
2017-07-09,43,False,GA
2017-07-16,11,False,GA
2017-07-23,42,False,GA
2017-07-30,20,False,GA
2017-08-06,40,False,GA
2017-08-13,20,False,GA
2017-08-20,49,False,GA
2017-08-27,20,False,GA
2017-09-03,59,False,GA
2017-09-10,39,False,GA
2017-09-17,29,False,GA
2017-09-24,20,False,GA
2017-10-01,19,False,GA
2017-10-08,0,False,GA
2017-10-15,29,False,GA
2017-10-22,19,False,GA
2017-10-29,9,False,GA
2017-11-05,28,False,GA
2017-11-12,0,False,GA
2017-11-19,30,False,GA
2017-11-26,18,False,GA
2017-12-03,9,False,GA
2017-12-10,28,False,GA
2017-12-17,29,False,GA
2017-12-24,52,False,GA
2017-12-31,29,False,GA
2018-01-07,36,False,GA
2018-01-14,55,False,GA
2018-01-21,18,False,GA
2018-01-28,27,False,GA
2018-02-04,53,False,GA
2018-02-11,9,False,GA
2018-02-18,27,False,GA
2018-02-25,9,False,GA
2018-03-04,17,False,GA
2018-03-11,0,False,GA
2018-03-18,27,False,GA
2018-03-25,46,False,GA
2018-04-01,19,False,GA
2018-04-08,37,False,GA
2018-04-15,0,False,GA
2018-04-22,54,False,GA
2018-04-29,83,False,GA
2018-05-06,27,False,GA
2018-05-13,51,False,GA
2018-05-20,43,False,GA
2018-05-27,11,False,GA
2018-06-03,39,False,GA
2018-06-10,28,False,GA
2018-06-17,48,False,GA
2018-06-24,10,False,GA
2018-07-01,30,False,GA
2018-07-08,29,False,GA
2018-07-15,68,False,GA
2018-07-22,19,False,GA
2018-07-29,38,False,GA
2018-08-05,28,False,GA
2018-08-12,0,False,GA
2018-08-19,56,False,GA
2018-08-26,45,False,GA
2018-09-02,27,False,GA
2018-09-09,34,False,GA
2018-09-16,36,False,GA
2018-09-23,27,False,GA
2018-09-30,27,False,GA
2018-10-07,9,False,GA
2018-10-14,28,False,GA
2018-10-21,18,False,GA
2018-10-28,9,False,GA
2018-11-04,17,False,GA
2018-11-11,45,False,GA
2018-11-18,30,False,GA
2018-11-25,26,False,GA
2018-12-02,28,False,GA
2018-12-09,19,False,GA
2018-12-16,10,False,GA
2018-12-23,11,False,GA
2018-12-30,11,False,GA
2015-01-04,22,False,HI
2015-01-11,0,False,HI
2015-01-18,21,False,HI
2015-01-25,43,False,HI
2015-02-01,42,False,HI
2015-02-08,0,False,HI
2015-02-15,0,False,HI
2015-02-22,27,False,HI
2015-03-01,21,False,HI
2015-03-08,0,False,HI
2015-03-15,0,False,HI
2015-03-22,26,False,HI
2015-03-29,0,False,HI
2015-04-05,26,False,HI
2015-04-12,0,False,HI
2015-04-19,0,False,HI
2015-04-26,26,False,HI
2015-05-03,53,False,HI
2015-05-10,27,False,HI
2015-05-17,0,False,HI
2015-05-24,0,False,HI
2015-05-31,0,False,HI
2015-06-07,28,False,HI
2015-06-14,26,False,HI
2015-06-21,0,False,HI
2015-06-28,0,False,HI
2015-07-05,0,False,HI
2015-07-12,0,False,HI
2015-07-19,36,False,HI
2015-07-26,0,False,HI
2015-08-02,34,False,HI
2015-08-09,34,False,HI
2015-08-16,0,False,HI
2015-08-23,0,False,HI
2015-08-30,0,False,HI
2015-09-06,0,False,HI
2015-09-13,0,False,HI
2015-09-20,0,False,HI
2015-09-27,100,False,HI
2015-10-04,0,False,HI
2015-10-11,0,False,HI
2015-10-18,0,False,HI
2015-10-25,0,False,HI
2015-11-01,0,False,HI
2015-11-08,0,False,HI
2015-11-15,33,False,HI
2015-11-22,0,False,HI
2015-11-29,0,False,HI
2015-12-06,0,False,HI
2015-12-13,0,False,HI
2015-12-20,37,False,HI
2015-12-27,0,False,HI
2016-01-03,28,False,HI
2016-01-10,27,False,HI
2016-01-17,27,False,HI
2016-01-24,27,False,HI
2016-01-31,0,False,HI
2016-02-07,26,False,HI
2016-02-14,0,False,HI
2016-02-21,26,False,HI
2016-02-28,0,False,HI
2016-03-06,0,False,HI
2016-03-13,0,False,HI
2016-03-20,0,False,HI
2016-03-27,0,False,HI
2016-04-03,0,False,HI
2016-04-10,27,False,HI
2016-04-17,0,False,HI
2016-04-24,0,False,HI
2016-05-01,0,False,HI
2016-05-08,27,False,HI
2016-05-15,0,False,HI
2016-05-22,28,False,HI
2016-05-29,0,False,HI
2016-06-05,0,False,HI
2016-06-12,0,False,HI
2016-06-19,0,False,HI
2016-06-26,27,False,HI
2016-07-03,0,False,HI
2016-07-10,27,False,HI
2016-07-17,0,False,HI
2016-07-24,52,False,HI
2016-07-31,0,False,HI
2016-08-07,56,False,HI
2016-08-14,0,False,HI
2016-08-21,27,False,HI
2016-08-28,25,False,HI
2016-09-04,0,False,HI
2016-09-11,0,False,HI
2016-09-18,0,False,HI
2016-09-25,0,False,HI
2016-10-02,26,False,HI
2016-10-09,0,False,HI
2016-10-16,0,False,HI
2016-10-23,26,False,HI
2016-10-30,0,False,HI
2016-11-06,0,False,HI
2016-11-13,0,False,HI
2016-11-20,50,False,HI
2016-11-27,24,False,HI
2016-12-04,47,False,HI
2016-12-11,0,False,HI
2016-12-18,0,False,HI
2016-12-25,0,False,HI
2017-01-01,50,False,HI
2017-01-08,0,False,HI
2017-01-15,0,False,HI
2017-01-22,0,False,HI
2017-01-29,24,False,HI
2017-02-05,0,False,HI
2017-02-12,0,False,HI
2017-02-19,0,False,HI
2017-02-26,0,False,HI
2017-03-05,0,False,HI
2017-03-12,0,False,HI
2017-03-19,25,False,HI
2017-03-26,0,False,HI
2017-04-02,0,False,HI
2017-04-09,23,False,HI
2017-04-16,0,False,HI
2017-04-23,0,False,HI
2017-04-30,0,False,HI
2017-05-07,24,False,HI
2017-05-14,0,False,HI
2017-05-21,0,False,HI
2017-05-28,0,False,HI
2017-06-04,0,False,HI
2017-06-11,0,False,HI
2017-06-18,0,False,HI
2017-06-25,0,False,HI
2017-07-02,27,False,HI
2017-07-09,0,False,HI
2017-07-16,0,False,HI
2017-07-23,0,False,HI
2017-07-30,0,False,HI
2017-08-06,0,False,HI
2017-08-13,0,False,HI
2017-08-20,0,False,HI
2017-08-27,0,False,HI
2017-09-03,24,False,HI
2017-09-10,0,False,HI
2017-09-17,0,False,HI
2017-09-24,24,False,HI
2017-10-01,49,False,HI
2017-10-08,25,False,HI
2017-10-15,0,False,HI
2017-10-22,25,False,HI
2017-10-29,25,False,HI
2017-11-05,0,False,HI
2017-11-12,0,False,HI
2017-11-19,0,False,HI
2017-11-26,0,False,HI
2017-12-03,0,False,HI
2017-12-10,0,False,HI
2017-12-17,0,False,HI
2017-12-24,26,False,HI
2017-12-31,25,False,HI
2018-01-07,0,False,HI
2018-01-14,24,False,HI
2018-01-21,0,False,HI
2018-01-28,0,False,HI
2018-02-04,0,False,HI
2018-02-11,0,False,HI
2018-02-18,0,False,HI
2018-02-25,0,False,HI
2018-03-04,0,False,HI
2018-03-11,23,False,HI
2018-03-18,75,False,HI
2018-03-25,25,False,HI
2018-04-01,23,False,HI
2018-04-08,0,False,HI
2018-04-15,0,False,HI
2018-04-22,23,False,HI
2018-04-29,0,False,HI
2018-05-06,24,False,HI
2018-05-13,0,False,HI
2018-05-20,0,False,HI
2018-05-27,0,False,HI
2018-06-03,0,False,HI
2018-06-10,25,False,HI
2018-06-17,26,False,HI
2018-06-24,0,False,HI
2018-07-01,0,False,HI
2018-07-08,24,False,HI
2018-07-15,0,False,HI
2018-07-22,25,False,HI
2018-07-29,0,False,HI
2018-08-05,24,False,HI
2018-08-12,25,False,HI
2018-08-19,0,False,HI
2018-08-26,0,False,HI
2018-09-02,0,False,HI
2018-09-09,0,False,HI
2018-09-16,0,False,HI
2018-09-23,0,False,HI
2018-09-30,0,False,HI
2018-10-07,0,False,HI
2018-10-14,0,False,HI
2018-10-21,0,False,HI
2018-10-28,0,False,HI
2018-11-04,0,False,HI
2018-11-11,0,False,HI
2018-11-18,25,False,HI
2018-11-25,0,False,HI
2018-12-02,50,False,HI
2018-12-09,25,False,HI
2018-12-16,0,False,HI
2018-12-23,0,False,HI
2018-12-30,0,False,HI
2015-01-04,39,False,ID
2015-01-11,0,False,ID
2015-01-18,0,False,ID
2015-01-25,40,False,ID
2015-02-01,0,False,ID
2015-02-08,39,False,ID
2015-02-15,0,False,ID
2015-02-22,79,False,ID
2015-03-01,0,False,ID
2015-03-08,40,False,ID
2015-03-15,0,False,ID
2015-03-22,48,False,ID
2015-03-29,42,False,ID
2015-04-05,0,False,ID
2015-04-12,0,False,ID
2015-04-19,41,False,ID
2015-04-26,0,False,ID
2015-05-03,0,False,ID
2015-05-10,41,False,ID
2015-05-17,0,False,ID
2015-05-24,0,False,ID
2015-05-31,43,False,ID
2015-06-07,0,False,ID
2015-06-14,44,False,ID
2015-06-21,0,False,ID
2015-06-28,0,False,ID
2015-07-05,0,False,ID
2015-07-12,0,False,ID
2015-07-19,0,False,ID
2015-07-26,0,False,ID
2015-08-02,40,False,ID
2015-08-09,39,False,ID
2015-08-16,39,False,ID
2015-08-23,0,False,ID
2015-08-30,0,False,ID
2015-09-06,0,False,ID
2015-09-13,35,False,ID
2015-09-20,36,False,ID
2015-09-27,0,False,ID
2015-10-04,0,False,ID
2015-10-11,0,False,ID
2015-10-18,0,False,ID
2015-10-25,33,False,ID
2015-11-01,0,False,ID
2015-11-08,33,False,ID
2015-11-15,0,False,ID
2015-11-22,0,False,ID
2015-11-29,31,False,ID
2015-12-06,0,False,ID
2015-12-13,0,False,ID
2015-12-20,0,False,ID
2015-12-27,0,False,ID
2016-01-03,0,False,ID
2016-01-10,0,False,ID
2016-01-17,30,False,ID
2016-01-24,0,False,ID
2016-01-31,30,False,ID
2016-02-07,30,False,ID
2016-02-14,0,False,ID
2016-02-21,0,False,ID
2016-02-28,0,False,ID
2016-03-06,0,False,ID
2016-03-13,0,False,ID
2016-03-20,0,False,ID
2016-03-27,0,False,ID
2016-04-03,31,False,ID
2016-04-10,0,False,ID
2016-04-17,0,False,ID
2016-04-24,0,False,ID
2016-05-01,0,False,ID
2016-05-08,0,False,ID
2016-05-15,0,False,ID
2016-05-22,0,False,ID
2016-05-29,67,False,ID
2016-06-05,0,False,ID
2016-06-12,33,False,ID
2016-06-19,0,False,ID
2016-06-26,33,False,ID
2016-07-03,34,False,ID
2016-07-10,0,False,ID
2016-07-17,100,False,ID
2016-07-24,0,False,ID
2016-07-31,33,False,ID
2016-08-07,0,False,ID
2016-08-14,0,False,ID
2016-08-21,0,False,ID
2016-08-28,61,False,ID
2016-09-04,0,False,ID
2016-09-11,0,False,ID
2016-09-18,29,False,ID
2016-09-25,29,False,ID
2016-10-02,0,False,ID
2016-10-09,0,False,ID
2016-10-16,0,False,ID
2016-10-23,0,False,ID
2016-10-30,0,False,ID
2016-11-06,0,False,ID
2016-11-13,0,False,ID
2016-11-20,0,False,ID
2016-11-27,0,False,ID
2016-12-04,0,False,ID
2016-12-11,0,False,ID
2016-12-18,59,False,ID
2016-12-25,30,False,ID
2017-01-01,0,False,ID
2017-01-08,0,False,ID
2017-01-15,25,False,ID
2017-01-22,0,False,ID
2017-01-29,0,False,ID
2017-02-05,25,False,ID
2017-02-12,0,False,ID
2017-02-19,0,False,ID
2017-02-26,24,False,ID
2017-03-05,0,False,ID
2017-03-12,0,False,ID
2017-03-19,26,False,ID
2017-03-26,0,False,ID
2017-04-02,25,False,ID
2017-04-09,0,False,ID
2017-04-16,26,False,ID
2017-04-23,0,False,ID
2017-04-30,0,False,ID
2017-05-07,27,False,ID
2017-05-14,0,False,ID
2017-05-21,0,False,ID
2017-05-28,0,False,ID
2017-06-04,0,False,ID
2017-06-11,0,False,ID
2017-06-18,0,False,ID
2017-06-25,0,False,ID
2017-07-02,0,False,ID
2017-07-09,0,False,ID
2017-07-16,29,False,ID
2017-07-23,29,False,ID
2017-07-30,0,False,ID
2017-08-06,0,False,ID
2017-08-13,0,False,ID
2017-08-20,0,False,ID
2017-08-27,0,False,ID
2017-09-03,0,False,ID
2017-09-10,25,False,ID
2017-09-17,25,False,ID
2017-09-24,0,False,ID
2017-10-01,26,False,ID
2017-10-08,0,False,ID
2017-10-15,25,False,ID
2017-10-22,0,False,ID
2017-10-29,0,False,ID
2017-11-05,0,False,ID
2017-11-12,0,False,ID
2017-11-19,0,False,ID
2017-11-26,0,False,ID
2017-12-03,0,False,ID
2017-12-10,0,False,ID
2017-12-17,27,False,ID
2017-12-24,0,False,ID
2017-12-31,0,False,ID
2018-01-07,24,False,ID
2018-01-14,0,False,ID
2018-01-21,0,False,ID
2018-01-28,24,False,ID
2018-02-04,0,False,ID
2018-02-11,0,False,ID
2018-02-18,25,False,ID
2018-02-25,0,False,ID
2018-03-04,0,False,ID
2018-03-11,24,False,ID
2018-03-18,0,False,ID
2018-03-25,27,False,ID
2018-04-01,25,False,ID
2018-04-08,0,False,ID
2018-04-15,25,False,ID
2018-04-22,0,False,ID
2018-04-29,0,False,ID
2018-05-06,0,False,ID
2018-05-13,51,False,ID
2018-05-20,26,False,ID
2018-05-27,0,False,ID
2018-06-03,26,False,ID
2018-06-10,0,False,ID
2018-06-17,0,False,ID
2018-06-24,0,False,ID
2018-07-01,0,False,ID
2018-07-08,0,False,ID
2018-07-15,0,False,ID
2018-07-22,52,False,ID
2018-07-29,0,False,ID
2018-08-05,27,False,ID
2018-08-12,0,False,ID
2018-08-19,26,False,ID
2018-08-26,52,False,ID
2018-09-02,26,False,ID
2018-09-09,26,False,ID
2018-09-16,0,False,ID
2018-09-23,52,False,ID
2018-09-30,0,False,ID
2018-10-07,0,False,ID
2018-10-14,26,False,ID
2018-10-21,0,False,ID
2018-10-28,0,False,ID
2018-11-04,0,False,ID
2018-11-11,0,False,ID
2018-11-18,0,False,ID
2018-11-25,0,False,ID
2018-12-02,0,False,ID
2018-12-09,0,False,ID
2018-12-16,25,False,ID
2018-12-23,0,False,ID
2018-12-30,0,False,ID
2015-01-04,31,False,IL
2015-01-11,31,False,IL
2015-01-18,63,False,IL
2015-01-25,37,False,IL
2015-02-01,53,False,IL
2015-02-08,38,False,IL
2015-02-15,92,False,IL
2015-02-22,83,False,IL
2015-03-01,100,False,IL
2015-03-08,63,False,IL
2015-03-15,56,False,IL
2015-03-22,52,False,IL
2015-03-29,57,False,IL
2015-04-05,54,False,IL
2015-04-12,54,False,IL
2015-04-19,46,False,IL
2015-04-26,24,False,IL
2015-05-03,31,False,IL
2015-05-10,32,False,IL
2015-05-17,41,False,IL
2015-05-24,77,False,IL
2015-05-31,49,False,IL
2015-06-07,59,False,IL
2015-06-14,42,False,IL
2015-06-21,37,False,IL
2015-06-28,42,False,IL
2015-07-05,20,False,IL
2015-07-12,46,False,IL
2015-07-19,47,False,IL
2015-07-26,52,False,IL
2015-08-02,39,False,IL
2015-08-09,19,False,IL
2015-08-16,13,False,IL
2015-08-23,49,False,IL
2015-08-30,37,False,IL
2015-09-06,31,False,IL
2015-09-13,30,False,IL
2015-09-20,55,False,IL
2015-09-27,43,False,IL
2015-10-04,30,False,IL
2015-10-11,38,False,IL
2015-10-18,83,False,IL
2015-10-25,45,False,IL
2015-11-01,32,False,IL
2015-11-08,40,False,IL
2015-11-15,39,False,IL
2015-11-22,50,False,IL
2015-11-29,39,False,IL
2015-12-06,26,False,IL
2015-12-13,34,False,IL
2015-12-20,57,False,IL
2015-12-27,51,False,IL
2016-01-03,44,False,IL
2016-01-10,32,False,IL
2016-01-17,60,False,IL
2016-01-24,5,False,IL
2016-01-31,16,False,IL
2016-02-07,11,False,IL
2016-02-14,37,False,IL
2016-02-21,62,False,IL
2016-02-28,47,False,IL
2016-03-06,47,False,IL
2016-03-13,21,False,IL
2016-03-20,33,False,IL
2016-03-27,60,False,IL
2016-04-03,42,False,IL
2016-04-10,37,False,IL
2016-04-17,16,False,IL
2016-04-24,25,False,IL
2016-05-01,21,False,IL
2016-05-08,16,False,IL
2016-05-15,42,False,IL
2016-05-22,42,False,IL
2016-05-29,22,False,IL
2016-06-05,37,False,IL
2016-06-12,73,False,IL
2016-06-19,26,False,IL
2016-06-26,44,False,IL
2016-07-03,51,False,IL
2016-07-10,27,False,IL
2016-07-17,16,False,IL
2016-07-24,33,False,IL
2016-07-31,11,False,IL
2016-08-07,18,False,IL
2016-08-14,18,False,IL
2016-08-21,23,False,IL
2016-08-28,28,False,IL
2016-09-04,57,False,IL
2016-09-11,32,False,IL
2016-09-18,32,False,IL
2016-09-25,0,False,IL
2016-10-02,31,False,IL
2016-10-09,21,False,IL
2016-10-16,15,False,IL
2016-10-23,15,False,IL
2016-10-30,39,False,IL
2016-11-06,15,False,IL
2016-11-13,30,False,IL
2016-11-20,37,False,IL
2016-11-27,29,False,IL
2016-12-04,43,False,IL
2016-12-11,20,False,IL
2016-12-18,37,False,IL
2016-12-25,22,False,IL
2017-01-01,10,False,IL
2017-01-08,15,False,IL
2017-01-15,35,False,IL
2017-01-22,29,False,IL
2017-01-29,29,False,IL
2017-02-05,54,False,IL
2017-02-12,40,False,IL
2017-02-19,40,False,IL
2017-02-26,60,False,IL
2017-03-05,24,False,IL
2017-03-12,19,False,IL
2017-03-19,10,False,IL
2017-03-26,25,False,IL
2017-04-02,43,False,IL
2017-04-09,30,False,IL
2017-04-16,25,False,IL
2017-04-23,33,False,IL
2017-04-30,10,False,IL
2017-05-07,5,False,IL
2017-05-14,31,False,IL
2017-05-21,42,False,IL
2017-05-28,50,False,IL
2017-06-04,21,False,IL
2017-06-11,42,False,IL
2017-06-18,21,False,IL
2017-06-25,39,False,IL
2017-07-02,12,False,IL
2017-07-09,38,False,IL
2017-07-16,44,False,IL
2017-07-23,16,False,IL
2017-07-30,48,False,IL
2017-08-06,11,False,IL
2017-08-13,43,False,IL
2017-08-20,26,False,IL
2017-08-27,10,False,IL
2017-09-03,47,False,IL
2017-09-10,25,False,IL
2017-09-17,35,False,IL
2017-09-24,20,False,IL
2017-10-01,35,False,IL
2017-10-08,15,False,IL
2017-10-15,15,False,IL
2017-10-22,39,False,IL
2017-10-29,15,False,IL
2017-11-05,25,False,IL
2017-11-12,35,False,IL
2017-11-19,27,False,IL
2017-11-26,19,False,IL
2017-12-03,30,False,IL
2017-12-10,30,False,IL
2017-12-17,21,False,IL
2017-12-24,35,False,IL
2017-12-31,27,False,IL
2018-01-07,20,False,IL
2018-01-14,50,False,IL
2018-01-21,39,False,IL
2018-01-28,15,False,IL
2018-02-04,15,False,IL
2018-02-11,24,False,IL
2018-02-18,24,False,IL
2018-02-25,15,False,IL
2018-03-04,24,False,IL
2018-03-11,29,False,IL
2018-03-18,20,False,IL
2018-03-25,36,False,IL
2018-04-01,20,False,IL
2018-04-08,25,False,IL
2018-04-15,29,False,IL
2018-04-22,15,False,IL
2018-04-29,40,False,IL
2018-05-06,50,False,IL
2018-05-13,30,False,IL
2018-05-20,46,False,IL
2018-05-27,21,False,IL
2018-06-03,26,False,IL
2018-06-10,10,False,IL
2018-06-17,25,False,IL
2018-06-24,37,False,IL
2018-07-01,11,False,IL
2018-07-08,36,False,IL
2018-07-15,42,False,IL
2018-07-22,27,False,IL
2018-07-29,37,False,IL
2018-08-05,32,False,IL
2018-08-12,27,False,IL
2018-08-19,26,False,IL
2018-08-26,35,False,IL
2018-09-02,46,False,IL
2018-09-09,45,False,IL
2018-09-16,10,False,IL
2018-09-23,40,False,IL
2018-09-30,34,False,IL
2018-10-07,10,False,IL
2018-10-14,50,False,IL
2018-10-21,20,False,IL
2018-10-28,30,False,IL
2018-11-04,29,False,IL
2018-11-11,20,False,IL
2018-11-18,16,False,IL
2018-11-25,24,False,IL
2018-12-02,20,False,IL
2018-12-09,15,False,IL
2018-12-16,20,False,IL
2018-12-23,24,False,IL
2018-12-30,0,False,IL
2015-01-04,0,False,IN
2015-01-11,54,False,IN
2015-01-18,28,False,IN
2015-01-25,27,False,IN
2015-02-01,0,False,IN
2015-02-08,0,False,IN
2015-02-15,27,False,IN
2015-02-22,27,False,IN
2015-03-01,82,False,IN
2015-03-08,57,False,IN
2015-03-15,29,False,IN
2015-03-22,97,False,IN
2015-03-29,30,False,IN
2015-04-05,57,False,IN
2015-04-12,28,False,IN
2015-04-19,27,False,IN
2015-04-26,28,False,IN
2015-05-03,29,False,IN
2015-05-10,30,False,IN
2015-05-17,0,False,IN
2015-05-24,33,False,IN
2015-05-31,100,False,IN
2015-06-07,0,False,IN
2015-06-14,67,False,IN
2015-06-21,33,False,IN
2015-06-28,0,False,IN
2015-07-05,0,False,IN
2015-07-12,0,False,IN
2015-07-19,0,False,IN
2015-07-26,0,False,IN
2015-08-02,31,False,IN
2015-08-09,29,False,IN
2015-08-16,0,False,IN
2015-08-23,0,False,IN
2015-08-30,51,False,IN
2015-09-06,0,False,IN
2015-09-13,52,False,IN
2015-09-20,77,False,IN
2015-09-27,0,False,IN
2015-10-04,26,False,IN
2015-10-11,0,False,IN
2015-10-18,84,False,IN
2015-10-25,0,False,IN
2015-11-01,25,False,IN
2015-11-08,26,False,IN
2015-11-15,25,False,IN
2015-11-22,0,False,IN
2015-11-29,24,False,IN
2015-12-06,48,False,IN
2015-12-13,0,False,IN
2015-12-20,0,False,IN
2015-12-27,0,False,IN
2016-01-03,0,False,IN
2016-01-10,51,False,IN
2016-01-17,17,False,IN
2016-01-24,17,False,IN
2016-01-31,67,False,IN
2016-02-07,17,False,IN
2016-02-14,17,False,IN
2016-02-21,17,False,IN
2016-02-28,66,False,IN
2016-03-06,34,False,IN
2016-03-13,17,False,IN
2016-03-20,35,False,IN
2016-03-27,0,False,IN
2016-04-03,17,False,IN
2016-04-10,50,False,IN
2016-04-17,17,False,IN
2016-04-24,17,False,IN
2016-05-01,66,False,IN
2016-05-08,35,False,IN
2016-05-15,0,False,IN
2016-05-22,18,False,IN
2016-05-29,19,False,IN
2016-06-05,38,False,IN
2016-06-12,19,False,IN
2016-06-19,0,False,IN
2016-06-26,37,False,IN
2016-07-03,57,False,IN
2016-07-10,19,False,IN
2016-07-17,0,False,IN
2016-07-24,55,False,IN
2016-07-31,0,False,IN
2016-08-07,19,False,IN
2016-08-14,18,False,IN
2016-08-21,51,False,IN
2016-08-28,16,False,IN
2016-09-04,0,False,IN
2016-09-11,32,False,IN
2016-09-18,16,False,IN
2016-09-25,0,False,IN
2016-10-02,0,False,IN
2016-10-09,34,False,IN
2016-10-16,0,False,IN
2016-10-23,32,False,IN
2016-10-30,16,False,IN
2016-11-06,15,False,IN
2016-11-13,16,False,IN
2016-11-20,0,False,IN
2016-11-27,15,False,IN
2016-12-04,15,False,IN
2016-12-11,45,False,IN
2016-12-18,17,False,IN
2016-12-25,17,False,IN
2017-01-01,16,False,IN
2017-01-08,15,False,IN
2017-01-15,44,False,IN
2017-01-22,0,False,IN
2017-01-29,14,False,IN
2017-02-05,14,False,IN
2017-02-12,15,False,IN
2017-02-19,29,False,IN
2017-02-26,70,False,IN
2017-03-05,56,False,IN
2017-03-12,14,False,IN
2017-03-19,15,False,IN
2017-03-26,31,False,IN
2017-04-02,90,False,IN
2017-04-09,15,False,IN
2017-04-16,30,False,IN
2017-04-23,43,False,IN
2017-04-30,29,False,IN
2017-05-07,16,False,IN
2017-05-14,0,False,IN
2017-05-21,0,False,IN
2017-05-28,18,False,IN
2017-06-04,0,False,IN
2017-06-11,34,False,IN
2017-06-18,0,False,IN
2017-06-25,17,False,IN
2017-07-02,18,False,IN
2017-07-09,0,False,IN
2017-07-16,0,False,IN
2017-07-23,17,False,IN
2017-07-30,16,False,IN
2017-08-06,0,False,IN
2017-08-13,15,False,IN
2017-08-20,0,False,IN
2017-08-27,0,False,IN
2017-09-03,0,False,IN
2017-09-10,28,False,IN
2017-09-17,14,False,IN
2017-09-24,15,False,IN
2017-10-01,14,False,IN
2017-10-08,29,False,IN
2017-10-15,15,False,IN
2017-10-22,14,False,IN
2017-10-29,0,False,IN
2017-11-05,14,False,IN
2017-11-12,0,False,IN
2017-11-19,31,False,IN
2017-11-26,28,False,IN
2017-12-03,14,False,IN
2017-12-10,0,False,IN
2017-12-17,0,False,IN
2017-12-24,17,False,IN
2017-12-31,78,False,IN
2018-01-07,28,False,IN
2018-01-14,28,False,IN
2018-01-21,0,False,IN
2018-01-28,0,False,IN
2018-02-04,27,False,IN
2018-02-11,69,False,IN
2018-02-18,41,False,IN
2018-02-25,14,False,IN
2018-03-04,0,False,IN
2018-03-11,0,False,IN
2018-03-18,41,False,IN
2018-03-25,0,False,IN
2018-04-01,14,False,IN
2018-04-08,27,False,IN
2018-04-15,13,False,IN
2018-04-22,14,False,IN
2018-04-29,14,False,IN
2018-05-06,28,False,IN
2018-05-13,14,False,IN
2018-05-20,15,False,IN
2018-05-27,62,False,IN
2018-06-03,0,False,IN
2018-06-10,29,False,IN
2018-06-17,46,False,IN
2018-06-24,16,False,IN
2018-07-01,0,False,IN
2018-07-08,0,False,IN
2018-07-15,30,False,IN
2018-07-22,31,False,IN
2018-07-29,15,False,IN
2018-08-05,29,False,IN
2018-08-12,14,False,IN
2018-08-19,28,False,IN
2018-08-26,0,False,IN
2018-09-02,28,False,IN
2018-09-09,14,False,IN
2018-09-16,0,False,IN
2018-09-23,27,False,IN
2018-09-30,41,False,IN
2018-10-07,15,False,IN
2018-10-14,15,False,IN
2018-10-21,0,False,IN
2018-10-28,0,False,IN
2018-11-04,13,False,IN
2018-11-11,14,False,IN
2018-11-18,0,False,IN
2018-11-25,14,False,IN
2018-12-02,42,False,IN
2018-12-09,14,False,IN
2018-12-16,15,False,IN
2018-12-23,0,False,IN
2018-12-30,15,False,IN
2015-01-04,0,False,IA
2015-01-11,0,False,IA
2015-01-18,52,False,IA
2015-01-25,0,False,IA
2015-02-01,74,False,IA
2015-02-08,100,False,IA
2015-02-15,0,False,IA
2015-02-22,0,False,IA
2015-03-01,0,False,IA
2015-03-08,27,False,IA
2015-03-15,0,False,IA
2015-03-22,28,False,IA
2015-03-29,0,False,IA
2015-04-05,0,False,IA
2015-04-12,0,False,IA
2015-04-19,25,False,IA
2015-04-26,27,False,IA
2015-05-03,26,False,IA
2015-05-10,0,False,IA
2015-05-17,28,False,IA
2015-05-24,59,False,IA
2015-05-31,0,False,IA
2015-06-07,30,False,IA
2015-06-14,0,False,IA
