date,harry potter,isPartial,State
2016-04-03,27,False,GA
2016-04-10,35,False,GA
2016-04-17,32,False,GA
2016-04-24,33,False,GA
2016-05-01,26,False,GA
2016-05-08,23,False,GA
2016-05-15,27,False,GA
2016-05-22,33,False,GA
2016-05-29,39,False,GA
2016-06-05,36,False,GA
2016-06-12,30,False,GA
2016-06-19,29,False,GA
2016-06-26,32,False,GA
2016-07-03,31,False,GA
2016-07-10,33,False,GA
2016-07-17,40,False,GA
2016-07-24,39,False,GA
2016-07-31,100,False,GA
2016-08-07,39,False,GA
2016-08-14,33,False,GA
2016-08-21,33,False,GA
2016-08-28,43,False,GA
2016-09-04,40,False,GA
2016-09-11,33,False,GA
2016-09-18,30,False,GA
2016-09-25,26,False,GA
2016-10-02,33,False,GA
2016-10-09,38,False,GA
2016-10-16,41,False,GA
2016-10-23,33,False,GA
2016-10-30,32,False,GA
2016-11-06,26,False,GA
2016-11-13,44,False,GA
2016-11-20,50,False,GA
2016-11-27,46,False,GA
2016-12-04,38,False,GA
2016-12-11,35,False,GA
2016-12-18,39,False,GA
2016-12-25,43,False,GA
2017-01-01,50,False,GA
2017-01-08,32,False,GA
2017-01-15,32,False,GA
2017-01-22,33,False,GA
2017-01-29,33,False,GA
2017-02-05,34,False,GA
2017-02-12,26,False,GA
2017-02-19,28,False,GA
2017-02-26,30,False,GA
2017-03-05,34,False,GA
2017-03-12,25,False,GA
2017-03-19,27,False,GA
2017-03-26,31,False,GA
2017-04-02,27,False,GA
2017-04-09,32,False,GA
2017-04-16,23,False,GA
2017-04-23,25,False,GA
2017-04-30,33,False,GA
2017-05-07,23,False,GA
2017-05-14,25,False,GA
2017-05-21,25,False,GA
2017-05-28,28,False,GA
2017-06-04,28,False,GA
2017-06-11,26,False,GA
2017-06-18,35,False,GA
2017-06-25,52,False,GA
2017-07-02,31,False,GA
2017-07-09,30,False,GA
2017-07-16,33,False,GA
2017-07-23,29,False,GA
2017-07-30,39,False,GA
2017-08-06,28,False,GA
2017-08-13,28,False,GA
2017-08-20,23,False,GA
2017-08-27,24,False,GA
2017-09-03,25,False,GA
2017-09-10,28,False,GA
2017-09-17,24,False,GA
2017-09-24,33,False,GA
2017-10-01,31,False,GA
2017-10-08,29,False,GA
2017-10-15,31,False,GA
2017-10-22,31,False,GA
2017-10-29,28,False,GA
2017-11-05,33,False,GA
2017-11-12,33,False,GA
2017-11-19,43,False,GA
2017-11-26,41,False,GA
2017-12-03,29,False,GA
2017-12-10,30,False,GA
2017-12-17,26,False,GA
2017-12-24,36,False,GA
2017-12-31,43,False,GA
2018-01-07,39,False,GA
2018-01-14,36,False,GA
2018-01-21,29,False,GA
2018-01-28,26,False,GA
2018-02-04,22,False,GA
2018-02-11,28,False,GA
2018-02-18,26,False,GA
2018-02-25,26,False,GA
2018-03-04,23,False,GA
2018-03-11,27,False,GA
2018-03-18,23,False,GA
2018-03-25,23,False,GA
2018-04-01,28,False,GA
2018-04-08,25,False,GA
2018-04-15,22,False,GA
2018-04-22,34,False,GA
2018-04-29,34,False,GA
2018-05-06,33,False,GA
2018-05-13,33,False,GA
2018-05-20,30,False,GA
2018-05-27,28,False,GA
2018-06-03,30,False,GA
2018-06-10,29,False,GA
2018-06-17,29,False,GA
2018-06-24,33,False,GA
2018-07-01,29,False,GA
2018-07-08,35,False,GA
2018-07-15,49,False,GA
2018-07-22,34,False,GA
2018-07-29,35,False,GA
2018-08-05,33,False,GA
2018-08-12,29,False,GA
2018-08-19,28,False,GA
2018-08-26,27,False,GA
2018-09-02,40,False,GA
2018-09-09,30,False,GA
2018-09-16,30,False,GA
2018-09-23,29,False,GA
2018-09-30,31,False,GA
2018-10-07,35,False,GA
2018-10-14,36,False,GA
2018-10-21,39,False,GA
2018-10-28,42,False,GA
2018-11-04,43,False,GA
2018-11-11,49,False,GA
2018-11-18,61,False,GA
2018-11-25,41,False,GA
2018-12-02,39,False,GA
2018-12-09,36,False,GA
2018-12-16,39,False,GA
2018-12-23,51,False,GA
2018-12-30,38,False,GA
2015-01-04,23,False,HI
2015-01-11,18,False,HI
2015-01-18,18,False,HI
2015-01-25,13,False,HI
2015-02-01,13,False,HI
2015-02-08,12,False,HI
2015-02-15,18,False,HI
2015-02-22,22,False,HI
2015-03-01,15,False,HI
2015-03-08,8,False,HI
2015-03-15,11,False,HI
2015-03-22,16,False,HI
2015-03-29,19,False,HI
2015-04-05,12,False,HI
2015-04-12,19,False,HI
2015-04-19,15,False,HI
2015-04-26,8,False,HI
2015-05-03,17,False,HI
2015-05-10,13,False,HI
2015-05-17,18,False,HI
2015-05-24,15,False,HI
2015-05-31,32,False,HI
2015-06-07,21,False,HI
2015-06-14,23,False,HI
2015-06-21,14,False,HI
2015-06-28,21,False,HI
2015-07-05,17,False,HI
2015-07-12,22,False,HI
2015-07-19,21,False,HI
2015-07-26,46,False,HI
2015-08-02,23,False,HI
2015-08-09,18,False,HI
2015-08-16,22,False,HI
2015-08-23,18,False,HI
2015-08-30,16,False,HI
2015-09-06,28,False,HI
2015-09-13,16,False,HI
2015-09-20,27,False,HI
2015-09-27,20,False,HI
2015-10-04,24,False,HI
2015-10-11,18,False,HI
2015-10-18,30,False,HI
2015-10-25,24,False,HI
2015-11-01,29,False,HI
2015-11-08,26,False,HI
2015-11-15,24,False,HI
2015-11-22,15,False,HI
2015-11-29,21,False,HI
2015-12-06,27,False,HI
2015-12-13,18,False,HI
2015-12-20,32,False,HI
2015-12-27,55,False,HI
2016-01-03,27,False,HI
2016-01-10,35,False,HI
2016-01-17,22,False,HI
2016-01-24,21,False,HI
2016-01-31,28,False,HI
2016-02-07,22,False,HI
2016-02-14,17,False,HI
2016-02-21,22,False,HI
2016-02-28,19,False,HI
2016-03-06,37,False,HI
2016-03-13,25,False,HI
2016-03-20,18,False,HI
2016-03-27,24,False,HI
2016-04-03,29,False,HI
2016-04-10,34,False,HI
2016-04-17,20,False,HI
2016-04-24,26,False,HI
2016-05-01,23,False,HI
2016-05-08,23,False,HI
2016-05-15,18,False,HI
2016-05-22,21,False,HI
2016-05-29,57,False,HI
2016-06-05,27,False,HI
2016-06-12,37,False,HI
2016-06-19,32,False,HI
2016-06-26,18,False,HI
2016-07-03,32,False,HI
2016-07-10,17,False,HI
2016-07-17,27,False,HI
2016-07-24,49,False,HI
2016-07-31,100,False,HI
2016-08-07,34,False,HI
2016-08-14,41,False,HI
2016-08-21,31,False,HI
2016-08-28,27,False,HI
2016-09-04,47,False,HI
2016-09-11,29,False,HI
2016-09-18,29,False,HI
2016-09-25,25,False,HI
2016-10-02,28,False,HI
2016-10-09,33,False,HI
2016-10-16,19,False,HI
2016-10-23,32,False,HI
2016-10-30,27,False,HI
2016-11-06,24,False,HI
2016-11-13,33,False,HI
2016-11-20,56,False,HI
2016-11-27,29,False,HI
2016-12-04,29,False,HI
2016-12-11,29,False,HI
2016-12-18,25,False,HI
2016-12-25,33,False,HI
2017-01-01,56,False,HI
2017-01-08,25,False,HI
2017-01-15,21,False,HI
2017-01-22,23,False,HI
2017-01-29,23,False,HI
2017-02-05,19,False,HI
2017-02-12,30,False,HI
2017-02-19,23,False,HI
2017-02-26,21,False,HI
2017-03-05,23,False,HI
2017-03-12,19,False,HI
2017-03-19,26,False,HI
2017-03-26,25,False,HI
2017-04-02,21,False,HI
2017-04-09,22,False,HI
2017-04-16,16,False,HI
2017-04-23,29,False,HI
2017-04-30,22,False,HI
2017-05-07,13,False,HI
2017-05-14,14,False,HI
2017-05-21,19,False,HI
2017-05-28,32,False,HI
2017-06-04,22,False,HI
2017-06-11,21,False,HI
2017-06-18,19,False,HI
2017-06-25,49,False,HI
2017-07-02,16,False,HI
2017-07-09,23,False,HI
2017-07-16,26,False,HI
2017-07-23,24,False,HI
2017-07-30,42,False,HI
2017-08-06,10,False,HI
2017-08-13,17,False,HI
2017-08-20,10,False,HI
2017-08-27,19,False,HI
2017-09-03,44,False,HI
2017-09-10,23,False,HI
2017-09-17,13,False,HI
2017-09-24,22,False,HI
2017-10-01,22,False,HI
2017-10-08,19,False,HI
2017-10-15,35,False,HI
2017-10-22,27,False,HI
2017-10-29,17,False,HI
2017-11-05,29,False,HI
2017-11-12,20,False,HI
2017-11-19,18,False,HI
2017-11-26,26,False,HI
2017-12-03,27,False,HI
2017-12-10,11,False,HI
2017-12-17,22,False,HI
2017-12-24,21,False,HI
2017-12-31,34,False,HI
2018-01-07,19,False,HI
2018-01-14,17,False,HI
2018-01-21,19,False,HI
2018-01-28,25,False,HI
2018-02-04,22,False,HI
2018-02-11,24,False,HI
2018-02-18,28,False,HI
2018-02-25,29,False,HI
2018-03-04,26,False,HI
2018-03-11,26,False,HI
2018-03-18,18,False,HI
2018-03-25,25,False,HI
2018-04-01,37,False,HI
2018-04-08,23,False,HI
2018-04-15,16,False,HI
2018-04-22,30,False,HI
2018-04-29,19,False,HI
2018-05-06,26,False,HI
2018-05-13,16,False,HI
2018-05-20,20,False,HI
2018-05-27,18,False,HI
2018-06-03,21,False,HI
2018-06-10,25,False,HI
2018-06-17,25,False,HI
2018-06-24,23,False,HI
2018-07-01,23,False,HI
2018-07-08,33,False,HI
2018-07-15,47,False,HI
2018-07-22,33,False,HI
2018-07-29,51,False,HI
2018-08-05,27,False,HI
2018-08-12,25,False,HI
2018-08-19,25,False,HI
2018-08-26,32,False,HI
2018-09-02,38,False,HI
2018-09-09,23,False,HI
2018-09-16,24,False,HI
2018-09-23,36,False,HI
2018-09-30,37,False,HI
2018-10-07,30,False,HI
2018-10-14,29,False,HI
2018-10-21,33,False,HI
2018-10-28,43,False,HI
2018-11-04,41,False,HI
2018-11-11,50,False,HI
2018-11-18,40,False,HI
2018-11-25,34,False,HI
2018-12-02,41,False,HI
2018-12-09,34,False,HI
2018-12-16,29,False,HI
2018-12-23,48,False,HI
2018-12-30,26,False,HI
2015-01-04,56,False,ID
2015-01-11,47,False,ID
2015-01-18,34,False,ID
2015-01-25,38,False,ID
2015-02-01,46,False,ID
2015-02-08,39,False,ID
2015-02-15,17,False,ID
2015-02-22,21,False,ID
2015-03-01,13,False,ID
2015-03-08,56,False,ID
2015-03-15,22,False,ID
2015-03-22,36,False,ID
2015-03-29,40,False,ID
2015-04-05,26,False,ID
2015-04-12,44,False,ID
2015-04-19,22,False,ID
2015-04-26,31,False,ID
2015-05-03,35,False,ID
2015-05-10,18,False,ID
2015-05-17,36,False,ID
2015-05-24,47,False,ID
2015-05-31,54,False,ID
2015-06-07,51,False,ID
2015-06-14,56,False,ID
2015-06-21,49,False,ID
2015-06-28,52,False,ID
2015-07-05,17,False,ID
2015-07-12,25,False,ID
2015-07-19,39,False,ID
2015-07-26,43,False,ID
2015-08-02,30,False,ID
2015-08-09,25,False,ID
2015-08-16,50,False,ID
2015-08-23,36,False,ID
2015-08-30,44,False,ID
2015-09-06,33,False,ID
2015-09-13,38,False,ID
2015-09-20,42,False,ID
2015-09-27,54,False,ID
2015-10-04,34,False,ID
2015-10-11,67,False,ID
2015-10-18,79,False,ID
2015-10-25,50,False,ID
2015-11-01,21,False,ID
2015-11-08,21,False,ID
2015-11-15,35,False,ID
2015-11-22,63,False,ID
2015-11-29,54,False,ID
2015-12-06,40,False,ID
2015-12-13,76,False,ID
2015-12-20,57,False,ID
2015-12-27,57,False,ID
2016-01-03,50,False,ID
2016-01-10,72,False,ID
2016-01-17,68,False,ID
2016-01-24,55,False,ID
2016-01-31,32,False,ID
2016-02-07,55,False,ID
2016-02-14,45,False,ID
2016-02-21,54,False,ID
2016-02-28,44,False,ID
2016-03-06,35,False,ID
2016-03-13,49,False,ID
2016-03-20,42,False,ID
2016-03-27,67,False,ID
2016-04-03,56,False,ID
2016-04-10,37,False,ID
2016-04-17,42,False,ID
2016-04-24,26,False,ID
2016-05-01,37,False,ID
2016-05-08,54,False,ID
2016-05-15,59,False,ID
2016-05-22,42,False,ID
2016-05-29,65,False,ID
2016-06-05,56,False,ID
2016-06-12,38,False,ID
2016-06-19,38,False,ID
2016-06-26,57,False,ID
2016-07-03,61,False,ID
2016-07-10,39,False,ID
2016-07-17,57,False,ID
2016-07-24,68,False,ID
2016-07-31,100,False,ID
2016-08-07,64,False,ID
2016-08-14,62,False,ID
2016-08-21,52,False,ID
2016-08-28,72,False,ID
2016-09-04,55,False,ID
2016-09-11,44,False,ID
2016-09-18,37,False,ID
2016-09-25,74,False,ID
2016-10-02,64,False,ID
2016-10-09,49,False,ID
2016-10-16,81,False,ID
2016-10-23,80,False,ID
2016-10-30,65,False,ID
2016-11-06,63,False,ID
2016-11-13,59,False,ID
2016-11-20,84,False,ID
2016-11-27,43,False,ID
2016-12-04,63,False,ID
2016-12-11,43,False,ID
2016-12-18,77,False,ID
2016-12-25,65,False,ID
2017-01-01,68,False,ID
2017-01-08,55,False,ID
2017-01-15,32,False,ID
2017-01-22,30,False,ID
2017-01-29,46,False,ID
2017-02-05,51,False,ID
2017-02-12,52,False,ID
2017-02-19,45,False,ID
2017-02-26,49,False,ID
2017-03-05,66,False,ID
2017-03-12,54,False,ID
2017-03-19,50,False,ID
2017-03-26,38,False,ID
2017-04-02,50,False,ID
2017-04-09,42,False,ID
2017-04-16,22,False,ID
2017-04-23,31,False,ID
2017-04-30,35,False,ID
2017-05-07,46,False,ID
2017-05-14,42,False,ID
2017-05-21,41,False,ID
2017-05-28,36,False,ID
2017-06-04,55,False,ID
2017-06-11,36,False,ID
2017-06-18,18,False,ID
2017-06-25,64,False,ID
2017-07-02,38,False,ID
2017-07-09,71,False,ID
2017-07-16,41,False,ID
2017-07-23,56,False,ID
2017-07-30,45,False,ID
2017-08-06,41,False,ID
2017-08-13,56,False,ID
2017-08-20,49,False,ID
2017-08-27,35,False,ID
2017-09-03,42,False,ID
2017-09-10,35,False,ID
2017-09-17,43,False,ID
2017-09-24,23,False,ID
2017-10-01,53,False,ID
2017-10-08,50,False,ID
2017-10-15,43,False,ID
2017-10-22,46,False,ID
2017-10-29,60,False,ID
2017-11-05,61,False,ID
2017-11-12,48,False,ID
2017-11-19,47,False,ID
2017-11-26,48,False,ID
2017-12-03,48,False,ID
2017-12-10,41,False,ID
2017-12-17,38,False,ID
2017-12-24,53,False,ID
2017-12-31,73,False,ID
2018-01-07,39,False,ID
2018-01-14,45,False,ID
2018-01-21,49,False,ID
2018-01-28,37,False,ID
2018-02-04,39,False,ID
2018-02-11,37,False,ID
2018-02-18,39,False,ID
2018-02-25,59,False,ID
2018-03-04,34,False,ID
2018-03-11,34,False,ID
2018-03-18,51,False,ID
2018-03-25,26,False,ID
2018-04-01,40,False,ID
2018-04-08,34,False,ID
2018-04-15,28,False,ID
2018-04-22,52,False,ID
2018-04-29,46,False,ID
2018-05-06,55,False,ID
2018-05-13,46,False,ID
2018-05-20,50,False,ID
2018-05-27,40,False,ID
2018-06-03,37,False,ID
2018-06-10,42,False,ID
2018-06-17,56,False,ID
2018-06-24,34,False,ID
2018-07-01,26,False,ID
2018-07-08,33,False,ID
2018-07-15,63,False,ID
2018-07-22,45,False,ID
2018-07-29,45,False,ID
2018-08-05,51,False,ID
2018-08-12,49,False,ID
2018-08-19,25,False,ID
2018-08-26,69,False,ID
2018-09-02,59,False,ID
2018-09-09,55,False,ID
2018-09-16,36,False,ID
2018-09-23,61,False,ID
2018-09-30,47,False,ID
2018-10-07,47,False,ID
2018-10-14,62,False,ID
2018-10-21,67,False,ID
2018-10-28,89,False,ID
2018-11-04,46,False,ID
2018-11-11,68,False,ID
2018-11-18,100,False,ID
2018-11-25,62,False,ID
2018-12-02,75,False,ID
2018-12-09,56,False,ID
2018-12-16,63,False,ID
2018-12-23,71,False,ID
2018-12-30,63,False,ID
2015-01-04,26,False,IL
2015-01-11,19,False,IL
2015-01-18,24,False,IL
2015-01-25,19,False,IL
2015-02-01,14,False,IL
2015-02-08,21,False,IL
2015-02-15,23,False,IL
2015-02-22,19,False,IL
2015-03-01,17,False,IL
2015-03-08,24,False,IL
2015-03-15,18,False,IL
2015-03-22,19,False,IL
2015-03-29,19,False,IL
2015-04-05,22,False,IL
2015-04-12,17,False,IL
2015-04-19,17,False,IL
2015-04-26,19,False,IL
2015-05-03,19,False,IL
2015-05-10,19,False,IL
2015-05-17,17,False,IL
2015-05-24,18,False,IL
2015-05-31,32,False,IL
2015-06-07,23,False,IL
2015-06-14,24,False,IL
2015-06-21,22,False,IL
2015-06-28,19,False,IL
2015-07-05,21,False,IL
2015-07-12,23,False,IL
2015-07-19,23,False,IL
2015-07-26,38,False,IL
2015-08-02,26,False,IL
2015-08-09,25,False,IL
2015-08-16,25,False,IL
2015-08-23,26,False,IL
2015-08-30,27,False,IL
2015-09-06,25,False,IL
2015-09-13,22,False,IL
2015-09-20,26,False,IL
2015-09-27,19,False,IL
2015-10-04,25,False,IL
2015-10-11,24,False,IL
2015-10-18,35,False,IL
2015-10-25,32,False,IL
2015-11-01,21,False,IL
2015-11-08,24,False,IL
2015-11-15,24,False,IL
2015-11-22,29,False,IL
2015-11-29,28,False,IL
2015-12-06,27,False,IL
2015-12-13,31,False,IL
2015-12-20,34,False,IL
2015-12-27,42,False,IL
2016-01-03,31,False,IL
2016-01-10,44,False,IL
2016-01-17,33,False,IL
2016-01-24,27,False,IL
2016-01-31,26,False,IL
2016-02-07,42,False,IL
2016-02-14,30,False,IL
2016-02-21,25,False,IL
2016-02-28,25,False,IL
2016-03-06,31,False,IL
2016-03-13,23,False,IL
2016-03-20,28,False,IL
2016-03-27,25,False,IL
2016-04-03,25,False,IL
2016-04-10,24,False,IL
2016-04-17,25,False,IL
2016-04-24,28,False,IL
2016-05-01,29,False,IL
2016-05-08,30,False,IL
2016-05-15,25,False,IL
2016-05-22,30,False,IL
2016-05-29,40,False,IL
2016-06-05,31,False,IL
2016-06-12,31,False,IL
2016-06-19,26,False,IL
2016-06-26,36,False,IL
2016-07-03,33,False,IL
2016-07-10,28,False,IL
2016-07-17,29,False,IL
2016-07-24,50,False,IL
2016-07-31,100,False,IL
2016-08-07,41,False,IL
2016-08-14,33,False,IL
2016-08-21,31,False,IL
2016-08-28,32,False,IL
2016-09-04,36,False,IL
2016-09-11,28,False,IL
2016-09-18,23,False,IL
2016-09-25,28,False,IL
2016-10-02,32,False,IL
2016-10-09,35,False,IL
2016-10-16,40,False,IL
2016-10-23,36,False,IL
2016-10-30,34,False,IL
2016-11-06,28,False,IL
2016-11-13,38,False,IL
2016-11-20,50,False,IL
2016-11-27,42,False,IL
2016-12-04,35,False,IL
2016-12-11,37,False,IL
2016-12-18,39,False,IL
2016-12-25,42,False,IL
2017-01-01,40,False,IL
2017-01-08,31,False,IL
2017-01-15,32,False,IL
2017-01-22,34,False,IL
2017-01-29,28,False,IL
2017-02-05,36,False,IL
2017-02-12,28,False,IL
2017-02-19,28,False,IL
2017-02-26,27,False,IL
2017-03-05,30,False,IL
2017-03-12,28,False,IL
2017-03-19,28,False,IL
2017-03-26,24,False,IL
2017-04-02,26,False,IL
2017-04-09,29,False,IL
2017-04-16,26,False,IL
2017-04-23,26,False,IL
2017-04-30,33,False,IL
2017-05-07,23,False,IL
2017-05-14,28,False,IL
2017-05-21,30,False,IL
2017-05-28,35,False,IL
2017-06-04,26,False,IL
2017-06-11,23,False,IL
2017-06-18,24,False,IL
2017-06-25,46,False,IL
2017-07-02,29,False,IL
2017-07-09,33,False,IL
2017-07-16,27,False,IL
2017-07-23,41,False,IL
2017-07-30,36,False,IL
2017-08-06,29,False,IL
2017-08-13,32,False,IL
2017-08-20,23,False,IL
2017-08-27,24,False,IL
2017-09-03,35,False,IL
2017-09-10,27,False,IL
2017-09-17,25,False,IL
2017-09-24,25,False,IL
2017-10-01,28,False,IL
2017-10-08,25,False,IL
2017-10-15,28,False,IL
2017-10-22,32,False,IL
2017-10-29,27,False,IL
2017-11-05,33,False,IL
2017-11-12,30,False,IL
2017-11-19,36,False,IL
2017-11-26,34,False,IL
2017-12-03,32,False,IL
2017-12-10,34,False,IL
2017-12-17,24,False,IL
2017-12-24,36,False,IL
2017-12-31,54,False,IL
2018-01-07,35,False,IL
2018-01-14,27,False,IL
2018-01-21,33,False,IL
2018-01-28,29,False,IL
2018-02-04,30,False,IL
2018-02-11,24,False,IL
2018-02-18,28,False,IL
2018-02-25,27,False,IL
2018-03-04,26,False,IL
2018-03-11,24,False,IL
2018-03-18,31,False,IL
2018-03-25,30,False,IL
2018-04-01,33,False,IL
2018-04-08,20,False,IL
2018-04-15,25,False,IL
2018-04-22,33,False,IL
2018-04-29,31,False,IL
2018-05-06,27,False,IL
2018-05-13,29,False,IL
2018-05-20,24,False,IL
2018-05-27,28,False,IL
2018-06-03,35,False,IL
2018-06-10,27,False,IL
2018-06-17,22,False,IL
2018-06-24,24,False,IL
2018-07-01,29,False,IL
2018-07-08,30,False,IL
2018-07-15,43,False,IL
2018-07-22,30,False,IL
2018-07-29,45,False,IL
2018-08-05,38,False,IL
2018-08-12,30,False,IL
2018-08-19,28,False,IL
2018-08-26,29,False,IL
2018-09-02,38,False,IL
2018-09-09,30,False,IL
2018-09-16,29,False,IL
2018-09-23,31,False,IL
2018-09-30,31,False,IL
2018-10-07,37,False,IL
2018-10-14,40,False,IL
2018-10-21,42,False,IL
2018-10-28,48,False,IL
2018-11-04,38,False,IL
2018-11-11,44,False,IL
2018-11-18,55,False,IL
2018-11-25,42,False,IL
2018-12-02,35,False,IL
2018-12-09,39,False,IL
2018-12-16,41,False,IL
2018-12-23,52,False,IL
2018-12-30,34,False,IL
2015-01-04,19,False,IN
2015-01-11,23,False,IN
2015-01-18,28,False,IN
2015-01-25,24,False,IN
2015-02-01,23,False,IN
2015-02-08,28,False,IN
2015-02-15,34,False,IN
2015-02-22,20,False,IN
2015-03-01,29,False,IN
2015-03-08,25,False,IN
2015-03-15,26,False,IN
2015-03-22,18,False,IN
2015-03-29,22,False,IN
2015-04-05,20,False,IN
2015-04-12,16,False,IN
2015-04-19,28,False,IN
2015-04-26,21,False,IN
2015-05-03,21,False,IN
2015-05-10,24,False,IN
2015-05-17,18,False,IN
2015-05-24,34,False,IN
2015-05-31,36,False,IN
2015-06-07,24,False,IN
2015-06-14,29,False,IN
2015-06-21,33,False,IN
2015-06-28,25,False,IN
2015-07-05,18,False,IN
2015-07-12,28,False,IN
2015-07-19,34,False,IN
2015-07-26,40,False,IN
2015-08-02,20,False,IN
2015-08-09,23,False,IN
2015-08-16,17,False,IN
2015-08-23,14,False,IN
2015-08-30,29,False,IN
2015-09-06,25,False,IN
2015-09-13,21,False,IN
2015-09-20,21,False,IN
2015-09-27,23,False,IN
2015-10-04,30,False,IN
2015-10-11,23,False,IN
2015-10-18,34,False,IN
2015-10-25,36,False,IN
2015-11-01,27,False,IN
2015-11-08,21,False,IN
2015-11-15,30,False,IN
2015-11-22,16,False,IN
2015-11-29,26,False,IN
2015-12-06,19,False,IN
2015-12-13,42,False,IN
2015-12-20,34,False,IN
2015-12-27,48,False,IN
2016-01-03,29,False,IN
2016-01-10,40,False,IN
2016-01-17,38,False,IN
2016-01-24,31,False,IN
2016-01-31,30,False,IN
2016-02-07,33,False,IN
2016-02-14,28,False,IN
2016-02-21,24,False,IN
2016-02-28,33,False,IN
2016-03-06,36,False,IN
2016-03-13,25,False,IN
2016-03-20,24,False,IN
2016-03-27,29,False,IN
2016-04-03,23,False,IN
2016-04-10,34,False,IN
2016-04-17,32,False,IN
2016-04-24,30,False,IN
2016-05-01,22,False,IN
2016-05-08,36,False,IN
2016-05-15,26,False,IN
2016-05-22,28,False,IN
2016-05-29,36,False,IN
2016-06-05,24,False,IN
2016-06-12,29,False,IN
2016-06-19,31,False,IN
2016-06-26,28,False,IN
2016-07-03,39,False,IN
2016-07-10,26,False,IN
2016-07-17,31,False,IN
2016-07-24,50,False,IN
2016-07-31,100,False,IN
2016-08-07,36,False,IN
2016-08-14,35,False,IN
2016-08-21,30,False,IN
2016-08-28,35,False,IN
2016-09-04,40,False,IN
2016-09-11,24,False,IN
2016-09-18,32,False,IN
2016-09-25,29,False,IN
2016-10-02,32,False,IN
2016-10-09,30,False,IN
2016-10-16,32,False,IN
2016-10-23,37,False,IN
2016-10-30,36,False,IN
2016-11-06,26,False,IN
2016-11-13,45,False,IN
2016-11-20,52,False,IN
2016-11-27,41,False,IN
2016-12-04,30,False,IN
2016-12-11,40,False,IN
2016-12-18,38,False,IN
2016-12-25,47,False,IN
2017-01-01,39,False,IN
2017-01-08,33,False,IN
2017-01-15,29,False,IN
2017-01-22,35,False,IN
2017-01-29,37,False,IN
2017-02-05,27,False,IN
2017-02-12,24,False,IN
2017-02-19,29,False,IN
2017-02-26,27,False,IN
2017-03-05,41,False,IN
2017-03-12,25,False,IN
2017-03-19,23,False,IN
2017-03-26,29,False,IN
2017-04-02,23,False,IN
2017-04-09,26,False,IN
2017-04-16,21,False,IN
2017-04-23,30,False,IN
2017-04-30,30,False,IN
2017-05-07,27,False,IN
2017-05-14,25,False,IN
2017-05-21,24,False,IN
2017-05-28,28,False,IN
2017-06-04,23,False,IN
2017-06-11,23,False,IN
2017-06-18,27,False,IN
2017-06-25,46,False,IN
2017-07-02,20,False,IN
2017-07-09,29,False,IN
2017-07-16,33,False,IN
2017-07-23,34,False,IN
2017-07-30,42,False,IN
2017-08-06,28,False,IN
2017-08-13,27,False,IN
2017-08-20,20,False,IN
2017-08-27,26,False,IN
2017-09-03,25,False,IN
2017-09-10,21,False,IN
2017-09-17,29,False,IN
2017-09-24,27,False,IN
2017-10-01,24,False,IN
2017-10-08,19,False,IN
2017-10-15,34,False,IN
2017-10-22,30,False,IN
2017-10-29,33,False,IN
2017-11-05,29,False,IN
2017-11-12,37,False,IN
2017-11-19,30,False,IN
2017-11-26,37,False,IN
2017-12-03,28,False,IN
2017-12-10,39,False,IN
2017-12-17,31,False,IN
2017-12-24,43,False,IN
2017-12-31,50,False,IN
2018-01-07,34,False,IN
2018-01-14,32,False,IN
2018-01-21,37,False,IN
2018-01-28,32,False,IN
2018-02-04,27,False,IN
2018-02-11,28,False,IN
2018-02-18,28,False,IN
2018-02-25,19,False,IN
2018-03-04,20,False,IN
2018-03-11,26,False,IN
2018-03-18,24,False,IN
2018-03-25,25,False,IN
2018-04-01,28,False,IN
2018-04-08,23,False,IN
2018-04-15,26,False,IN
2018-04-22,24,False,IN
2018-04-29,32,False,IN
2018-05-06,23,False,IN
2018-05-13,27,False,IN
2018-05-20,26,False,IN
2018-05-27,27,False,IN
2018-06-03,33,False,IN
2018-06-10,30,False,IN
2018-06-17,23,False,IN
2018-06-24,31,False,IN
2018-07-01,28,False,IN
2018-07-08,28,False,IN
2018-07-15,40,False,IN
2018-07-22,34,False,IN
2018-07-29,32,False,IN
2018-08-05,41,False,IN
2018-08-12,26,False,IN
2018-08-19,31,False,IN
2018-08-26,34,False,IN
2018-09-02,36,False,IN
2018-09-09,27,False,IN
2018-09-16,38,False,IN
2018-09-23,33,False,IN
2018-09-30,38,False,IN
2018-10-07,42,False,IN
2018-10-14,32,False,IN
2018-10-21,38,False,IN
2018-10-28,42,False,IN
2018-11-04,39,False,IN
2018-11-11,56,False,IN
2018-11-18,53,False,IN
2018-11-25,51,False,IN
2018-12-02,29,False,IN
2018-12-09,37,False,IN
2018-12-16,42,False,IN
2018-12-23,42,False,IN
2018-12-30,39,False,IN
2015-01-04,40,False,IA
2015-01-11,28,False,IA
2015-01-18,22,False,IA
2015-01-25,36,False,IA
2015-02-01,19,False,IA
2015-02-08,25,False,IA
2015-02-15,30,False,IA
2015-02-22,34,False,IA
2015-03-01,25,False,IA
2015-03-08,24,False,IA
2015-03-15,40,False,IA
2015-03-22,32,False,IA
2015-03-29,31,False,IA
2015-04-05,32,False,IA
2015-04-12,39,False,IA
2015-04-19,35,False,IA
2015-04-26,16,False,IA
2015-05-03,24,False,IA
2015-05-10,36,False,IA
