date,brownie recipe,isPartial,State
2017-04-09,43,False,FL
2017-04-16,24,False,FL
2017-04-23,25,False,FL
2017-04-30,56,False,FL
2017-05-07,31,False,FL
2017-05-14,66,False,FL
2017-05-21,13,False,FL
2017-05-28,66,False,FL
2017-06-04,38,False,FL
2017-06-11,64,False,FL
2017-06-18,25,False,FL
2017-06-25,33,False,FL
2017-07-02,28,False,FL
2017-07-09,53,False,FL
2017-07-16,19,False,FL
2017-07-23,51,False,FL
2017-07-30,19,False,FL
2017-08-06,82,False,FL
2017-08-13,39,False,FL
2017-08-20,36,False,FL
2017-08-27,31,False,FL
2017-09-03,42,False,FL
2017-09-10,52,False,FL
2017-09-17,19,False,FL
2017-09-24,62,False,FL
2017-10-01,24,False,FL
2017-10-08,55,False,FL
2017-10-15,25,False,FL
2017-10-22,24,False,FL
2017-10-29,12,False,FL
2017-11-05,24,False,FL
2017-11-12,36,False,FL
2017-11-19,18,False,FL
2017-11-26,35,False,FL
2017-12-03,41,False,FL
2017-12-10,37,False,FL
2017-12-17,37,False,FL
2017-12-24,52,False,FL
2017-12-31,36,False,FL
2018-01-07,29,False,FL
2018-01-14,58,False,FL
2018-01-21,35,False,FL
2018-01-28,34,False,FL
2018-02-04,34,False,FL
2018-02-11,63,False,FL
2018-02-18,23,False,FL
2018-02-25,28,False,FL
2018-03-04,11,False,FL
2018-03-11,40,False,FL
2018-03-18,35,False,FL
2018-03-25,23,False,FL
2018-04-01,17,False,FL
2018-04-08,40,False,FL
2018-04-15,23,False,FL
2018-04-22,17,False,FL
2018-04-29,40,False,FL
2018-05-06,24,False,FL
2018-05-13,29,False,FL
2018-05-20,36,False,FL
2018-05-27,36,False,FL
2018-06-03,66,False,FL
2018-06-10,75,False,FL
2018-06-17,24,False,FL
2018-06-24,31,False,FL
2018-07-01,30,False,FL
2018-07-08,35,False,FL
2018-07-15,36,False,FL
2018-07-22,54,False,FL
2018-07-29,48,False,FL
2018-08-05,30,False,FL
2018-08-12,36,False,FL
2018-08-19,42,False,FL
2018-08-26,47,False,FL
2018-09-02,35,False,FL
2018-09-09,35,False,FL
2018-09-16,29,False,FL
2018-09-23,29,False,FL
2018-09-30,30,False,FL
2018-10-07,24,False,FL
2018-10-14,30,False,FL
2018-10-21,48,False,FL
2018-10-28,43,False,FL
2018-11-04,51,False,FL
2018-11-11,41,False,FL
2018-11-18,67,False,FL
2018-11-25,23,False,FL
2018-12-02,18,False,FL
2018-12-09,53,False,FL
2018-12-16,23,False,FL
2018-12-23,38,False,FL
2018-12-30,47,False,FL
2015-01-04,24,False,GA
2015-01-11,35,False,GA
2015-01-18,47,False,GA
2015-01-25,57,False,GA
2015-02-01,44,False,GA
2015-02-08,23,False,GA
2015-02-15,46,False,GA
2015-02-22,22,False,GA
2015-03-01,11,False,GA
2015-03-08,69,False,GA
2015-03-15,36,False,GA
2015-03-22,39,False,GA
2015-03-29,72,False,GA
2015-04-05,25,False,GA
2015-04-12,23,False,GA
2015-04-19,72,False,GA
2015-04-26,24,False,GA
2015-05-03,36,False,GA
2015-05-10,100,False,GA
2015-05-17,77,False,GA
2015-05-24,27,False,GA
2015-05-31,0,False,GA
2015-06-07,26,False,GA
2015-06-14,0,False,GA
2015-06-21,49,False,GA
2015-06-28,45,False,GA
2015-07-05,46,False,GA
2015-07-12,11,False,GA
2015-07-19,23,False,GA
2015-07-26,45,False,GA
2015-08-02,45,False,GA
2015-08-09,22,False,GA
2015-08-16,43,False,GA
2015-08-23,0,False,GA
2015-08-30,32,False,GA
2015-09-06,33,False,GA
2015-09-13,65,False,GA
2015-09-20,32,False,GA
2015-09-27,43,False,GA
2015-10-04,45,False,GA
2015-10-11,11,False,GA
2015-10-18,44,False,GA
2015-10-25,74,False,GA
2015-11-01,31,False,GA
2015-11-08,21,False,GA
2015-11-15,42,False,GA
2015-11-22,35,False,GA
2015-11-29,41,False,GA
2015-12-06,10,False,GA
2015-12-13,52,False,GA
2015-12-20,55,False,GA
2015-12-27,43,False,GA
2016-01-03,56,False,GA
2016-01-10,27,False,GA
2016-01-17,45,False,GA
2016-01-24,64,False,GA
2016-01-31,44,False,GA
2016-02-07,44,False,GA
2016-02-14,27,False,GA
2016-02-21,18,False,GA
2016-02-28,9,False,GA
2016-03-06,35,False,GA
2016-03-13,26,False,GA
2016-03-20,26,False,GA
2016-03-27,8,False,GA
2016-04-03,45,False,GA
2016-04-10,18,False,GA
2016-04-17,26,False,GA
2016-04-24,17,False,GA
2016-05-01,45,False,GA
2016-05-08,37,False,GA
2016-05-15,18,False,GA
2016-05-22,19,False,GA
2016-05-29,10,False,GA
2016-06-05,28,False,GA
2016-06-12,9,False,GA
2016-06-19,9,False,GA
2016-06-26,9,False,GA
2016-07-03,20,False,GA
2016-07-10,29,False,GA
2016-07-17,38,False,GA
2016-07-24,19,False,GA
2016-07-31,0,False,GA
2016-08-07,29,False,GA
2016-08-14,50,False,GA
2016-08-21,19,False,GA
2016-08-28,9,False,GA
2016-09-04,28,False,GA
2016-09-11,63,False,GA
2016-09-18,9,False,GA
2016-09-25,45,False,GA
2016-10-02,18,False,GA
2016-10-09,46,False,GA
2016-10-16,27,False,GA
2016-10-23,27,False,GA
2016-10-30,9,False,GA
2016-11-06,9,False,GA
2016-11-13,35,False,GA
2016-11-20,47,False,GA
2016-11-27,33,False,GA
2016-12-04,66,False,GA
2016-12-11,74,False,GA
2016-12-18,44,False,GA
2016-12-25,18,False,GA
2017-01-01,43,False,GA
2017-01-08,50,False,GA
2017-01-15,41,False,GA
2017-01-22,41,False,GA
2017-01-29,33,False,GA
2017-02-05,16,False,GA
2017-02-12,32,False,GA
2017-02-19,16,False,GA
2017-02-26,15,False,GA
2017-03-05,15,False,GA
2017-03-12,15,False,GA
2017-03-19,23,False,GA
2017-03-26,31,False,GA
2017-04-02,24,False,GA
2017-04-09,8,False,GA
2017-04-16,16,False,GA
2017-04-23,24,False,GA
2017-04-30,8,False,GA
2017-05-07,26,False,GA
2017-05-14,27,False,GA
2017-05-21,9,False,GA
2017-05-28,19,False,GA
2017-06-04,27,False,GA
2017-06-11,37,False,GA
2017-06-18,26,False,GA
2017-06-25,19,False,GA
2017-07-02,39,False,GA
2017-07-09,0,False,GA
2017-07-16,9,False,GA
2017-07-23,46,False,GA
2017-07-30,45,False,GA
2017-08-06,35,False,GA
2017-08-13,52,False,GA
2017-08-20,43,False,GA
2017-08-27,43,False,GA
2017-09-03,34,False,GA
2017-09-10,42,False,GA
2017-09-17,17,False,GA
2017-09-24,26,False,GA
2017-10-01,17,False,GA
2017-10-08,42,False,GA
2017-10-15,51,False,GA
2017-10-22,0,False,GA
2017-10-29,8,False,GA
2017-11-05,16,False,GA
2017-11-12,24,False,GA
2017-11-19,26,False,GA
2017-11-26,0,False,GA
2017-12-03,47,False,GA
2017-12-10,17,False,GA
2017-12-17,69,False,GA
2017-12-24,55,False,GA
2017-12-31,51,False,GA
2018-01-07,8,False,GA
2018-01-14,24,False,GA
2018-01-21,40,False,GA
2018-01-28,16,False,GA
2018-02-04,16,False,GA
2018-02-11,32,False,GA
2018-02-18,0,False,GA
2018-02-25,38,False,GA
2018-03-04,23,False,GA
2018-03-11,30,False,GA
2018-03-18,8,False,GA
2018-03-25,8,False,GA
2018-04-01,34,False,GA
2018-04-08,49,False,GA
2018-04-15,40,False,GA
2018-04-22,47,False,GA
2018-04-29,16,False,GA
2018-05-06,16,False,GA
2018-05-13,18,False,GA
2018-05-20,48,False,GA
2018-05-27,19,False,GA
2018-06-03,43,False,GA
2018-06-10,49,False,GA
2018-06-17,25,False,GA
2018-06-24,34,False,GA
2018-07-01,17,False,GA
2018-07-08,33,False,GA
2018-07-15,42,False,GA
2018-07-22,25,False,GA
2018-07-29,50,False,GA
2018-08-05,33,False,GA
2018-08-12,16,False,GA
2018-08-19,25,False,GA
2018-08-26,32,False,GA
2018-09-02,32,False,GA
2018-09-09,53,False,GA
2018-09-16,55,False,GA
2018-09-23,16,False,GA
2018-09-30,32,False,GA
2018-10-07,24,False,GA
2018-10-14,24,False,GA
2018-10-21,24,False,GA
2018-10-28,33,False,GA
2018-11-04,15,False,GA
2018-11-11,40,False,GA
2018-11-18,70,False,GA
2018-11-25,15,False,GA
2018-12-02,33,False,GA
2018-12-09,25,False,GA
2018-12-16,26,False,GA
2018-12-23,49,False,GA
2018-12-30,38,False,GA
2015-01-04,0,False,HI
2015-01-11,0,False,HI
2015-01-18,21,False,HI
2015-01-25,0,False,HI
2015-02-01,21,False,HI
2015-02-08,41,False,HI
2015-02-15,0,False,HI
2015-02-22,27,False,HI
2015-03-01,0,False,HI
2015-03-08,42,False,HI
2015-03-15,22,False,HI
2015-03-22,0,False,HI
2015-03-29,25,False,HI
2015-04-05,0,False,HI
2015-04-12,25,False,HI
2015-04-19,26,False,HI
2015-04-26,0,False,HI
2015-05-03,52,False,HI
2015-05-10,26,False,HI
2015-05-17,0,False,HI
2015-05-24,24,False,HI
2015-05-31,27,False,HI
2015-06-07,0,False,HI
2015-06-14,26,False,HI
2015-06-21,0,False,HI
2015-06-28,0,False,HI
2015-07-05,0,False,HI
2015-07-12,0,False,HI
2015-07-19,70,False,HI
2015-07-26,35,False,HI
2015-08-02,33,False,HI
2015-08-09,0,False,HI
2015-08-16,34,False,HI
2015-08-23,0,False,HI
2015-08-30,65,False,HI
2015-09-06,0,False,HI
2015-09-13,0,False,HI
2015-09-20,0,False,HI
2015-09-27,33,False,HI
2015-10-04,35,False,HI
2015-10-11,67,False,HI
2015-10-18,0,False,HI
2015-10-25,33,False,HI
2015-11-01,0,False,HI
2015-11-08,0,False,HI
2015-11-15,0,False,HI
2015-11-22,33,False,HI
2015-11-29,0,False,HI
2015-12-06,32,False,HI
2015-12-13,33,False,HI
2015-12-20,0,False,HI
2015-12-27,100,False,HI
2016-01-03,0,False,HI
2016-01-10,0,False,HI
2016-01-17,27,False,HI
2016-01-24,0,False,HI
2016-01-31,0,False,HI
2016-02-07,27,False,HI
2016-02-14,26,False,HI
2016-02-21,26,False,HI
2016-02-28,26,False,HI
2016-03-06,0,False,HI
2016-03-13,0,False,HI
2016-03-20,27,False,HI
2016-03-27,0,False,HI
2016-04-03,0,False,HI
2016-04-10,26,False,HI
2016-04-17,26,False,HI
2016-04-24,0,False,HI
2016-05-01,26,False,HI
2016-05-08,26,False,HI
2016-05-15,0,False,HI
2016-05-22,27,False,HI
2016-05-29,27,False,HI
2016-06-05,0,False,HI
2016-06-12,0,False,HI
2016-06-19,0,False,HI
2016-06-26,26,False,HI
2016-07-03,0,False,HI
2016-07-10,54,False,HI
2016-07-17,27,False,HI
2016-07-24,0,False,HI
2016-07-31,0,False,HI
2016-08-07,0,False,HI
2016-08-14,28,False,HI
2016-08-21,0,False,HI
2016-08-28,25,False,HI
2016-09-04,26,False,HI
2016-09-11,26,False,HI
2016-09-18,0,False,HI
2016-09-25,0,False,HI
2016-10-02,25,False,HI
2016-10-09,27,False,HI
2016-10-16,0,False,HI
2016-10-23,0,False,HI
2016-10-30,0,False,HI
2016-11-06,25,False,HI
2016-11-13,0,False,HI
2016-11-20,0,False,HI
2016-11-27,0,False,HI
2016-12-04,23,False,HI
2016-12-11,24,False,HI
2016-12-18,0,False,HI
2016-12-25,0,False,HI
2017-01-01,0,False,HI
2017-01-08,24,False,HI
2017-01-15,47,False,HI
2017-01-22,23,False,HI
2017-01-29,0,False,HI
2017-02-05,0,False,HI
2017-02-12,0,False,HI
2017-02-19,23,False,HI
2017-02-26,0,False,HI
2017-03-05,45,False,HI
2017-03-12,0,False,HI
2017-03-19,24,False,HI
2017-03-26,0,False,HI
2017-04-02,0,False,HI
2017-04-09,23,False,HI
2017-04-16,0,False,HI
2017-04-23,0,False,HI
2017-04-30,0,False,HI
2017-05-07,0,False,HI
2017-05-14,26,False,HI
2017-05-21,0,False,HI
2017-05-28,0,False,HI
2017-06-04,0,False,HI
2017-06-11,53,False,HI
2017-06-18,0,False,HI
2017-06-25,0,False,HI
2017-07-02,0,False,HI
2017-07-09,26,False,HI
2017-07-16,0,False,HI
2017-07-23,0,False,HI
2017-07-30,0,False,HI
2017-08-06,25,False,HI
2017-08-13,0,False,HI
2017-08-20,48,False,HI
2017-08-27,0,False,HI
2017-09-03,0,False,HI
2017-09-10,24,False,HI
2017-09-17,0,False,HI
2017-09-24,0,False,HI
2017-10-01,0,False,HI
2017-10-08,25,False,HI
2017-10-15,24,False,HI
2017-10-22,0,False,HI
2017-10-29,24,False,HI
2017-11-05,24,False,HI
2017-11-12,0,False,HI
2017-11-19,0,False,HI
2017-11-26,0,False,HI
2017-12-03,0,False,HI
2017-12-10,25,False,HI
2017-12-17,25,False,HI
2017-12-24,25,False,HI
2017-12-31,25,False,HI
2018-01-07,0,False,HI
2018-01-14,24,False,HI
2018-01-21,0,False,HI
2018-01-28,0,False,HI
2018-02-04,0,False,HI
2018-02-11,47,False,HI
2018-02-18,46,False,HI
2018-02-25,0,False,HI
2018-03-04,0,False,HI
2018-03-11,23,False,HI
2018-03-18,24,False,HI
2018-03-25,0,False,HI
2018-04-01,0,False,HI
2018-04-08,46,False,HI
2018-04-15,46,False,HI
2018-04-22,23,False,HI
2018-04-29,0,False,HI
2018-05-06,23,False,HI
2018-05-13,24,False,HI
2018-05-20,0,False,HI
2018-05-27,25,False,HI
2018-06-03,50,False,HI
2018-06-10,25,False,HI
2018-06-17,0,False,HI
2018-06-24,25,False,HI
2018-07-01,25,False,HI
2018-07-08,0,False,HI
2018-07-15,0,False,HI
2018-07-22,0,False,HI
2018-07-29,25,False,HI
2018-08-05,0,False,HI
2018-08-12,0,False,HI
2018-08-19,22,False,HI
2018-08-26,0,False,HI
2018-09-02,0,False,HI
2018-09-09,0,False,HI
2018-09-16,25,False,HI
2018-09-23,50,False,HI
2018-09-30,0,False,HI
2018-10-07,0,False,HI
2018-10-14,0,False,HI
2018-10-21,0,False,HI
2018-10-28,25,False,HI
2018-11-04,48,False,HI
2018-11-11,51,False,HI
2018-11-18,50,False,HI
2018-11-25,49,False,HI
2018-12-02,50,False,HI
2018-12-09,0,False,HI
2018-12-16,25,False,HI
2018-12-23,0,False,HI
2018-12-30,0,False,HI
2015-01-04,0,False,ID
2015-01-11,33,False,ID
2015-01-18,100,False,ID
2015-01-25,66,False,ID
2015-02-01,33,False,ID
2015-02-08,0,False,ID
2015-02-15,0,False,ID
2015-02-22,0,False,ID
2015-03-01,0,False,ID
2015-03-08,34,False,ID
2015-03-15,0,False,ID
2015-03-22,0,False,ID
2015-03-29,0,False,ID
2015-04-05,33,False,ID
2015-04-12,0,False,ID
2015-04-19,0,False,ID
2015-04-26,34,False,ID
2015-05-03,0,False,ID
2015-05-10,0,False,ID
2015-05-17,34,False,ID
2015-05-24,36,False,ID
2015-05-31,0,False,ID
2015-06-07,36,False,ID
2015-06-14,37,False,ID
2015-06-21,35,False,ID
2015-06-28,0,False,ID
2015-07-05,33,False,ID
2015-07-12,0,False,ID
2015-07-19,34,False,ID
2015-07-26,0,False,ID
2015-08-02,0,False,ID
2015-08-09,32,False,ID
2015-08-16,0,False,ID
2015-08-23,31,False,ID
2015-08-30,31,False,ID
2015-09-06,0,False,ID
2015-09-13,0,False,ID
2015-09-20,30,False,ID
2015-09-27,0,False,ID
2015-10-04,0,False,ID
2015-10-11,0,False,ID
2015-10-18,0,False,ID
2015-10-25,0,False,ID
2015-11-01,0,False,ID
2015-11-08,0,False,ID
2015-11-15,0,False,ID
2015-11-22,0,False,ID
2015-11-29,52,False,ID
2015-12-06,0,False,ID
2015-12-13,27,False,ID
2015-12-20,0,False,ID
2015-12-27,30,False,ID
2016-01-03,26,False,ID
2016-01-10,24,False,ID
2016-01-17,0,False,ID
2016-01-24,25,False,ID
2016-01-31,50,False,ID
2016-02-07,0,False,ID
2016-02-14,75,False,ID
2016-02-21,25,False,ID
2016-02-28,24,False,ID
2016-03-06,24,False,ID
2016-03-13,0,False,ID
2016-03-20,0,False,ID
2016-03-27,0,False,ID
2016-04-03,77,False,ID
2016-04-10,26,False,ID
2016-04-17,26,False,ID
2016-04-24,50,False,ID
2016-05-01,0,False,ID
2016-05-08,0,False,ID
2016-05-15,0,False,ID
2016-05-22,0,False,ID
2016-05-29,0,False,ID
2016-06-05,0,False,ID
2016-06-12,56,False,ID
2016-06-19,27,False,ID
2016-06-26,0,False,ID
2016-07-03,0,False,ID
2016-07-10,0,False,ID
2016-07-17,0,False,ID
2016-07-24,0,False,ID
2016-07-31,0,False,ID
2016-08-07,28,False,ID
2016-08-14,0,False,ID
2016-08-21,0,False,ID
2016-08-28,26,False,ID
2016-09-04,26,False,ID
2016-09-11,0,False,ID
2016-09-18,0,False,ID
2016-09-25,0,False,ID
2016-10-02,0,False,ID
2016-10-09,24,False,ID
2016-10-16,0,False,ID
2016-10-23,0,False,ID
2016-10-30,48,False,ID
2016-11-06,22,False,ID
2016-11-13,0,False,ID
2016-11-20,24,False,ID
2016-11-27,44,False,ID
2016-12-04,64,False,ID
2016-12-11,0,False,ID
2016-12-18,25,False,ID
2016-12-25,25,False,ID
2017-01-01,23,False,ID
2017-01-08,0,False,ID
2017-01-15,21,False,ID
2017-01-22,0,False,ID
2017-01-29,21,False,ID
2017-02-05,0,False,ID
2017-02-12,0,False,ID
2017-02-19,21,False,ID
2017-02-26,41,False,ID
2017-03-05,0,False,ID
2017-03-12,0,False,ID
2017-03-19,0,False,ID
2017-03-26,45,False,ID
2017-04-02,21,False,ID
2017-04-09,0,False,ID
2017-04-16,22,False,ID
2017-04-23,0,False,ID
2017-04-30,0,False,ID
2017-05-07,45,False,ID
2017-05-14,0,False,ID
2017-05-21,0,False,ID
2017-05-28,26,False,ID
2017-06-04,0,False,ID
2017-06-11,0,False,ID
2017-06-18,0,False,ID
2017-06-25,0,False,ID
2017-07-02,0,False,ID
2017-07-09,0,False,ID
2017-07-16,0,False,ID
2017-07-23,24,False,ID
2017-07-30,47,False,ID
2017-08-06,0,False,ID
2017-08-13,0,False,ID
2017-08-20,22,False,ID
2017-08-27,0,False,ID
2017-09-03,0,False,ID
2017-09-10,21,False,ID
2017-09-17,21,False,ID
2017-09-24,22,False,ID
2017-10-01,22,False,ID
2017-10-08,22,False,ID
2017-10-15,0,False,ID
2017-10-22,42,False,ID
2017-10-29,0,False,ID
2017-11-05,21,False,ID
2017-11-12,21,False,ID
2017-11-19,23,False,ID
2017-11-26,20,False,ID
2017-12-03,21,False,ID
2017-12-10,43,False,ID
2017-12-17,23,False,ID
2017-12-24,0,False,ID
2017-12-31,22,False,ID
2018-01-07,20,False,ID
2018-01-14,0,False,ID
2018-01-21,21,False,ID
2018-01-28,0,False,ID
2018-02-04,0,False,ID
2018-02-11,0,False,ID
2018-02-18,0,False,ID
2018-02-25,40,False,ID
2018-03-04,20,False,ID
2018-03-11,0,False,ID
2018-03-18,0,False,ID
2018-03-25,0,False,ID
2018-04-01,21,False,ID
2018-04-08,20,False,ID
2018-04-15,21,False,ID
2018-04-22,0,False,ID
2018-04-29,0,False,ID
2018-05-06,21,False,ID
2018-05-13,0,False,ID
2018-05-20,22,False,ID
2018-05-27,0,False,ID
2018-06-03,22,False,ID
2018-06-10,0,False,ID
2018-06-17,22,False,ID
2018-06-24,0,False,ID
2018-07-01,0,False,ID
2018-07-08,0,False,ID
2018-07-15,0,False,ID
2018-07-22,0,False,ID
2018-07-29,0,False,ID
2018-08-05,22,False,ID
2018-08-12,0,False,ID
2018-08-19,0,False,ID
2018-08-26,22,False,ID
2018-09-02,22,False,ID
2018-09-09,43,False,ID
2018-09-16,0,False,ID
2018-09-23,0,False,ID
2018-09-30,0,False,ID
2018-10-07,0,False,ID
2018-10-14,0,False,ID
2018-10-21,0,False,ID
2018-10-28,0,False,ID
2018-11-04,20,False,ID
2018-11-11,0,False,ID
2018-11-18,22,False,ID
2018-11-25,20,False,ID
2018-12-02,0,False,ID
2018-12-09,0,False,ID
2018-12-16,21,False,ID
2018-12-23,0,False,ID
2018-12-30,44,False,ID
2015-01-04,45,False,IL
2015-01-11,34,False,IL
2015-01-18,45,False,IL
2015-01-25,76,False,IL
2015-02-01,66,False,IL
2015-02-08,66,False,IL
2015-02-15,45,False,IL
2015-02-22,22,False,IL
2015-03-01,56,False,IL
2015-03-08,69,False,IL
2015-03-15,47,False,IL
2015-03-22,50,False,IL
2015-03-29,59,False,IL
2015-04-05,23,False,IL
2015-04-12,11,False,IL
2015-04-19,100,False,IL
2015-04-26,11,False,IL
2015-05-03,46,False,IL
2015-05-10,80,False,IL
2015-05-17,95,False,IL
2015-05-24,50,False,IL
2015-05-31,48,False,IL
2015-06-07,49,False,IL
2015-06-14,48,False,IL
2015-06-21,32,False,IL
2015-06-28,10,False,IL
2015-07-05,38,False,IL
2015-07-12,29,False,IL
2015-07-19,29,False,IL
2015-07-26,19,False,IL
2015-08-02,37,False,IL
2015-08-09,75,False,IL
2015-08-16,9,False,IL
2015-08-23,45,False,IL
2015-08-30,35,False,IL
2015-09-06,18,False,IL
2015-09-13,43,False,IL
2015-09-20,44,False,IL
2015-09-27,27,False,IL
2015-10-04,44,False,IL
2015-10-11,55,False,IL
2015-10-18,83,False,IL
2015-10-25,47,False,IL
2015-11-01,19,False,IL
2015-11-08,48,False,IL
2015-11-15,57,False,IL
2015-11-22,31,False,IL
2015-11-29,57,False,IL
2015-12-06,57,False,IL
2015-12-13,29,False,IL
2015-12-20,71,False,IL
2015-12-27,11,False,IL
2016-01-03,32,False,IL
2016-01-10,23,False,IL
2016-01-17,40,False,IL
2016-01-24,31,False,IL
2016-01-31,15,False,IL
2016-02-07,62,False,IL
2016-02-14,31,False,IL
2016-02-21,38,False,IL
2016-02-28,45,False,IL
2016-03-06,38,False,IL
2016-03-13,38,False,IL
2016-03-20,48,False,IL
2016-03-27,32,False,IL
2016-04-03,30,False,IL
2016-04-10,38,False,IL
2016-04-17,47,False,IL
2016-04-24,59,False,IL
2016-05-01,60,False,IL
2016-05-08,38,False,IL
2016-05-15,31,False,IL
2016-05-22,15,False,IL
2016-05-29,40,False,IL
2016-06-05,23,False,IL
2016-06-12,15,False,IL
2016-06-19,15,False,IL
2016-06-26,47,False,IL
2016-07-03,41,False,IL
2016-07-10,70,False,IL
2016-07-17,62,False,IL
2016-07-24,24,False,IL
2016-07-31,33,False,IL
2016-08-07,34,False,IL
2016-08-14,26,False,IL
2016-08-21,33,False,IL
2016-08-28,16,False,IL
2016-09-04,33,False,IL
2016-09-11,23,False,IL
2016-09-18,15,False,IL
2016-09-25,53,False,IL
2016-10-02,45,False,IL
2016-10-09,23,False,IL
2016-10-16,30,False,IL
2016-10-23,29,False,IL
2016-10-30,36,False,IL
2016-11-06,21,False,IL
2016-11-13,29,False,IL
2016-11-20,15,False,IL
2016-11-27,28,False,IL
2016-12-04,28,False,IL
2016-12-11,50,False,IL
2016-12-18,15,False,IL
2016-12-25,24,False,IL
2017-01-01,68,False,IL
2017-01-08,66,False,IL
2017-01-15,36,False,IL
2017-01-22,42,False,IL
2017-01-29,63,False,IL
2017-02-05,28,False,IL
2017-02-12,22,False,IL
2017-02-19,94,False,IL
2017-02-26,34,False,IL
2017-03-05,14,False,IL
2017-03-12,41,False,IL
2017-03-19,29,False,IL
2017-03-26,37,False,IL
2017-04-02,63,False,IL
2017-04-09,29,False,IL
2017-04-16,29,False,IL
2017-04-23,14,False,IL
2017-04-30,28,False,IL
2017-05-07,73,False,IL
2017-05-14,23,False,IL
2017-05-21,31,False,IL
2017-05-28,32,False,IL
2017-06-04,23,False,IL
2017-06-11,23,False,IL
2017-06-18,23,False,IL
2017-06-25,56,False,IL
2017-07-02,51,False,IL
2017-07-09,8,False,IL
2017-07-16,24,False,IL
2017-07-23,40,False,IL
2017-07-30,23,False,IL
2017-08-06,54,False,IL
2017-08-13,39,False,IL
2017-08-20,53,False,IL
2017-08-27,23,False,IL
2017-09-03,53,False,IL
2017-09-10,36,False,IL
2017-09-17,29,False,IL
2017-09-24,44,False,IL
2017-10-01,58,False,IL
2017-10-08,43,False,IL
2017-10-15,14,False,IL
2017-10-22,64,False,IL
2017-10-29,65,False,IL
2017-11-05,14,False,IL
2017-11-12,29,False,IL
2017-11-19,70,False,IL
2017-11-26,21,False,IL
2017-12-03,58,False,IL
2017-12-10,58,False,IL
2017-12-17,38,False,IL
2017-12-24,25,False,IL
2017-12-31,16,False,IL
2018-01-07,7,False,IL
2018-01-14,29,False,IL
2018-01-21,85,False,IL
2018-01-28,35,False,IL
2018-02-04,42,False,IL
2018-02-11,35,False,IL
2018-02-18,21,False,IL
2018-02-25,21,False,IL
2018-03-04,28,False,IL
2018-03-11,28,False,IL
2018-03-18,21,False,IL
2018-03-25,30,False,IL
2018-04-01,29,False,IL
2018-04-08,29,False,IL
2018-04-15,28,False,IL
2018-04-22,14,False,IL
2018-04-29,14,False,IL
2018-05-06,36,False,IL
2018-05-13,36,False,IL
2018-05-20,45,False,IL
2018-05-27,31,False,IL
2018-06-03,22,False,IL
2018-06-10,15,False,IL
2018-06-17,44,False,IL
2018-06-24,31,False,IL
2018-07-01,24,False,IL
2018-07-08,30,False,IL
2018-07-15,23,False,IL
2018-07-22,31,False,IL
2018-07-29,46,False,IL
2018-08-05,61,False,IL
2018-08-12,39,False,IL
2018-08-19,38,False,IL
2018-08-26,29,False,IL
2018-09-02,44,False,IL
2018-09-09,7,False,IL
2018-09-16,64,False,IL
2018-09-23,29,False,IL
2018-09-30,21,False,IL
2018-10-07,22,False,IL
2018-10-14,36,False,IL
2018-10-21,29,False,IL
2018-10-28,29,False,IL
2018-11-04,0,False,IL
2018-11-11,89,False,IL
2018-11-18,77,False,IL
2018-11-25,28,False,IL
2018-12-02,22,False,IL
2018-12-09,7,False,IL
2018-12-16,82,False,IL
2018-12-23,52,False,IL
2018-12-30,34,False,IL
2015-01-04,0,False,IN
2015-01-11,30,False,IN
2015-01-18,15,False,IN
2015-01-25,45,False,IN
2015-02-01,60,False,IN
2015-02-08,30,False,IN
2015-02-15,0,False,IN
2015-02-22,45,False,IN
2015-03-01,15,False,IN
2015-03-08,16,False,IN
2015-03-15,16,False,IN
2015-03-22,35,False,IN
2015-03-29,33,False,IN
2015-04-05,0,False,IN
2015-04-12,47,False,IN
2015-04-19,90,False,IN
2015-04-26,16,False,IN
2015-05-03,16,False,IN
2015-05-10,16,False,IN
2015-05-17,17,False,IN
2015-05-24,36,False,IN
2015-05-31,37,False,IN
2015-06-07,0,False,IN
2015-06-14,19,False,IN
2015-06-21,36,False,IN
2015-06-28,18,False,IN
2015-07-05,17,False,IN
2015-07-12,35,False,IN
2015-07-19,36,False,IN
2015-07-26,52,False,IN
2015-08-02,35,False,IN
2015-08-09,81,False,IN
2015-08-16,31,False,IN
2015-08-23,43,False,IN
2015-08-30,0,False,IN
2015-09-06,0,False,IN
2015-09-13,0,False,IN
2015-09-20,42,False,IN
2015-09-27,14,False,IN
2015-10-04,29,False,IN
2015-10-11,15,False,IN
2015-10-18,0,False,IN
2015-10-25,100,False,IN
2015-11-01,14,False,IN
2015-11-08,43,False,IN
2015-11-15,0,False,IN
2015-11-22,48,False,IN
2015-11-29,27,False,IN
2015-12-06,26,False,IN
2015-12-13,14,False,IN
2015-12-20,18,False,IN
2015-12-27,44,False,IN
2016-01-03,30,False,IN
2016-01-10,9,False,IN
2016-01-17,10,False,IN
2016-01-24,57,False,IN
2016-01-31,19,False,IN
2016-02-07,28,False,IN
2016-02-14,28,False,IN
2016-02-21,18,False,IN
2016-02-28,27,False,IN
2016-03-06,9,False,IN
2016-03-13,10,False,IN
2016-03-20,10,False,IN
2016-03-27,19,False,IN
2016-04-03,18,False,IN
2016-04-10,18,False,IN
2016-04-17,37,False,IN
2016-04-24,46,False,IN
2016-05-01,0,False,IN
2016-05-08,10,False,IN
